"","Colony.ID","prop_red","Species","Phenotype","Year","inverted_color"
"366",220,0.800692018580716,"Montipora capitata","Resistant","2019",0.199307981419284
"367",220,0.769596863780081,"Montipora capitata","Resistant","2019",0.230403136219919
"368",220,0.758675758935989,"Montipora capitata","Resistant","2019",0.241324241064011
"369",220,0.759140049698737,"Montipora capitata","Resistant","2019",0.240859950301263
"370",220,0.747019184653563,"Montipora capitata","Resistant","2019",0.252980815346437
"371",221,0.920047614749272,"Montipora capitata","Susceptible","2019",0.0799523852507281
"372",221,0.841446886507182,"Montipora capitata","Susceptible","2019",0.158553113492818
"373",221,0.829605417673219,"Montipora capitata","Susceptible","2019",0.170394582326781
"374",221,0.833011586189303,"Montipora capitata","Susceptible","2019",0.166988413810697
"375",221,0.828376896097454,"Montipora capitata","Susceptible","2019",0.171623103902546
"376",222,0.755733881182652,"Montipora capitata","Resistant","2019",0.244266118817348
"377",222,0.691493296443234,"Montipora capitata","Resistant","2019",0.308506703556766
"378",222,0.659280556797756,"Montipora capitata","Resistant","2019",0.340719443202244
"379",222,0.650360421878071,"Montipora capitata","Resistant","2019",0.349639578121929
"380",222,0.698597355990049,"Montipora capitata","Resistant","2019",0.301402644009951
"381",230,0.763146098315362,"Porites compressa","Resistant","2019",0.236853901684638
"382",230,0.74367875642247,"Porites compressa","Resistant","2019",0.25632124357753
"383",230,0.738185333857929,"Porites compressa","Resistant","2019",0.261814666142071
"384",230,0.733464359642029,"Porites compressa","Resistant","2019",0.266535640357971
"385",230,0.733599948979822,"Porites compressa","Resistant","2019",0.266400051020178
"386",237,0.683501743049043,"Porites compressa","Susceptible","2019",0.316498256950957
"387",237,0.666479118004245,"Porites compressa","Susceptible","2019",0.333520881995755
"388",237,0.688876011347039,"Porites compressa","Susceptible","2019",0.311123988652961
"389",237,0.683653767458084,"Porites compressa","Susceptible","2019",0.316346232541916
"390",237,0.684504282395152,"Porites compressa","Susceptible","2019",0.315495717604848
"391",238,0.688637702813947,"Porites compressa","Resistant","2019",0.311362297186053
"392",238,0.719856120648939,"Porites compressa","Resistant","2019",0.280143879351061
"393",238,0.725394739659412,"Porites compressa","Resistant","2019",0.274605260340588
"394",238,0.720981923029406,"Porites compressa","Resistant","2019",0.279018076970594
"395",238,0.758240229547926,"Porites compressa","Resistant","2019",0.241759770452074
"396",239,0.645684644108102,"Porites compressa","Susceptible","2019",0.354315355891898
"397",239,0.630050782583734,"Porites compressa","Susceptible","2019",0.369949217416266
"398",239,0.649411296513517,"Porites compressa","Susceptible","2019",0.350588703486483
"399",239,0.659605149454898,"Porites compressa","Susceptible","2019",0.340394850545102
"400",239,0.65683173118185,"Porites compressa","Susceptible","2019",0.34316826881815
"401",240,0.611191538327007,"Porites compressa","Resistant","2019",0.388808461672993
"402",240,0.620087020639821,"Porites compressa","Resistant","2019",0.379912979360179
"403",240,0.608652319819239,"Porites compressa","Resistant","2019",0.391347680180761
"404",240,0.484255265545453,"Porites compressa","Resistant","2019",0.515744734454547
"405",240,0.495238001906723,"Porites compressa","Resistant","2019",0.504761998093276
"406",243,0.611265496147622,"Porites compressa","Susceptible","2019",0.388734503852378
"407",243,0.633514473849186,"Porites compressa","Susceptible","2019",0.366485526150814
"408",243,0.620859468988462,"Porites compressa","Susceptible","2019",0.379140531011538
"409",243,0.597953088436991,"Porites compressa","Susceptible","2019",0.402046911563009
"410",243,0.596782089610593,"Porites compressa","Susceptible","2019",0.403217910389407
"411",244,0.57188706543815,"Porites compressa","Resistant","2019",0.42811293456185
"412",244,0.556972238280869,"Porites compressa","Resistant","2019",0.443027761719131
"413",244,0.564935030300376,"Porites compressa","Resistant","2019",0.435064969699624
"414",244,0.57351002872386,"Porites compressa","Resistant","2019",0.42648997127614
"415",244,0.561319314625884,"Porites compressa","Resistant","2019",0.438680685374116
"416",247,0.610990208704223,"Porites compressa","Susceptible","2019",0.389009791295777
"417",247,0.596510910935006,"Porites compressa","Susceptible","2019",0.403489089064994
"418",247,0.587257965822555,"Porites compressa","Susceptible","2019",0.412742034177445
"419",247,0.575194623526748,"Porites compressa","Susceptible","2019",0.424805376473252
"420",247,0.566414186712669,"Porites compressa","Susceptible","2019",0.433585813287331
"421",3,0.611433955627911,"Montipora capitata","Susceptible","2021",0.388566044372089
"422",3,0.619663817555193,"Montipora capitata","Susceptible","2021",0.380336182444807
"423",3,0.648277276597426,"Montipora capitata","Susceptible","2021",0.351722723402574
"424",3,0.657263151802102,"Montipora capitata","Susceptible","2021",0.342736848197898
"425",3,0.641933339095816,"Montipora capitata","Susceptible","2021",0.358066660904184
"426",4,0.600479980641323,"Montipora capitata","Resistant","2021",0.399520019358677
"427",4,0.584969382151314,"Montipora capitata","Resistant","2021",0.415030617848686
"428",4,0.565781436469632,"Montipora capitata","Resistant","2021",0.434218563530368
"429",4,0.570387365186798,"Montipora capitata","Resistant","2021",0.429612634813202
"430",4,0.60164687069991,"Montipora capitata","Resistant","2021",0.39835312930009
"431",11,0.50610569276926,"Montipora capitata","Susceptible","2021",0.49389430723074
"432",11,0.466669739310422,"Montipora capitata","Susceptible","2021",0.533330260689578
"433",11,0.450998898875747,"Montipora capitata","Susceptible","2021",0.549001101124253
"434",11,0.429008773546334,"Montipora capitata","Susceptible","2021",0.570991226453666
"435",11,0.43282581884361,"Montipora capitata","Susceptible","2021",0.56717418115639
"436",20,0.576110878748807,"Montipora capitata","Resistant","2021",0.423889121251193
"437",20,0.502354387756974,"Montipora capitata","Resistant","2021",0.497645612243026
"438",20,0.507843701553704,"Montipora capitata","Resistant","2021",0.492156298446296
"439",20,0.520309703095079,"Montipora capitata","Resistant","2021",0.479690296904921
"440",20,0.529653041099392,"Montipora capitata","Resistant","2021",0.470346958900608
"441",26,0.606815700607309,"Porites compressa","Susceptible","2021",0.393184299392691
"442",26,0.600245780876044,"Porites compressa","Susceptible","2021",0.399754219123956
"443",26,0.607386819333166,"Porites compressa","Susceptible","2021",0.392613180666834
"444",26,0.58011281859762,"Porites compressa","Susceptible","2021",0.41988718140238
"445",26,0.565880046897118,"Porites compressa","Susceptible","2021",0.434119953102882
"446",27,0.650142657184039,"Porites compressa","Resistant","2021",0.349857342815961
"447",27,0.621742854068026,"Porites compressa","Resistant","2021",0.378257145931974
"448",27,0.574943988690221,"Porites compressa","Resistant","2021",0.425056011309779
"449",27,0.59438256920843,"Porites compressa","Resistant","2021",0.40561743079157
"450",27,0.589065823659801,"Porites compressa","Resistant","2021",0.410934176340199
"451",41,0.578481637776287,"Porites compressa","Susceptible","2021",0.421518362223713
"452",41,0.600406022820709,"Porites compressa","Susceptible","2021",0.399593977179291
"453",41,0.600159496751994,"Porites compressa","Susceptible","2021",0.399840503248006
"454",41,0.584164063660177,"Porites compressa","Susceptible","2021",0.415835936339823
"455",41,0.58974787911658,"Porites compressa","Susceptible","2021",0.41025212088342
"456",43,0.589628724850034,"Porites compressa","Susceptible","2021",0.410371275149966
"457",43,0.627425279951916,"Porites compressa","Susceptible","2021",0.372574720048084
"458",43,0.585080318882235,"Porites compressa","Susceptible","2021",0.414919681117765
"459",43,0.556877736621195,"Porites compressa","Susceptible","2021",0.443122263378805
"460",43,0.555320513620476,"Porites compressa","Susceptible","2021",0.444679486379524
"461",44,0.578674749863447,"Porites compressa","Resistant","2021",0.421325250136553
"462",44,0.510066544939954,"Porites compressa","Resistant","2021",0.489933455060046
"463",44,0.526489289884211,"Porites compressa","Resistant","2021",0.473510710115789
"464",44,0.511319719122591,"Porites compressa","Resistant","2021",0.488680280877409
"465",44,0.51091295110921,"Porites compressa","Resistant","2021",0.48908704889079
"466",45,0.587105941413514,"Porites compressa","Susceptible","2021",0.412894058586486
"467",45,0.549580564987219,"Porites compressa","Susceptible","2021",0.450419435012781
"468",45,0.538421151610036,"Porites compressa","Susceptible","2021",0.461578848389964
"469",45,0.535351902054529,"Porites compressa","Susceptible","2021",0.464648097945471
"470",45,0.526024999121464,"Porites compressa","Susceptible","2021",0.473975000878536
"471",46,0.467742127709334,"Porites compressa","Resistant","2021",0.532257872290666
"472",46,0.503143271176864,"Porites compressa","Resistant","2021",0.496856728823136
"473",46,0.512955008711736,"Porites compressa","Resistant","2021",0.487044991288264
"474",46,0.512305823397452,"Porites compressa","Resistant","2021",0.487694176602548
"475",46,0.510366484990225,"Porites compressa","Resistant","2021",0.489633515009775
"476",201,0.534123380478764,"Montipora capitata","Susceptible","2021",0.465876619521236
"477",201,0.578559704364713,"Montipora capitata","Susceptible","2021",0.421440295635287
"478",201,0.591892655914404,"Montipora capitata","Susceptible","2021",0.408107344085596
"479",201,0.591021597138276,"Montipora capitata","Susceptible","2021",0.408978402861724
"480",201,0.598783059534999,"Montipora capitata","Susceptible","2021",0.401216940465001
"481",202,0.672765532756488,"Montipora capitata","Resistant","2021",0.327234467243512
"482",202,0.724190870690518,"Montipora capitata","Resistant","2021",0.275809129309482
"483",202,0.704468785193287,"Montipora capitata","Resistant","2021",0.295531214806713
"484",202,0.668763592907675,"Montipora capitata","Resistant","2021",0.331236407092325
"485",202,0.658368410343509,"Montipora capitata","Resistant","2021",0.341631589656491
"486",203,0.738366119641653,"Montipora capitata","Susceptible","2021",0.261633880358347
"487",203,0.7014406233159,"Montipora capitata","Susceptible","2021",0.2985593766841
"488",203,0.693905143148832,"Montipora capitata","Susceptible","2021",0.306094856851168
"489",203,0.664215186939876,"Montipora capitata","Susceptible","2021",0.335784813060124
"490",203,0.665755974869347,"Montipora capitata","Susceptible","2021",0.334244025130653
"491",204,0.620087020639821,"Montipora capitata","Resistant","2021",0.379912979360179
"492",204,0.608631775980179,"Montipora capitata","Resistant","2021",0.391368224019821
"493",204,0.598811820909683,"Montipora capitata","Resistant","2021",0.401188179090317
"494",204,0.608553709391752,"Montipora capitata","Resistant","2021",0.391446290608248
"495",204,0.605024277841311,"Montipora capitata","Resistant","2021",0.394975722158689
"496",209,0.693933904523516,"Montipora capitata","Susceptible","2021",0.306066095476484
"497",209,0.679590196092092,"Montipora capitata","Susceptible","2021",0.320409803907908
"498",209,0.627774525215929,"Montipora capitata","Susceptible","2021",0.372225474784071
"499",209,0.619158439114326,"Montipora capitata","Susceptible","2021",0.380841560885674
"500",209,0.629948063388437,"Montipora capitata","Susceptible","2021",0.370051936611563
"501",210,0.61166815539319,"Montipora capitata","Resistant","2021",0.38833184460681
"502",210,0.59372105759071,"Montipora capitata","Resistant","2021",0.40627894240929
"503",210,0.57872405507719,"Montipora capitata","Resistant","2021",0.42127594492281
"504",210,0.574689245085882,"Montipora capitata","Resistant","2021",0.425310754914118
"505",210,0.575022055278647,"Montipora capitata","Resistant","2021",0.424977944721353
"506",211,0.620929318041265,"Montipora capitata","Susceptible","2021",0.379070681958735
"507",211,0.626652831603274,"Montipora capitata","Susceptible","2021",0.373347168396726
"508",211,0.592726735780224,"Montipora capitata","Susceptible","2021",0.407273264219776
"509",211,0.581365992780257,"Montipora capitata","Susceptible","2021",0.418634007219743
"510",211,0.596806742217464,"Montipora capitata","Susceptible","2021",0.403193257782536
"511",212,0.557724142790451,"Montipora capitata","Resistant","2021",0.442275857209549
"512",212,0.570457214239601,"Montipora capitata","Resistant","2021",0.429542785760399
"513",212,0.5882728314721,"Montipora capitata","Resistant","2021",0.4117271685279
"514",212,0.489276179811623,"Montipora capitata","Resistant","2021",0.510723820188377
"515",212,0.574126343895648,"Montipora capitata","Resistant","2021",0.425873656104352
"516",219,0.653096861240812,"Montipora capitata","Susceptible","2021",0.346903138759188
"517",219,0.706017790658382,"Montipora capitata","Susceptible","2021",0.293982209341618
"518",219,0.731389431897008,"Montipora capitata","Susceptible","2021",0.268610568102992
"519",219,0.726101447723063,"Montipora capitata","Susceptible","2021",0.273898552276937
"520",219,0.725628939424691,"Montipora capitata","Susceptible","2021",0.274371060575309
"521",220,0.642607177016972,"Montipora capitata","Resistant","2021",0.357392822983028
"522",220,0.660809018423791,"Montipora capitata","Resistant","2021",0.339190981576209
"523",220,0.6451669393638,"Montipora capitata","Resistant","2021",0.3548330606362
"524",220,0.659399711064302,"Montipora capitata","Resistant","2021",0.340600288935698
"525",220,0.670604320887416,"Montipora capitata","Resistant","2021",0.329395679112584
"526",221,0.583761404414608,"Montipora capitata","Susceptible","2021",0.416238595585392
"527",221,0.572030872311568,"Montipora capitata","Susceptible","2021",0.427969127688432
"528",221,0.566023853770536,"Montipora capitata","Susceptible","2021",0.433976146229464
"529",221,0.518308733170672,"Montipora capitata","Susceptible","2021",0.481691266829328
"530",221,0.532861988760504,"Montipora capitata","Susceptible","2021",0.467138011239496
"531",222,0.457963260316956,"Montipora capitata","Resistant","2021",0.542036739683044
"532",222,0.417426157084522,"Montipora capitata","Resistant","2021",0.582573842915478
"533",222,0.464077106821098,"Montipora capitata","Resistant","2021",0.535922893178902
"534",222,0.46719977035816,"Montipora capitata","Resistant","2021",0.53280022964184
"535",222,0.482254295621046,"Montipora capitata","Resistant","2021",0.517745704378954
"536",237,0.578267981850067,"Porites compressa","Susceptible","2021",0.421732018149933
"537",237,0.578822665504677,"Porites compressa","Susceptible","2021",0.421177334495323
"538",237,0.606384279987057,"Porites compressa","Susceptible","2021",0.393615720012943
"539",237,0.598692666643137,"Porites compressa","Susceptible","2021",0.401307333356863
"540",237,0.590253257557447,"Porites compressa","Susceptible","2021",0.409746742442553
"541",238,0.601235993918717,"Porites compressa","Resistant","2021",0.398764006081283
"542",238,0.592500753550569,"Porites compressa","Resistant","2021",0.407499246449431
"543",238,0.580289495613533,"Porites compressa","Resistant","2021",0.419710504386467
"544",238,0.584127084749869,"Porites compressa","Resistant","2021",0.415872915250131
"545",240,0.596519128470629,"Porites compressa","Resistant","2021",0.403480871529371
"546",240,0.584094214607374,"Porites compressa","Resistant","2021",0.415905785392626
"547",240,0.538458130520343,"Porites compressa","Resistant","2021",0.461541869479657
"548",240,0.540418012766631,"Porites compressa","Resistant","2021",0.459581987233369
"549",240,0.54218889169357,"Porites compressa","Resistant","2021",0.45781110830643
"550",243,0.590093015612782,"Porites compressa","Susceptible","2021",0.409906984387218
"551",243,0.578489855311911,"Porites compressa","Susceptible","2021",0.421510144688089
"552",243,0.597271032980212,"Porites compressa","Susceptible","2021",0.402728967019788
"553",243,0.603730015980555,"Porites compressa","Susceptible","2021",0.396269984019445
"554",243,0.602854848436615,"Porites compressa","Susceptible","2021",0.397145151563385
"555",247,0.672794294131171,"Porites compressa","Susceptible","2021",0.327205705868829
"556",247,0.659473668884916,"Porites compressa","Susceptible","2021",0.340526331115084
"557",247,0.638157381476659,"Porites compressa","Susceptible","2021",0.361842618523341
"558",247,0.58397916910864,"Porites compressa","Susceptible","2021",0.41602083089136
"559",247,0.584196933802672,"Porites compressa","Susceptible","2021",0.415803066197328
"560",1,0.791155568489242,"Montipora capitata","Susceptible","2025",0.208844431510758
"561",1,0.69159190687072,"Montipora capitata","Susceptible","2025",0.30840809312928
"562",1,0.574923444851161,"Montipora capitata","Susceptible","2025",0.425076555148839
"563",1,0.740432829851051,"Montipora capitata","Susceptible","2025",0.259567170148949
"564",1,0.601231885150906,"Montipora capitata","Susceptible","2025",0.398768114849094
"565",2,0.549420323042554,"Montipora capitata","Resistant","2025",0.450579676957446
"566",2,0.62078961993566,"Montipora capitata","Resistant","2025",0.37921038006434
"567",2,0.663524913947473,"Montipora capitata","Resistant","2025",0.336475086052527
"568",2,0.706617670758923,"Montipora capitata","Resistant","2025",0.293382329241077
"569",2,0.763770631022774,"Montipora capitata","Resistant","2025",0.236229368977226
"570",3,0.453414854349158,"Montipora capitata","Susceptible","2025",0.546585145650842
"571",3,0.606523978092662,"Montipora capitata","Susceptible","2025",0.393476021907338
"572",3,0.518682631041557,"Montipora capitata","Susceptible","2025",0.481317368958443
"573",3,0.632590001091503,"Montipora capitata","Susceptible","2025",0.367409998908497
"574",3,0.594251088638448,"Montipora capitata","Susceptible","2025",0.405748911361552
"575",4,0.577561273786416,"Montipora capitata","Resistant","2025",0.422438726213584
"576",4,0.635811275056051,"Montipora capitata","Resistant","2025",0.364188724943949
"577",4,0.555119183997692,"Montipora capitata","Resistant","2025",0.444880816002308
"578",4,0.643597390059645,"Montipora capitata","Resistant","2025",0.356402609940355
"579",4,0.594259306174072,"Montipora capitata","Resistant","2025",0.405740693825928
"580",12,0.557428311507993,"Montipora capitata","Resistant","2025",0.442571688492007
"581",12,0.552234828993722,"Montipora capitata","Resistant","2025",0.447765171006278
"582",12,0.517708853070131,"Montipora capitata","Resistant","2025",0.482291146929869
"583",12,0.553142866680157,"Montipora capitata","Resistant","2025",0.446857133319843
"584",12,0.525227898165951,"Montipora capitata","Resistant","2025",0.474772101834049
"585",15,0.73468466368217,"Montipora capitata","Susceptible","2025",0.26531533631783
"586",15,0.802631356987944,"Montipora capitata","Susceptible","2025",0.197368643012056
"587",15,0.710718221035222,"Montipora capitata","Susceptible","2025",0.289281778964778
"588",15,0.661864971751456,"Montipora capitata","Susceptible","2025",0.338135028248544
"589",15,0.600825117137525,"Montipora capitata","Susceptible","2025",0.399174882862475
"590",16,0.780937062940989,"Montipora capitata","Resistant","2025",0.219062937059011
"591",16,0.749541968090084,"Montipora capitata","Resistant","2025",0.250458031909916
"592",16,0.71203713550285,"Montipora capitata","Resistant","2025",0.28796286449715
"593",16,0.672958644843648,"Montipora capitata","Resistant","2025",0.327041355156352
"594",16,0.656498920989084,"Montipora capitata","Resistant","2025",0.343501079010916
"595",19,0.654423993244063,"Montipora capitata","Susceptible","2025",0.345576006755937
"596",19,0.60824966057367,"Montipora capitata","Susceptible","2025",0.39175033942633
"597",19,0.621923639851751,"Montipora capitata","Susceptible","2025",0.378076360148249
"598",19,0.597451818763936,"Montipora capitata","Susceptible","2025",0.402548181236064
"599",19,0.69353535404576,"Montipora capitata","Susceptible","2025",0.30646464595424
"600",20,0.636082453731638,"Montipora capitata","Resistant","2025",0.363917546268362
"601",20,0.624577903858253,"Montipora capitata","Resistant","2025",0.375422096141747
"602",20,0.649518124476626,"Montipora capitata","Resistant","2025",0.350481875523374
"603",20,0.614626468217775,"Montipora capitata","Resistant","2025",0.385373531782225
"604",20,0.570227123242133,"Montipora capitata","Resistant","2025",0.429772876757867
"605",26,0.548327390804583,"Porites compressa","Resistant","2025",0.451672609195417
"606",26,0.588330354221467,"Porites compressa","Resistant","2025",0.411669645778533
"607",26,0.549670957879082,"Porites compressa","Resistant","2025",0.450329042120918
"608",26,0.532886641367375,"Porites compressa","Resistant","2025",0.467113358632625
"609",26,0.494436792183398,"Porites compressa","Resistant","2025",0.505563207816601
"610",27,0.418482110412187,"Porites compressa","Susceptible","2025",0.581517889587813
"611",27,0.498742780850294,"Porites compressa","Susceptible","2025",0.501257219149706
"612",27,0.460305257969753,"Porites compressa","Susceptible","2025",0.539694742030247
"613",27,0.48153526125396,"Porites compressa","Susceptible","2025",0.51846473874604
"614",27,0.521262937227445,"Porites compressa","Susceptible","2025",0.478737062772555
"615",28,0.520108373472294,"Porites compressa","Resistant","2025",0.479891626527706
"616",28,0.484436051329177,"Porites compressa","Resistant","2025",0.515563948670823
"617",28,0.460272387827257,"Porites compressa","Resistant","2025",0.539727612172743
"618",28,0.487620346383418,"Porites compressa","Resistant","2025",0.512379653616582
"619",28,0.409627715777492,"Porites compressa","Resistant","2025",0.590372284222508
"620",29,0.613262357304217,"Porites compressa","Susceptible","2025",0.386737642695783
"621",29,0.548224671609285,"Porites compressa","Susceptible","2025",0.451775328390715
"622",29,0.558504808674716,"Porites compressa","Susceptible","2025",0.441495191325284
"623",29,0.593778580340077,"Porites compressa","Susceptible","2025",0.406221419659923
"624",29,0.4937136490485,"Porites compressa","Susceptible","2025",0.5062863509515
"625",41,0.523202275634672,"Porites compressa","Susceptible","2025",0.476797724365328
"626",41,0.47222068462433,"Porites compressa","Susceptible","2025",0.52777931537567
"627",41,0.490549897833319,"Porites compressa","Susceptible","2025",0.509450102166681
"628",41,0.547357721600969,"Porites compressa","Susceptible","2025",0.452642278399031
"629",41,0.531497877846945,"Porites compressa","Susceptible","2025",0.468502122153055
"630",42,0.466780676041344,"Porites compressa","Resistant","2025",0.533219323958656
"631",42,0.484440160096989,"Porites compressa","Resistant","2025",0.515559839903011
"632",42,0.482759674061913,"Porites compressa","Resistant","2025",0.517240325938087
"633",42,0.530063917880584,"Porites compressa","Resistant","2025",0.469936082119416
"634",42,0.465991792621454,"Porites compressa","Resistant","2025",0.534008207378546
"635",43,0.39315155685168,"Porites compressa","Susceptible","2025",0.60684844314832
"636",43,0.412647660119256,"Porites compressa","Susceptible","2025",0.587352339880744
"637",43,0.304776069985025,"Porites compressa","Susceptible","2025",0.695223930014975
"638",43,0.391023215125104,"Porites compressa","Susceptible","2025",0.608976784874896
"639",43,0.379033830649912,"Porites compressa","Susceptible","2025",0.620966169350088
"640",44,0.374193702167467,"Porites compressa","Resistant","2025",0.625806297832533
"641",44,0.393320016331969,"Porites compressa","Resistant","2025",0.606679983668031
"642",44,0.3880238146224,"Porites compressa","Resistant","2025",0.6119761853776
"643",44,0.40214564959198,"Porites compressa","Resistant","2025",0.59785435040802
"644",44,0.349869796720882,"Porites compressa","Resistant","2025",0.650130203279118
"645",201,0.698593247222237,"Porites compressa","Susceptible","2025",0.301406752777763
"646",201,0.715689830087649,"Porites compressa","Susceptible","2025",0.284310169912351
"647",201,0.699041102913736,"Porites compressa","Susceptible","2025",0.300958897086264
"648",201,0.684155037131139,"Porites compressa","Susceptible","2025",0.315844962868861
"649",201,0.656930341609336,"Porites compressa","Susceptible","2025",0.343069658390664
"650",202,0.701563886350257,"Montipora capitata","Resistant","2025",0.298436113649743
"651",202,0.582158984967958,"Montipora capitata","Resistant","2025",0.417841015032042
"652",202,0.584307870533594,"Montipora capitata","Resistant","2025",0.415692129466406
"653",202,0.629952172156248,"Montipora capitata","Resistant","2025",0.370047827843752
"654",202,0.60025810717948,"Montipora capitata","Resistant","2025",0.39974189282052
"655",203,0.769099702874839,"Montipora capitata","Susceptible","2025",0.230900297125161
"656",203,0.720353281554182,"Montipora capitata","Susceptible","2025",0.279646718445818
"657",203,0.710516891412438,"Montipora capitata","Susceptible","2025",0.289483108587562
"658",203,0.730958011276756,"Montipora capitata","Susceptible","2025",0.269041988723244
"659",203,0.707464076928179,"Montipora capitata","Susceptible","2025",0.292535923071821
"660",204,0.428692398424816,"Montipora capitata","Resistant","2025",0.571307601575184
"661",204,0.491540110875993,"Montipora capitata","Resistant","2025",0.508459889124007
"662",204,0.509121528343212,"Montipora capitata","Resistant","2025",0.490878471656788
"663",204,0.481181907222134,"Montipora capitata","Resistant","2025",0.518818092777866
"664",204,0.457449664340466,"Montipora capitata","Resistant","2025",0.542550335659534
"665",205,0.487903851362441,"Montipora capitata","Susceptible","2025",0.512096148637559
"666",205,0.643954852859283,"Montipora capitata","Susceptible","2025",0.356045147140717
"667",205,0.471776937700642,"Montipora capitata","Susceptible","2025",0.528223062299358
"668",205,0.588642620575173,"Montipora capitata","Susceptible","2025",0.411357379424827
"669",205,0.473765581321613,"Montipora capitata","Susceptible","2025",0.526234418678387
"670",206,0.546872886999162,"Montipora capitata","Resistant","2025",0.453127113000838
"671",206,0.675251337282701,"Montipora capitata","Resistant","2025",0.324748662717299
"672",206,0.616606894303122,"Montipora capitata","Resistant","2025",0.383393105696878
"673",206,0.654859522632127,"Montipora capitata","Resistant","2025",0.345140477367873
"674",206,0.54983941735937,"Montipora capitata","Resistant","2025",0.45016058264063
"675",207,0.481613327842386,"Montipora capitata","Susceptible","2025",0.518386672157614
"676",207,0.502498194630392,"Montipora capitata","Susceptible","2025",0.497501805369608
"677",207,0.561463121499301,"Montipora capitata","Susceptible","2025",0.438536878500699
"678",207,0.575913657893835,"Montipora capitata","Susceptible","2025",0.424086342106165
"679",207,0.454043495824382,"Montipora capitata","Susceptible","2025",0.545956504175618
"680",208,0.532056670269367,"Montipora capitata","Resistant","2025",0.467943329730633
"681",208,0.536752991878395,"Montipora capitata","Resistant","2025",0.463247008121605
"682",208,0.43201228281685,"Montipora capitata","Resistant","2025",0.56798771718315
"683",208,0.419299755206759,"Montipora capitata","Resistant","2025",0.580700244793241
"684",208,0.486683547322299,"Montipora capitata","Resistant","2025",0.513316452677701
"685",209,0.487279318655028,"Montipora capitata","Susceptible","2025",0.512720681344972
"686",209,0.508607932366721,"Montipora capitata","Susceptible","2025",0.491392067633279
"687",209,0.425992937972382,"Montipora capitata","Susceptible","2025",0.574007062027618
"688",209,0.432308114099308,"Montipora capitata","Susceptible","2025",0.567691885900692
"689",209,0.481785896090487,"Montipora capitata","Susceptible","2025",0.518214103909513
"690",210,0.558743117207808,"Montipora capitata","Resistant","2025",0.441256882792192
"691",210,0.5191797919468,"Montipora capitata","Resistant","2025",0.4808202080532
"692",210,0.520950670873739,"Montipora capitata","Resistant","2025",0.479049329126261
"693",210,0.523461128006824,"Montipora capitata","Resistant","2025",0.476538871993176
"694",210,0.503997894881744,"Montipora capitata","Resistant","2025",0.496002105118256
"695",211,0.601679740842405,"Montipora capitata","Susceptible","2025",0.398320259157595
"696",211,0.603738233516179,"Montipora capitata","Susceptible","2025",0.396261766483821
"697",211,0.585565153484042,"Montipora capitata","Susceptible","2025",0.414434846515958
"698",211,0.614334745703128,"Montipora capitata","Susceptible","2025",0.385665254296872
"699",211,0.668443109018345,"Montipora capitata","Susceptible","2025",0.331556890981655
"700",213,0.65243124085528,"Montipora capitata","Susceptible","2025",0.34756875914472
"701",213,0.610349240925563,"Montipora capitata","Susceptible","2025",0.389650759074437
"702",213,0.677272851046168,"Montipora capitata","Susceptible","2025",0.322727148953832
"703",213,0.699850530172685,"Montipora capitata","Susceptible","2025",0.300149469827315
"704",213,0.641555332457119,"Montipora capitata","Susceptible","2025",0.358444667542881
"705",214,0.498586647673441,"Montipora capitata","Resistant","2025",0.501413352326559
"706",214,0.671302811415443,"Montipora capitata","Resistant","2025",0.328697188584557
"707",214,0.473860082981287,"Montipora capitata","Resistant","2025",0.526139917018713
"708",214,0.374621014019907,"Montipora capitata","Resistant","2025",0.625378985980093
"709",214,0.316042311325318,"Montipora capitata","Resistant","2025",0.683957688674682
"710",219,0.302216307638197,"Montipora capitata","Susceptible","2025",0.697783692361803
"711",219,0.338915821734295,"Montipora capitata","Susceptible","2025",0.661084178265705
"712",219,0.772801702673381,"Montipora capitata","Susceptible","2025",0.227198297326619
"713",219,0.329288978750959,"Montipora capitata","Susceptible","2025",0.670711021249041
"714",219,0.348111244097379,"Montipora capitata","Susceptible","2025",0.651888755902621
"715",220,0.486284996844543,"Montipora capitata","Resistant","2025",0.513715003155457
"716",220,0.358970717424292,"Montipora capitata","Resistant","2025",0.641029282575708
"717",220,0.458008456762888,"Montipora capitata","Resistant","2025",0.541991543237112
"718",220,0.414586998526484,"Montipora capitata","Resistant","2025",0.585413001473516
"719",220,0.476945767608042,"Montipora capitata","Resistant","2025",0.523054232391958
"720",221,0.579011668824025,"Montipora capitata","Susceptible","2025",0.420988331175975
"721",221,0.559803179303284,"Montipora capitata","Susceptible","2025",0.440196820696716
"722",221,0.501487437748659,"Montipora capitata","Susceptible","2025",0.498512562251341
"723",221,0.513254948762007,"Montipora capitata","Susceptible","2025",0.486745051237993
"724",221,0.526867296522908,"Montipora capitata","Susceptible","2025",0.473132703477092
"725",225,0.422348460923206,"Porites compressa","Susceptible","2025",0.577651539076794
"726",225,0.394281467999959,"Porites compressa","Susceptible","2025",0.605718532000041
"727",225,0.37753413039856,"Porites compressa","Susceptible","2025",0.62246586960144
"728",225,0.409582519331561,"Porites compressa","Susceptible","2025",0.590417480668439
"729",225,0.345387131038074,"Porites compressa","Susceptible","2025",0.654612868961926
"730",226,0.426748951249776,"Porites compressa","Resistant","2025",0.573251048750224
"731",226,0.43220539490401,"Porites compressa","Resistant","2025",0.56779460509599
