"","ColonyID","Run.x","Interval","Temperature","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Avg_Blank_Slope","Blank_Corrected_Slope","X","weight1.g","weight2.g","delta.mass.g","surface.area.cm2","Date","Project","Run.y","Chamber","Measured_Temperature","Chamber_Volume_mL","Surface_Area_cm2","Notes","Species","Phenotype","Chamber_Volume_L","Slope_norm"
"180","247",3,5,31,106,139.296,185.927,Inf,-Inf,139.296,185.927,0.986552632260248,-0.132287764443046,1.11884039670329,42,3.5516,4.0232,0.4716,16.3342583789563,2023-09-24,"CAREER",19,3,32.5,374.4854945,26.40064766,NA,"Porites compressa","Susceptible",0.3744854945,1.53905793396461
"181","247",3,6,34,116,121.413,155.446,Inf,-Inf,121.335,155.446,0.609542926981113,-0.136575681995632,0.746118608976746,42,3.5516,4.0232,0.4716,16.3342583789563,2023-09-24,"CAREER",20,3,35.5,375.0514945,26.40064766,NA,"Porites compressa","Susceptible",0.3750514945,1.02789937398628
"182","247",3,7,38,109,105.882,90.338,Inf,-Inf,90.338,105.882,-0.286782396308561,-0.134444378129151,-0.15233801817941,42,3.5516,4.0232,0.4716,16.3342583789563,2023-09-24,"CAREER",21,3,39.4,374.2274945,26.40064766,NA,"Porites compressa","Susceptible",0.3742274945,-0.209409231338553
"183","27",3,1,18,105,224.891,252.557,Inf,-Inf,224.73,252.557,0.587438874680306,-0.052976276224463,0.640415150904769,21,2.6989,2.979,0.2801,9.70149654780675,2023-09-24,"CAREER",15,6,19.5,387.9000447,23.76579738,NA,"Porites compressa","Susceptible",0.3879000447,1.53636337098122
"184","27",3,2,22,114,221.934,259.641,Inf,-Inf,220.029,259.641,0.806051053231104,-0.0749550795075065,0.88100613273861,21,2.6989,2.979,0.2801,9.70149654780675,2023-09-24,"CAREER",16,6,23.2,375.5270447,23.76579738,NA,"Porites compressa","Susceptible",0.3755270447,2.04612738514885
"185","27",3,3,25,111,206.573,263.24,Inf,-Inf,182.053,263.24,1.00838551435095,-0.0802697818267523,1.0886552961777,21,2.6989,2.979,0.2801,9.70149654780675,2023-09-24,"CAREER",17,6,26.4,375.1390447,23.76579738,NA,"Porites compressa","Susceptible",0.3751390447,2.52577799189977
"186","27",3,4,28,106,199.631,258.707,Inf,-Inf,199.594,258.707,1.16125732600733,-0.0890318152316722,1.250289141239,21,2.6989,2.979,0.2801,9.70149654780675,2023-09-24,"CAREER",18,6,29.4,373.4650447,23.76579738,NA,"Porites compressa","Susceptible",0.3734650447,2.88783872294204
"187","27",3,5,31,106,181.889,230.393,Inf,-Inf,181.831,230.393,0.864341462564104,-0.132287764443046,0.99662922700715,21,2.6989,2.979,0.2801,9.70149654780675,2023-09-24,"CAREER",19,6,32.5,378.4940447,23.76579738,NA,"Porites compressa","Susceptible",0.3784940447,2.33294868685873
"188","27",3,6,34,116,167.293,197.14,Inf,-Inf,165.545,197.14,0.631381874672775,-0.136575681995632,0.767957556668407,21,2.6989,2.979,0.2801,9.70149654780675,2023-09-24,"CAREER",20,6,35.5,374.4530447,23.76579738,NA,"Porites compressa","Susceptible",0.3744530447,1.77847228339138
"189","27",3,7,38,109,155.484,137.715,Inf,-Inf,137.715,155.484,-0.388720617125154,-0.134444378129151,-0.254276238996003,21,2.6989,2.979,0.2801,9.70149654780675,2023-09-24,"CAREER",21,6,39.4,378.0450447,23.76579738,NA,"Porites compressa","Susceptible",0.3780450447,-0.594513671145656
"190","43",3,1,18,105,228.556,267.183,Inf,-Inf,228.556,267.183,0.80030242257272,-0.052976276224463,0.853278698797183,26,2.2429,2.5676,0.3247,11.2462546557403,2023-09-24,"CAREER",15,4,19.5,374.9321444,23.65607908,NA,"Porites compressa","Susceptible",0.3749321444,1.70681683157997
"191","43",3,2,22,114,223.775,281.148,Inf,-Inf,223.253,281.148,1.16693781335845,-0.0749550795075065,1.24189289286596,26,2.2429,2.5676,0.3247,11.2462546557403,2023-09-24,"CAREER",16,4,23.2,388.8201444,23.65607908,NA,"Porites compressa","Susceptible",0.3888201444,2.57618018823898
"192","43",3,3,25,111,211.226,271.2,Inf,-Inf,211.025,271.2,1.13235752260164,-0.0802697818267523,1.21262730442839,26,2.2429,2.5676,0.3247,11.2462546557403,2023-09-24,"CAREER",17,4,26.4,379.4621444,23.65607908,NA,"Porites compressa","Susceptible",0.3794621444,2.45493013300133
"193","43",3,4,28,106,204.55,280.839,Inf,-Inf,204.55,280.839,1.49874712444203,-0.0890318152316722,1.58777893967371,26,2.2429,2.5676,0.3247,11.2462546557403,2023-09-24,"CAREER",18,4,29.4,391.0951444,23.65607908,NA,"Porites compressa","Susceptible",0.3910951444,3.3129569942826
"194","43",3,5,31,106,187.844,255.079,Inf,-Inf,187.844,255.079,1.35501177189084,-0.132287764443046,1.48729953633388,26,2.2429,2.5676,0.3247,11.2462546557403,2023-09-24,"CAREER",19,4,32.5,387.3071444,23.65607908,NA,"Porites compressa","Susceptible",0.3873071444,3.07324573692219
"195","43",3,6,34,116,168.706,215.018,Inf,-Inf,168.597,215.018,0.901047888250894,-0.136575681995632,1.03762357024653,26,2.2429,2.5676,0.3247,11.2462546557403,2023-09-24,"CAREER",20,4,35.5,382.0141444,23.65607908,NA,"Porites compressa","Susceptible",0.3820141444,2.11476740940422
"196","43",3,7,38,109,158.57,138.402,Inf,-Inf,138.402,158.57,-0.459124950891659,-0.134444378129151,-0.324680572762508,26,2.2429,2.5676,0.3247,11.2462546557403,2023-09-24,"CAREER",21,4,39.4,391.2021444,23.65607908,NA,"Porites compressa","Susceptible",0.3912021444,-0.677642860833933
"197","46",3,1,18,105,175.02,208.522,Inf,-Inf,175.02,208.522,0.706051826759027,-0.052976276224463,0.75902810298349,NA,NA,NA,NA,NA,2023-09-24,"CAREER",15,7,19.5,376.8157974,25.00628607,NA,"Porites compressa","Resistant",0.3768157974,NA
"198","46",3,2,22,114,174.447,217.233,Inf,-Inf,174.148,217.233,0.804685119039966,-0.0749550795075065,0.879640198547473,NA,NA,NA,NA,NA,2023-09-24,"CAREER",16,7,23.2,368.2597974,25.00628607,NA,"Porites compressa","Resistant",0.3682597974,NA
"199","46",3,3,25,111,166.007,217.534,Inf,-Inf,165.484,217.534,1.01714293021556,-0.0802697818267523,1.09741271204232,NA,NA,NA,NA,NA,2023-09-24,"CAREER",17,7,26.4,367.9307974,25.00628607,NA,"Porites compressa","Resistant",0.3679307974,NA
"200","46",3,4,28,106,161.617,226.731,Inf,-Inf,161.617,226.731,1.25063229308005,-0.0890318152316722,1.33966410831173,NA,NA,NA,NA,NA,2023-09-24,"CAREER",18,7,29.4,374.7837974,25.00628607,NA,"Porites compressa","Resistant",0.3747837974,NA
"201","46",3,5,31,106,145.482,208.863,Inf,-Inf,145.482,208.863,1.30139811936437,-0.132287764443046,1.43368588380742,NA,NA,NA,NA,NA,2023-09-24,"CAREER",19,7,32.5,370.9557974,25.00628607,NA,"Porites compressa","Resistant",0.3709557974,NA
"202","46",3,6,34,116,127.947,165.879,Inf,-Inf,127.947,165.879,0.700680261792639,-0.136575681995632,0.837255943788271,NA,NA,NA,NA,NA,2023-09-24,"CAREER",20,7,35.5,368.8587974,25.00628607,NA,"Porites compressa","Resistant",0.3688587974,NA
"203","46",3,7,38,109,114.677,102.371,Inf,-Inf,102.371,114.677,-0.33926229739253,-0.134444378129151,-0.204817919263379,NA,NA,NA,NA,NA,2023-09-24,"CAREER",21,7,39.4,367.4727974,25.00628607,NA,"Porites compressa","Resistant",0.3674727974,NA
"204","202",4,1,18,114,210.109,222.197,Inf,-Inf,208.931,222.325,0.25862657226407,-0.052976276224463,0.311602848488533,9,2.7791,3.1328,0.3537,12.2506937842172,2023-09-25,"CAREER",22,5,19.5,371.051628,23.31944106,NA,"Montipora capitata","Resistant",0.371051628,0.56627361482203
"205","202",4,2,22,109,218.538,229.858,Inf,-Inf,217.759,229.858,0.276886106626429,-0.0749550795075065,0.351841186133936,9,2.7791,3.1328,0.3537,12.2506937842172,2023-09-25,"CAREER",23,5,23.2,380.390628,23.31944106,NA,"Montipora capitata","Resistant",0.380390628,0.655491478803483
"206","202",4,3,25,106,207.825,227.539,Inf,-Inf,207.353,227.539,0.436826373227314,-0.0802697818267523,0.517096155054067,9,2.7791,3.1328,0.3537,12.2506937842172,2023-09-25,"CAREER",24,5,26.4,374.847628,23.31944106,NA,"Montipora capitata","Resistant",0.374847628,0.949328767418813
"207","202",4,4,28,112,196.833,225.695,Inf,-Inf,195.653,225.695,0.646764753338393,-0.0890318152316722,0.735796568570065,9,2.7791,3.1328,0.3537,12.2506937842172,2023-09-25,"CAREER",25,5,29.4,377.088628,23.31944106,NA,"Montipora capitata","Resistant",0.377088628,1.35891333217381
"208","202",4,5,31,115,188.307,215.216,Inf,-Inf,187.392,215.216,0.58340882402902,-0.132287764443046,0.715696588472066,9,2.7791,3.1328,0.3537,12.2506937842172,2023-09-25,"CAREER",26,5,32.5,389.826628,23.31944106,NA,"Montipora capitata","Resistant",0.389826628,1.36644140814918
"209","202",4,6,34,110,168.944,179.086,Inf,-Inf,167.077,179.086,0.290553278707878,-0.136575681995632,0.42712896070351,9,2.7791,3.1328,0.3537,12.2506937842172,2023-09-25,"CAREER",27,5,35.5,369.668628,23.31944106,NA,"Montipora capitata","Resistant",0.369668628,0.7733252320081
"210","202",4,7,38,109,157.047,129.669,Inf,-Inf,129.669,157.047,-0.547161968637311,-0.134444378129151,-0.41271759050816,9,2.7791,3.1328,0.3537,12.2506937842172,2023-09-25,"CAREER",28,5,39.4,371.175628,23.31944106,NA,"Montipora capitata","Resistant",0.371175628,-0.750279356623238
"211","214",4,1,18,114,247.644,264.181,Inf,-Inf,244.104,264.181,0.403529800583317,-0.052976276224463,0.45650607680778,18,1.1367,1.8316,0.6949,24.0684396682289,2023-09-25,"CAREER",22,1,19.5,375.4948693,24.94387911,NA,"Montipora capitata","Resistant",0.3754948693,0.427320653956311
"212","214",4,2,22,109,254.254,277.01,Inf,-Inf,253.101,277.01,0.594652125265243,-0.0749550795075065,0.66960720477275,18,1.1367,1.8316,0.6949,24.0684396682289,2023-09-25,"CAREER",23,1,23.2,376.8958693,24.94387911,NA,"Montipora capitata","Resistant",0.3768958693,0.629136395240879
"213","214",4,3,25,106,239.331,278.489,Inf,-Inf,238.049,278.489,0.973540098661029,-0.0802697818267523,1.05380988048778,18,1.1367,1.8316,0.6949,24.0684396682289,2023-09-25,"CAREER",24,1,26.4,369.8598693,24.94387911,NA,"Montipora capitata","Resistant",0.3698598693,0.971634198237015
"214","214",4,4,28,112,226.139,277.879,Inf,-Inf,225.218,277.879,1.11424747789405,-0.0890318152316722,1.20327929312572,18,1.1367,1.8316,0.6949,24.0684396682289,2023-09-25,"CAREER",25,1,29.4,377.3678693,24.94387911,NA,"Montipora capitata","Resistant",0.3773678693,1.13196937386613
"215","214",4,5,31,115,214.62,266.998,Inf,-Inf,214.032,266.998,1.0363604416768,-0.132287764443046,1.16864820611985,18,1.1367,1.8316,0.6949,24.0684396682289,2023-09-25,"CAREER",26,1,32.5,375.1598693,24.94387911,NA,"Montipora capitata","Resistant",0.3751598693,1.09295803377984
"216","214",4,6,34,110,192.061,221.464,Inf,-Inf,190.137,221.464,0.712482372868511,-0.136575681995632,0.849058054864143,18,1.1367,1.8316,0.6949,24.0684396682289,2023-09-25,"CAREER",27,1,35.5,376.9488693,24.94387911,NA,"Montipora capitata","Resistant",0.3769488693,0.79785348322411
"217","214",4,7,38,109,174.757,147.356,Inf,-Inf,147.356,174.757,-0.548022781658592,-0.134444378129151,-0.41357840352944,18,1.1367,1.8316,0.6949,24.0684396682289,2023-09-25,"CAREER",28,1,39.4,364.8038693,24.94387911,NA,"Montipora capitata","Resistant",0.3648038693,-0.376114955384374
"218","219",4,1,18,115,205.152,218.129,Inf,-Inf,203.881,218.129,0.297337864088177,-0.052976276224463,0.35031414031264,NA,NA,NA,NA,NA,2023-09-25,"CAREER",22,9,19.5,382.962746,24.32705079,NA,"Montipora capitata","Susceptible",0.382962746,NA
"219","219",4,2,22,109,212.747,220.395,Inf,-Inf,212.083,220.432,0.181497486921631,-0.0749550795075065,0.256452566429138,NA,NA,NA,NA,NA,2023-09-25,"CAREER",23,9,23.2,378.739746,24.32705079,NA,"Montipora capitata","Susceptible",0.378739746,NA
"220","219",4,3,25,106,200.761,213.969,Inf,-Inf,200.161,213.969,0.271591354416295,-0.0802697818267523,0.351861136243047,NA,NA,NA,NA,NA,2023-09-25,"CAREER",24,9,26.4,379.248746,24.32705079,NA,"Montipora capitata","Susceptible",0.379248746,NA
"221","219",4,4,28,112,189.1,210.455,Inf,-Inf,188.461,210.455,0.468146775666979,-0.0890318152316722,0.557178590898651,NA,NA,NA,NA,NA,2023-09-25,"CAREER",25,9,29.4,376.331746,24.32705079,NA,"Montipora capitata","Susceptible",0.376331746,NA
"222","219",4,5,31,115,180.81,204.64,Inf,-Inf,180.623,204.64,0.447626663958419,-0.132287764443046,0.579914428401465,NA,NA,NA,NA,NA,2023-09-25,"CAREER",26,9,32.5,373.846746,24.32705079,NA,"Montipora capitata","Susceptible",0.373846746,NA
"223","219",4,6,34,110,162.404,165.438,Inf,-Inf,161.466,165.438,0.0759049292700037,-0.136575681995632,0.212480611265636,NA,NA,NA,NA,NA,2023-09-25,"CAREER",27,9,35.5,362.610746,24.32705079,NA,"Montipora capitata","Susceptible",0.362610746,NA
"224","219",4,7,38,109,147.004,127.443,Inf,-Inf,127.443,147.004,-0.339592836456794,-0.134444378129151,-0.205148458327643,NA,NA,NA,NA,NA,2023-09-25,"CAREER",28,9,39.4,381.535746,24.32705079,NA,"Montipora capitata","Susceptible",0.381535746,NA
"225","220",4,1,18,115,161.542,183.055,Inf,-Inf,161.405,183.055,0.440532140294849,-0.052976276224463,0.493508416519312,NA,NA,NA,NA,NA,2023-09-25,"CAREER",22,7,19.5,366.0086617,29.09944896,NA,"Montipora capitata","Resistant",0.3660086617,NA
"226","220",4,2,22,109,172.558,190.453,Inf,-Inf,172.217,190.453,0.410616216216216,-0.0749550795075065,0.485571295723723,NA,NA,NA,NA,NA,2023-09-25,"CAREER",23,7,23.2,360.9096617,29.09944896,NA,"Montipora capitata","Resistant",0.3609096617,NA
"227","220",4,3,25,106,162.858,194.879,Inf,-Inf,162.294,194.879,0.822893695014662,-0.0802697818267523,0.903163476841415,NA,NA,NA,NA,NA,2023-09-25,"CAREER",24,7,26.4,363.7216617,29.09944896,NA,"Montipora capitata","Resistant",0.3637216617,NA
"228","220",4,4,28,112,153.562,198.288,Inf,-Inf,152.529,198.288,1.01035281962892,-0.0890318152316722,1.09938463486059,NA,NA,NA,NA,NA,2023-09-25,"CAREER",25,7,29.4,358.7696617,29.09944896,NA,"Montipora capitata","Resistant",0.3587696617,NA
"229","220",4,5,31,115,144.845,187.433,Inf,-Inf,144.038,187.433,0.922951329329508,-0.132287764443046,1.05523909377255,NA,NA,NA,NA,NA,2023-09-25,"CAREER",26,7,32.5,369.2436617,29.09944896,NA,"Montipora capitata","Resistant",0.3692436617,NA
"230","220",4,6,34,110,126.873,143.405,Inf,-Inf,125.131,143.405,0.448949788786482,-0.136575681995632,0.585525470782115,NA,NA,NA,NA,NA,2023-09-25,"CAREER",27,7,35.5,367.3126617,29.09944896,NA,"Montipora capitata","Resistant",0.3673126617,NA
"231","220",4,7,38,109,109.794,82.154,Inf,-Inf,82.154,109.794,-0.491891616364854,-0.134444378129151,-0.357447238235703,NA,NA,NA,NA,NA,2023-09-25,"CAREER",28,7,39.4,366.3186617,29.09944896,NA,"Montipora capitata","Resistant",0.3663186617,NA
"232","234",4,1,18,114,214.159,258.727,Inf,-Inf,213.637,258.727,0.910313853478936,-0.052976276224463,0.963290129703399,31,3.3115,3.7323,0.4208,14.5747581125208,2023-09-25,"CAREER",22,4,19.5,375.0673767,25.07236252,NA,"Porites compressa","Resistant",0.3750673767,1.48736067861795
"233","234",4,2,22,109,221.669,280.04,Inf,-Inf,221.342,280.04,1.15749970115807,-0.0749550795075065,1.23245478066558,31,3.3115,3.7323,0.4208,14.5747581125208,2023-09-25,"CAREER",23,4,23.2,387.4223767,25.07236252,NA,"Porites compressa","Resistant",0.3874223767,1.9656472784569
"234","234",4,3,25,106,210.113,280.218,Inf,-Inf,209.94,280.218,1.33596894584841,-0.0802697818267523,1.41623872767516,31,3.3115,3.7323,0.4208,14.5747581125208,2023-09-25,"CAREER",24,4,26.4,377.2783767,25.07236252,NA,"Porites compressa","Resistant",0.3772783767,2.19962311856664
"235","234",4,4,28,112,197.126,284.848,Inf,-Inf,196.815,284.848,1.80584281029252,-0.0890318152316722,1.89487462552419,31,3.3115,3.7323,0.4208,14.5747581125208,2023-09-25,"CAREER",25,4,29.4,387.8763767,25.07236252,NA,"Porites compressa","Resistant",0.3878763767,3.02568494807894
"236","234",4,5,31,115,188.254,274.322,Inf,-Inf,188.254,274.322,1.5841995444197,-0.132287764443046,1.71648730886275,31,3.3115,3.7323,0.4208,14.5747581125208,2023-09-25,"CAREER",26,4,32.5,384.1713767,25.07236252,NA,"Porites compressa","Resistant",0.3841713767,2.71466032208405
"237","234",4,6,34,110,169.028,216.528,Inf,-Inf,168.732,216.528,1.0390577200147,-0.136575681995632,1.17563340201034,31,3.3115,3.7323,0.4208,14.5747581125208,2023-09-25,"CAREER",27,4,35.5,382.7963767,25.07236252,NA,"Porites compressa","Resistant",0.3827963767,1.85263399835271
"238","234",4,7,38,109,153.798,140.44,Inf,-Inf,140.44,153.798,-0.293428538390381,-0.134444378129151,-0.15898416026123,31,3.3115,3.7323,0.4208,14.5747581125208,2023-09-25,"CAREER",28,4,39.4,383.9563767,25.07236252,NA,"Porites compressa","Resistant",0.3839563767,-0.25129603519452
"239","236",4,1,18,115,201.272,261.28,Inf,-Inf,201.024,261.28,1.24218735104831,-0.052976276224463,1.29516362727278,33,2.8227,3.3671,0.5444,18.8557469497536,2023-09-25,"CAREER",22,8,19.5,367.6688188,34.10861317,NA,"Porites compressa","Resistant",0.3676688188,1.51526624406145
"240","236",4,2,22,109,211.668,290.677,Inf,-Inf,211.365,290.677,1.62079104941945,-0.0749550795075065,1.69574612892695,33,2.8227,3.3671,0.5444,18.8557469497536,2023-09-25,"CAREER",23,8,23.2,367.9048188,34.10861317,NA,"Porites compressa","Resistant",0.3679048188,1.98519795780933
"241","236",4,3,25,106,201.604,306.925,Inf,-Inf,201.446,306.925,2.24001160279912,-0.0802697818267523,2.32028138462587,33,2.8227,3.3671,0.5444,18.8557469497536,2023-09-25,"CAREER",24,8,26.4,366.9918188,34.10861317,NA,"Porites compressa","Resistant",0.3669918188,2.70959603268145
"242","236",4,4,28,112,191.517,310.186,Inf,-Inf,191.175,310.186,2.13238149584261,-0.0890318152316722,2.22141331107428,33,2.8227,3.3671,0.5444,18.8557469497536,2023-09-25,"CAREER",25,8,29.4,368.5078188,34.10861317,NA,"Porites compressa","Resistant",0.3685078188,2.60485519698163
"243","236",4,5,31,115,181.642,310.748,Inf,-Inf,181.642,310.748,2.38829113642678,-0.132287764443046,2.52057890086983,33,2.8227,3.3671,0.5444,18.8557469497536,2023-09-25,"CAREER",26,8,32.5,367.7308188,34.10861317,NA,"Porites compressa","Resistant",0.3677308188,2.94942824233959
"244","236",4,6,34,110,162.477,241.828,Inf,-Inf,162.477,241.828,1.57216512478877,-0.136575681995632,1.7087408067844,33,2.8227,3.3671,0.5444,18.8557469497536,2023-09-25,"CAREER",27,8,35.5,355.6628188,34.10861317,NA,"Porites compressa","Resistant",0.3556628188,1.93384724633506
"245","236",4,7,38,109,149.763,138.359,Inf,-Inf,138.359,151.95,-0.403183883458755,-0.134444378129151,-0.268739505329604,33,2.8227,3.3671,0.5444,18.8557469497536,2023-09-25,"CAREER",28,8,39.4,363.8778188,34.10861317,NA,"Porites compressa","Resistant",0.3638778188,-0.311167768485582
"246","241",4,1,18,114,213.092,285.854,Inf,-Inf,208.415,285.854,1.54307524283665,-0.052976276224463,1.59605151906112,38,4.4669,4.9416,0.4747,16.4416294582073,2023-09-25,"CAREER",22,6,19.5,364.6468122,42.08686623,NA,"Porites compressa","Susceptible",0.3646468122,2.12385919538681
"247","241",4,2,22,109,217.967,321.514,Inf,-Inf,216.21,321.514,2.18861576580314,-0.0749550795075065,2.26357084531065,38,4.4669,4.9416,0.4747,16.4416294582073,2023-09-25,"CAREER",23,6,23.2,362.6138122,42.08686623,NA,"Porites compressa","Susceptible",0.3626138122,2.99533104850436
"248","241",4,3,25,106,204.328,333.825,Inf,-Inf,203.443,333.825,2.58124292139511,-0.0802697818267523,2.66151270322186,38,4.4669,4.9416,0.4747,16.4416294582073,2023-09-25,"CAREER",24,6,26.4,365.5468122,42.08686623,NA,"Porites compressa","Susceptible",0.3655468122,3.55040534187529
"249","241",4,4,28,112,194.951,336.735,Inf,-Inf,191.866,336.735,2.97171022887778,-0.0890318152316722,3.06074204410945,38,4.4669,4.9416,0.4747,16.4416294582073,2023-09-25,"CAREER",25,6,29.4,363.8958122,42.08686623,NA,"Porites compressa","Susceptible",0.3638958122,4.06452857330361
"250","241",4,5,31,115,184.351,298.691,Inf,-Inf,182.995,298.691,2.35827012987012,-0.132287764443046,2.49055789431316,38,4.4669,4.9416,0.4747,16.4416294582073,2023-09-25,"CAREER",26,6,32.5,361.8068122,42.08686623,NA,"Porites compressa","Susceptible",0.3618068122,3.28836316849793
"251","241",4,6,34,110,166.662,247.085,Inf,-Inf,164.105,247.085,1.89456806329624,-0.136575681995632,2.03114374529187,38,4.4669,4.9416,0.4747,16.4416294582073,2023-09-25,"CAREER",27,6,35.5,357.7888122,42.08686623,NA,"Porites compressa","Susceptible",0.3577888122,2.65200177348362
"252","241",4,7,38,109,151.035,137.188,Inf,-Inf,137.188,153.819,-0.594776679841904,-0.134444378129151,-0.460332301712753,38,4.4669,4.9416,0.4747,16.4416294582073,2023-09-25,"CAREER",28,6,39.4,363.2728122,42.08686623,NA,"Porites compressa","Susceptible",0.3632728122,-0.610254148646617
"253","242",4,1,18,114,210.75,260.214,Inf,-Inf,207.853,260.214,1.04130353969301,-0.052976276224463,1.09427981591748,39,2.7957,3.0818,0.2861,9.90931153990542,2023-09-25,"CAREER",22,2,19.5,370.097776,25.90313869,NA,"Porites compressa","Resistant",0.370097776,2.45218161460658
"254","242",4,2,22,109,219.02,285.787,Inf,-Inf,218.887,285.787,1.32418907168664,-0.0749550795075065,1.39914415119415,39,2.7957,3.0818,0.2861,9.90931153990542,2023-09-25,"CAREER",23,2,23.2,371.878776,25.90313869,NA,"Porites compressa","Resistant",0.371878776,3.15044296850478
"255","242",4,3,25,106,207.741,288.804,Inf,-Inf,207.704,288.804,1.6232056621389,-0.0802697818267523,1.70347544396565,39,2.7957,3.0818,0.2861,9.90931153990542,2023-09-25,"CAREER",24,2,26.4,367.453776,25.90313869,NA,"Porites compressa","Resistant",0.367453776,3.79006239749989
"256","242",4,4,28,112,195.648,293.656,Inf,-Inf,195.453,293.656,1.87168272320967,-0.0890318152316722,1.96071453844134,39,2.7957,3.0818,0.2861,9.90931153990542,2023-09-25,"CAREER",25,2,29.4,365.621776,25.90313869,NA,"Porites compressa","Resistant",0.365621776,4.3406442246993
"257","242",4,5,31,115,187.279,281.968,Inf,-Inf,187.117,281.968,1.79600602699449,-0.132287764443046,1.92829379143754,39,2.7957,3.0818,0.2861,9.90931153990542,2023-09-25,"CAREER",26,2,32.5,373.791776,25.90313869,NA,"Porites compressa","Resistant",0.373791776,4.36426097644776
"258","242",4,6,34,110,167.703,228.901,Inf,-Inf,167.249,228.901,1.22233202571592,-0.136575681995632,1.35890770771155,39,2.7957,3.0818,0.2861,9.90931153990542,2023-09-25,"CAREER",27,2,35.5,365.142776,25.90313869,NA,"Porites compressa","Resistant",0.365142776,3.00441860601546
"259","242",4,7,38,109,154.791,148.78,Inf,-Inf,148.78,158.139,-0.240266046482086,-0.134444378129151,-0.105821668352935,39,2.7957,3.0818,0.2861,9.90931153990542,2023-09-25,"CAREER",28,2,39.4,372.514776,25.90313869,NA,"Porites compressa","Resistant",0.372514776,-0.238685411738399
"260","28",4,1,18,115,207.75,239.88,Inf,-Inf,206.408,239.88,0.649736954613125,-0.052976276224463,0.702713230837588,22,3.5654,4.3919,0.8265,28.6265151615933,2023-09-25,"CAREER",22,10,19.5,373.4552396,22.63071488,NA,"Porites compressa","Resistant",0.3734552396,0.550046563148489
"261","28",4,2,22,109,216.52,255.162,Inf,-Inf,216.403,255.162,0.764936811201446,-0.0749550795075065,0.839891890708953,22,3.5654,4.3919,0.8265,28.6265151615933,2023-09-25,"CAREER",23,10,23.2,372.6072396,22.63071488,NA,"Porites compressa","Resistant",0.3726072396,0.655929924811853
"262","28",4,3,25,106,204.868,250.968,Inf,-Inf,204.643,250.968,0.930417985207555,-0.0802697818267523,1.01068776703431,22,3.5654,4.3919,0.8265,28.6265151615933,2023-09-25,"CAREER",24,10,26.4,378.6322396,22.63071488,NA,"Porites compressa","Resistant",0.3786322396,0.802079409124747
"263","28",4,4,28,112,192.415,249.376,Inf,-Inf,192.077,249.376,1.07238665586717,-0.0890318152316722,1.16141847109884,22,3.5654,4.3919,0.8265,28.6265151615933,2023-09-25,"CAREER",25,10,29.4,379.4652396,22.63071488,NA,"Porites compressa","Resistant",0.3794652396,0.923726697274018
"264","28",4,5,31,114,183.819,240.982,Inf,-Inf,183.819,241.123,1.11419764278934,-0.132287764443046,1.24648540723238,22,3.5654,4.3919,0.8265,28.6265151615933,2023-09-25,"CAREER",26,10,32.5,378.3522396,22.63071488,NA,"Porites compressa","Resistant",0.3783522396,0.988476332783583
"265","28",4,6,34,110,164.215,205.182,Inf,-Inf,164.151,205.182,0.749846472979299,-0.136575681995632,0.886422154974931,22,3.5654,4.3919,0.8265,28.6265151615933,2023-09-25,"CAREER",27,10,35.5,368.3272396,22.63071488,NA,"Porites compressa","Resistant",0.3683272396,0.684316809683295
"266","28",4,7,38,109,150.035,132.232,Inf,-Inf,132.232,150.035,-0.38140227633441,-0.134444378129151,-0.246957898205258,22,3.5654,4.3919,0.8265,28.6265151615933,2023-09-25,"CAREER",28,10,39.4,371.8582396,22.63071488,NA,"Porites compressa","Resistant",0.3718582396,-0.192478886298668
"267","3",4,1,18,114,159.736,165.051,Inf,-Inf,157.235,165.051,0.171123539201204,-0.052976276224463,0.224099815425667,3,0.6201,0.8818,0.2617,9.06419723870413,2023-09-25,"CAREER",22,3,19.5,381.9220105,21.64924256,NA,"Montipora capitata","Susceptible",0.3819220105,0.566549798991041
"268","3",4,2,22,109,168.421,171.616,Inf,-Inf,167.987,171.707,0.060457265768216,-0.0749550795075065,0.135412345275723,3,0.6201,0.8818,0.2617,9.06419723870413,2023-09-25,"CAREER",23,3,23.2,376.8780105,21.64924256,NA,"Montipora capitata","Susceptible",0.3768780105,0.337816580601789
"269","3",4,3,25,106,160.037,164.175,Inf,-Inf,159.172,164.175,0.110385176651306,-0.0802697818267523,0.190654958478059,3,0.6201,0.8818,0.2617,9.06419723870413,2023-09-25,"CAREER",24,3,26.4,380.0520105,21.64924256,NA,"Montipora capitata","Susceptible",0.3800520105,0.47963740223115
"270","3",4,4,28,112,149.88,157.293,Inf,-Inf,149.319,157.331,0.158016593207156,-0.0890318152316722,0.247048408438828,3,0.6201,0.8818,0.2617,9.06419723870413,2023-09-25,"CAREER",25,3,29.4,369.8790105,21.64924256,NA,"Montipora capitata","Susceptible",0.3698790105,0.604872236023965
"271","3",4,5,31,115,141.324,147.742,Inf,-Inf,140.722,147.742,0.138879443387396,-0.132287764443046,0.271167207830442,3,0.6201,0.8818,0.2617,9.06419723870413,2023-09-25,"CAREER",26,3,32.5,379.2090105,21.64924256,NA,"Montipora capitata","Susceptible",0.3792090105,0.680671740828959
