sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193
RC02,256530,-0.02457397733744899,0.008789187874541108,-0.0012327858990042958,0.00048468146745009224,0.004568014643980741,-0.0004965024362151804,0.003539517568210484,-0.0025071876282481954,-0.002009788322254795,0.004054031626324038,0.0014037458756667037,0.004024716830481988,0.0005480250491051088,-0.002733294495685236,-0.0008475314727622732,-0.0035953679624897055,-0.003203625575386404,0.0014611141809934192,0.0015882417923363456,-0.00163759625328212,-0.0006765752785711697,-0.0024381805116510526,0.0015717457706653202,-0.0018992229295512874,-0.00067845439597812,-0.0003501318333443889,0.00029683438782913333,-0.0002944862090510312,-0.0009231064539007159,-1.826337496099531e-05,0.0011924157415047374,0.0009550531989998694,0.0006678509039181093,0.00029418563523725546,0.000169037181034011,0.00030747952351682493,0.0016823443711469607,-6.684539900384125e-05,-0.000529082147795837,0.0007935667983667052,-0.0009489866646599848,-0.00035711367966217425,0.000755911524540165,0.001111509966618303,-2.152241573726171e-05,0.001053752420671995,0.0005376980464147102,0.0003657115283712831,-0.0003767453498749398,0.0011709975059154222,-0.0011825287452059735,-0.0002764846881795351,-0.0010690360598366502,-0.0011134764896414224,0.0008294227297643969,-6.654950529265127e-05,-0.0013031467764294579,-0.0009203724481408456,-0.0002828532771311473,-0.00039628233158074753,-0.0005426668761823654,0.0006062500798982654,0.0007020870093816395,0.00011814220163199517,0.0010723731927701873,0.00020249124983120502,0.00029825565018971704,0.0001845892619889425,0.00015352859167182888,0.000351367308356322,8.492345506338533e-05,8.936957873083684e-05,0.00036485331069171557,-5.53853720244977e-05,-0.00023259189796893132,-8.37695930128676e-05,0.00016627167284775002,0.00010335741975001383,-2.541757515725467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC101,256540,-0.028566383260102676,-0.006291539699800706,-0.0010766676373903832,0.0027351537925559056,-0.007706954086900642,0.00601740469696481,0.0025045303167691322,0.0006841659030675456,0.004416633369615008,-0.004175120522290601,-0.0006528069961766771,-0.001502555881155689,-0.0004445271487517886,0.0012970583921462049,0.00031648449664623105,-0.003916736135195925,-0.00038716962537380903,-0.0015084609666142794,0.0005368436504202791,-0.0008791687642012044,0.002154175944149352,0.00027851169153048376,0.0004137421629429184,-0.0004400055251735637,9.72943080217636e-05,-0.0008668160236849274,-0.00022316039096270592,0.0011575130350555763,-0.0002901752939366561,0.0021722299936523842,-0.0013744109357276782,-0.0006291254087224913,0.0008602369495039713,-0.00016723640315370763,-0.00020753722032233775,-0.0009059398805927165,9.667110729318032e-05,4.2282950045620156e-05,-0.0003939184350640398,-0.00036845218012568457,-0.0002758784662327511,-0.001877975525780679,0.0006603561444116403,-0.001100249132612802,0.00043602341884041196,-0.0009893637486748307,-0.00028746499749817377,-0.0015860702892029645,0.0004943539147050434,0.0006467457507991266,-0.00018853672558290596,-0.00045736225544860053,-0.000527188577034093,0.00036983176963855714,0.000345560999786413,9.480350980614693e-05,0.00022084538868939337,-5.782309922276037e-05,0.00024816542711156807,6.282343617698389e-05,9.885344824942703e-05,0.0004008733683764213,0.00011705224064863465,-0.00033380165950863233,0.0002829027029768995,-0.00013674794083528394,-9.451777601368524e-05,-0.0001404601273905603,0.00016865657373871763,2.5594200026312163e-05,-0.0006323568235549091,-4.208329938982142e-05,0.00022778420942873832,-0.0005190072067951868,-0.00035006253202880014,-3.643206217051247e-05,0.00011140185125498916,9.913427490334888e-05,9.402083668767182e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC102,256541,-0.027574243705797245,-0.0005393706756059212,0.0005614976374203903,0.0012214409045169143,-0.012967147729038658,-0.007264503940790469,0.005946892386351629,0.00633639757000114,-0.0001901047485135074,0.00033645003790034233,-0.0038791831564180873,-0.003229058917763755,-0.0015000278384767812,0.003488807957760609,-0.001054757097150188,-0.00020547496819525499,0.001935927860628932,-0.003855901438042508,-0.0037335203685437144,-0.0010297425004490832,0.0002787078846268286,0.0001736213306513656,-0.0013546080359549417,-0.0001127886782717764,-0.0005418980659451012,0.0017796643446574252,0.0004886499866319554,0.0005904053034077111,0.001943120920532321,0.0008428854099031791,0.0015510252955942808,0.0013878327297929599,0.0023146300950903265,-0.0007334191281038789,-0.0002373332078837732,-0.0002672624117069618,9.802221859698949e-05,0.0009615695219444787,-0.0004706946931768218,0.0005234922709646337,0.0010919172293188254,-0.00038630638715314065,-0.0008053344238639803,-0.0002687859763506523,-0.0010175692910381721,-0.00028290647528752866,0.0004099519947400299,0.0017368729485107378,-9.239510744643014e-05,-0.0007184871314174509,-0.000715164628697472,-0.0004390577072490294,0.0003847490299750426,0.0006300599911516037,-0.0011220467876029063,0.000125422302927245,0.000711135111564941,0.0003134622269546901,0.00017633542528552835,-0.0002406200934234249,0.0002653911354664215,0.00015759298817060892,-3.7607178979683675e-05,0.0009995854436447061,0.0005244149469146064,0.00016812167080274747,0.00032110280872678815,-0.00044728094255576216,-0.0003034263319600726,-0.00036025540136404906,0.00022634798272112432,7.262092643709271e-05,0.0004146689251404866,0.00027312343415421427,0.00012248011326399964,-0.00015529157847394,0.00031058272291839214,7.547584146509516e-05,-3.0860533933488066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC104,256543,-0.028889318634863437,-0.0033396893175745936,-0.001229832492690599,0.0021961883777075844,-0.0033418406960330584,0.0059692678523838045,0.000580049219092884,0.00036975700818806136,0.0036702296155563807,-0.002205088194665468,0.00015836705553815307,-0.00027345834359347114,-0.0007470532710087633,0.0013288893153944536,0.0031327854247505077,0.0006095491485320413,-0.0009881528954627683,-0.0009665516483046311,-0.0007339679183649903,0.0009172715849934361,0.001189125472503186,0.00011301621207460281,-0.0012159325253643719,-0.002695979616281467,0.0012552047759251189,0.0009231146589843084,0.00030631380107055457,-0.0002199007335300108,-0.0015728102745440776,0.00035328376224212524,0.0018365832703912215,-1.4834575976063136e-05,0.00017845541777762003,-0.000320918030461983,0.0008539245287489327,-0.0005110533319263611,-0.0010347783834045265,0.0011856043107183868,0.0005733247362282657,-0.0006878006524855776,0.0006986470660936811,-0.0006411888746218071,0.0005296443882604076,0.0008241596788133457,0.0008526119141401034,0.0001271409834069987,-0.0011922343373356858,9.786711659789886e-05,-0.00021806203276939436,0.0002662026484560112,-2.1227524335635394e-05,-0.0010135745583131665,0.00015251699738694387,-0.0005414061046179934,0.0007898219756323133,-0.0005044181343461835,0.00014217614401601804,0.00030897232540229416,0.0002146527801340336,-0.0009530106351292772,0.0002073175708304814,0.00010711475730954398,-0.000736393156245391,0.00035057669124246096,-0.0005641877540940968,-0.00038013207860132796,-0.00012273385240465083,0.00017531082681642368,-0.0005006967640602713,0.0007175147964038327,0.0002258840630103646,-8.277384570514131e-05,-9.213073930429805e-06,9.29911521275672e-06,-0.00012838479650018368,0.0001875003049732849,-1.9946078182498824e-05,-0.0002130743160879463,6.788740075033644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC105,256544,-0.02982074471214003,-0.005409039994067121,-0.001390625884625825,0.003031695734529133,-0.002973715492851409,0.0031403852380397224,-0.002535344507655001,0.0002466786564325853,0.0025711219443884815,-0.0022649962834607666,-0.0005507962323275545,-0.0021797253230820737,-0.00040211191812478044,0.0016509272877530644,0.001460198432078325,-0.0026713233367075535,0.0005527119744278148,4.438840993939061e-05,0.000692768551588367,0.0013262258795875682,-0.0023252426603112657,-0.0006899833021842048,-0.0002194444784205459,-0.0012773040195443817,-0.0011663064431888294,-0.0003950101224995013,-7.640855550733316e-05,-0.0005484362297069357,0.0007882657747539264,-0.0015058285707366646,0.00012940207627782556,0.00028147001358565937,0.0021632321489612177,2.3475502980576945e-06,0.0006601939722761092,-0.0001489265903502496,-0.00011343736456761367,-0.000554079411705584,-0.0001287999056448272,-0.0009072731894787998,0.0004276816937377842,0.0015247096474186122,0.0008821469825120118,0.0011105169096011648,-0.0016417510773978445,0.00023479618184064663,-0.0001711687438808942,0.0002632390993804098,0.0011445884794059411,0.00020646169738194187,0.000610713961370012,-0.00042465203737365633,6.0362486034022486e-05,0.0012289016842732515,-0.00011560567462967373,-0.0005575485692129392,-0.0007910212897824903,-0.00017313861085100173,0.00011194067495661844,0.0005328640219756297,-0.0008557953775641233,0.00022476233145172792,-0.0005784607741796698,9.57731187800779e-05,0.000280622330671202,-0.0006154586410677305,-0.0008221628030767857,-5.7537721475419116e-05,-7.683110212446053e-08,-6.76538370996281e-06,0.00032189175578519196,0.0003239386648806662,-0.00022143728912510916,8.042667648743958e-05,-9.4438354703797e-05,-0.00025236241888838796,0.0001995446920290207,-0.000266451002448699,8.709097208939244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC106,256545,-0.02963044961603868,-0.0034337914198676097,-0.0016752159914501692,0.002748202583991846,-0.003991314412618314,0.007162747760835011,-0.003115080617301755,-0.0006799099191341566,0.0026759634488778775,0.0001255576481760031,0.0002420747248093673,-0.0014737357578403737,-0.0009504700649511685,0.0007339627648178883,0.0017829985181043383,-0.0013591482584920714,0.0017887756506887059,0.002362038065074261,8.038336299995744e-05,-5.7013241725755505e-05,-0.0026830758790146875,-0.0009615210584308615,-0.0003809776128388927,2.9519451988563063e-05,-6.6427352909314e-05,-0.0015835642373145736,0.0010576410496761276,0.001232140377663091,-0.00045292642369284495,-0.000531353041939717,-0.0010645515078323339,-0.001830977290584293,0.0005908021767281767,0.00020367000819794117,0.0011267843100220677,-0.001651410618792258,-0.00036953994899579417,-0.0011955122153553867,-0.0002855872640116584,0.0018110205017672339,-0.0014953640390009955,-3.357424733689985e-05,-0.0008167894744901443,0.00013459165152502622,0.0004525880810075342,9.287231083280142e-05,0.000522524663300155,-0.00025811861814076004,-0.0008113346334705697,-0.0010607975848595029,7.275902992124755e-05,0.0005305123880706,0.00021446495388247782,-0.0010245678784778468,-0.0009806625811702616,0.00016653269120396334,-0.00020326880926042635,-0.0002995579392376874,-0.0002801736638853922,0.001328484385434717,6.554560706758595e-05,-0.0010816743547950828,-0.0002807550651328798,0.00019262809084956789,-0.0003225563734847544,7.048247134782845e-05,-0.0002563362880891572,0.00044340995621223344,0.00015476374511470643,0.0007357445540247528,0.00045576646501331553,-2.362522672825671e-05,0.00010346171278654279,-0.0002049369060140931,0.00020255841935174754,-9.390994645292676e-05,0.00027813816551881126,6.122274584791437e-05,4.1630035627129264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC107,256546,-0.02595839193931549,0.00434509756842342,4.36853229728101e-05,-0.0027031429636482094,-0.005946338532037884,0.00477042786324369,0.004658517804588,0.0033067838173830386,-0.0010780576430815705,2.4715749988988183e-06,-0.0023387118914946605,0.002300462230698952,0.00179899963248677,-0.0012073365101114757,0.00036402530061480803,5.10270719670115e-05,-0.0023744952746467267,0.0014548155290621345,-0.0027316441615965856,0.0008559991212761617,-0.0012984018824016722,-0.0013551721084264752,-0.0016640896785420588,-0.00041369699013519965,0.00017753404159515245,-0.003769721760472944,-0.005102711867652631,0.002243882655072958,0.001709094638960896,-0.0005153521555501084,-0.0012203830674366988,0.0012933326972518581,-0.0014022048526970419,0.0010411508369741632,-0.0024602589053836555,-6.674859042425485e-05,-0.00033795520872376594,0.00038739203865947863,0.0005866157358344723,-0.00011795613109962475,-0.001560084424104495,0.0024436693801772567,0.0005553578597890712,0.0009412428730676763,-0.0008153294924595437,0.0002431856863167303,0.00022375189682183439,0.001094978828554486,0.0009029853075904661,-0.0019148410478633106,0.0009280819399637679,6.415812517733024e-05,0.0014487660184096262,-0.00014590088391647197,0.000302880120333192,-0.00016311190261152363,0.0014370532576295455,0.00019140561471546786,0.00034522827917731624,-0.00020740880636762352,-3.897757771618786e-05,0.0005561728439183811,0.0006641904326972174,-1.2880469842486847e-05,-0.0009106769870764593,0.0004982593982959337,4.228955142321591e-05,-0.0002708120765139968,-7.720045220160715e-05,0.00028813601490602426,-6.261736529574733e-05,0.0001453849860458847,-0.0001851741775293207,0.00019027793337921063,-7.117096108844838e-05,-8.010075303482797e-05,4.491882286609005e-05,1.295959049879987e-05,-5.267091158791891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC108,256547,-0.03155161345944459,-0.007447219904161031,-0.0014444120152537212,0.003109510781350955,-0.007746181787781319,0.003298211532785408,-0.0012105497188557783,0.0016221605241769092,0.002757026540153322,-0.0012522824868653219,-0.0031924052188743945,0.0006701923683607477,-0.000824193240083703,0.0023180944218699666,-0.0014848697715124494,-0.000790572449943929,-0.0006196079181181783,0.0015967201874396613,-0.0015354208797709764,0.003685408550896133,-0.00044554121558780323,-0.002298155587364268,0.0024471955290228096,-0.0019613571904932453,-0.002088055686635496,0.00025794157202275363,0.00014880352104368382,-0.0003287118590188982,0.0016782651243486592,-0.00042907983976085484,-0.0016157511233673345,0.0006494457585666329,-1.6498109343189912e-05,0.0009313681767795067,-0.0006743868456197448,0.00045520486487967186,-8.262348709525183e-05,0.0017846160860082493,-0.00047751820072943916,0.001742665377577822,-0.0009563375033687002,0.0004991728904985049,0.0007850278161086858,0.0012186619573569884,-0.00016020862173661286,0.0007427253527492919,-0.00026892168239434094,0.00037349740643986926,-0.001774793448615127,0.00037518256662676683,0.0007125067538292811,0.00018205600551215634,0.0005982795632262438,-0.0006893603675530637,0.00028174666574673176,-0.000332044281787199,0.0006933937322748821,-0.0002817556719117777,-0.0009107256734363483,-8.055072769555913e-05,-0.00019367202805002534,-0.0005438209456844405,0.0006753813127498255,3.035665253516087e-05,-2.7846943577359206e-05,-0.0003826684945169133,0.000560674437049149,0.0004808610223602807,-5.20228043638812e-05,0.0002994160573494071,-8.16899159716884e-05,2.1022274125398135e-05,-2.1591113189369075e-05,4.650812089145198e-05,-0.00031539158565881045,3.6506518264038738e-06,-0.00014647793445425416,0.00021564469966405095,9.425369742666058e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC109,256548,-0.024559001033277968,0.0010487057135349287,-0.0008313645063246863,0.0013566729772725187,-0.005032793079478935,0.006304016416300681,0.006713282119011945,-9.440187226222418e-05,0.002609084060620341,-0.0016527384723447373,-0.0005993076253397834,0.0007603760231046394,0.0006799414927487414,-0.003782751719501006,-0.0016254272473481457,0.004590759639883227,-0.000993987036299309,0.0013546545341559092,0.0014652689679122378,-0.0012829849930629483,-0.002497712443267128,-0.001638720480844213,-0.00029022881048188675,-0.0020975837991448333,0.0002235194527004409,-0.0019342762575506526,-0.000843260490347335,0.0008465612180113481,0.00011861809335691151,-0.00042232710335026705,0.00037378738717805653,-0.0004966491822402229,0.0012737938625454308,-0.0010441636862821855,0.0015121191101636303,-0.0020550684393814836,0.0006529780174253107,-0.002104671018309971,3.284416202032908e-05,0.000764048381190039,0.0011472875280370315,-0.0008349525230735477,0.0005337092632278596,-0.00295436155886502,-0.000636152840248332,-0.0005619915599183233,-0.00082397831338172,-0.00014030459956588222,-0.0028730512258723978,0.0008646903516768341,0.0006658235812184445,0.00024492046277596927,-0.00081943092433598,-0.00028985677737675174,0.00022494733976393934,0.00018544012699867765,0.0006148829830603,-0.0005770785284587748,-0.0003170540284498463,-0.00099355863500424,-0.00022083032116531053,0.00035297606698633165,9.86419465703765e-05,-0.0005059551441617046,-1.6677652431080064e-05,4.4091471515646706e-05,0.00026718203908596654,5.938983298890847e-05,5.9786554053299354e-05,-0.00018211814037525867,0.0001158973752143536,7.820324762210405e-05,-0.0002920621886801748,3.2358258528681675e-05,0.00013521103309935002,-0.00024356987922463996,0.00012264889572142164,-0.00013051993486000124,9.95237414839258e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC51,256549,-0.028646017988706945,-0.0020443039051833084,-0.0013256516347470422,0.0020356753032426773,-0.0025147727166749552,0.006447166109725365,-6.328241156692866e-05,-0.00012421893416022007,0.0033479430061742602,-0.0017519783612517745,0.00014574296133031687,-0.0005105481779559944,-0.000696294256145997,0.0012734256928514957,0.0034339065992705095,-0.00044653729556108716,0.00020857169907806205,4.2738343988093553e-05,-0.0017432870183754956,0.00015471759592075338,-0.0002509976452892942,0.0017568601882602427,-0.0014402513241210965,-0.001123432575020659,0.0011576015072918015,0.00015982700148798367,0.0008419100880406576,0.0003254977174689904,-0.0005769946383487437,-0.0001835263740959938,-6.227145516297539e-05,-0.0007935301503202394,0.0016374703791216549,0.0004445053099059245,0.00026821572936017467,-0.0004960541135841309,-0.0009140696686888109,-0.0007285289349779893,5.050898747437875e-06,0.00036202485352780596,-0.0003375652574085205,-0.0006896956803884672,-0.00032937844785019445,5.598492803715368e-05,0.0005628430211109587,-0.0003540300841526083,-0.0001796418129468192,-0.0006493812770320406,0.0001550281488789255,-0.00011793180602978267,-0.000552228943626052,-0.0008842194305605876,-0.00035040712109987986,-0.00016582133890441793,-0.0007342553502331177,5.60799425220252e-05,0.0012771862595972584,0.00025846821212344796,-0.0009251018403321309,-0.00017153425778100126,-0.000869105068299976,-0.00038791591640304016,-0.00016667460242049506,-0.0007985269182879173,0.0005679371726390694,0.000557316480408631,-0.00023712764440983326,-0.0010119887724041562,0.0007522179262283335,-0.0001511137711759305,-0.000479788872938323,0.0004375564118218539,-0.00024493426791314185,0.00039049071545611195,0.00022860845215059704,-2.6931216718806732e-05,-0.00025712163253771174,0.00022650907645894208,-6.390124847891203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
