Coral_ID,Species,Bleach,Date,Period,Months,Protein,Sym_density,Chl,CaCO3,internal_volume_percent,TAC_CRE,ug_Chl_a_per_zoox,pg_Chl_a_per_zoox,Citrate_synthase,AFDW,Endolithic,PPO,Melanin_per_tissue,Lipid,Pmax,R,PR
19,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.138263645,0.164866475,6.290215111,1.027,10.73314601,1426.880677,3.82e-5,38.2,,1.945845154,,,,,2.129459254,-0.563791597,3.777032621
20,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.144222962,1.382585156,3.995176661,1.30959519,32.42180379,1109.201631,2.89e-6,2.89,,2.949114094,,,,,2.273994317,-0.502400669,4.526256548
26,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.370233752,1.283393756,34.25250686,1.69116328,45.33868579,5639.609268,2.67e-5,26.7,,5.013051755,,,,,1.597675272,-0.421183382,3.793300826
27,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.408230697,0.469579067,9.316126222,1.509739397,38.31838716,5350.507493,1.98e-5,19.8,,3.701397078,,,,,3.224164378,-0.947346986,3.403361625
35,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.314668277,1.352626046,11.19657658,1.51350779,39.84701177,12031.46974,8.28e-6,8.28,,7.811002383,,,,,2.165540655,-0.448545421,4.827918325
36,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.196268354,0.299493388,25.93041353,1.619433319,42.96756801,8419.508895,8.66e-5,86.6,,2.262178763,,,,,4.083848722,-0.599706563,6.809744924
41,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.273819009,0.660555836,29.41461814,1.403198411,33.40668602,6532.382012,4.45e-5,44.5,,6.763817075,,,,,2.559149407,-0.401569619,6.372866086
42,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.228388561,1.080658834,16.88109268,1.229566749,25.88246684,7278.903844,1.56e-5,15.6,,2.144088964,,,,,1.870121714,-0.338677891,5.521829924
43,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.253724402,1.066287402,18.9763781,1.633661339,42.90051419,12093.65694,1.78e-5,17.8,,3.256593325,,,,,4.019503335,-1.280804671,3.138264114
44,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.110063323,0.104483261,3.31760054,1.519593883,38.95593254,7636.528368,3.18e-5,31.8,,7.914312222,,,,,3.756613722,-1.229033877,3.056558319
45,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.301585402,1.714733218,22.66773518,1.516325635,37.00760967,12211.84896,1.32e-5,13.2,,1.762629698,,,,,1.330950269,-0.219356251,6.067528338
46,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.253914045,0.667174609,12.04716339,1.457688405,36.93009119,14223.43878,1.81e-5,18.1,,2.299639826,,,,,3.060363723,-1.141281401,2.681515462
201,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.128678684,0.221254512,2.075645408,1.801874709,50.35284098,2467.665343,9.38e-6,9.38,,2.949119227,,,,,2.145745813,-0.447190939,4.798276588
202,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.112156198,0.903210911,9.231980594,1.429659897,36.35812858,1468.431088,1.02e-5,10.2,,1.887787271,,,,,2.407116658,-0.647829148,3.715665874
203,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.254747225,0.863396346,6.664275357,1.166893397,27.33467221,1310.474279,7.72e-6,7.72,,3.240469428,,,,,1.438345211,-0.15700077,9.161389518
204,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.145390407,0.646204622,5.063758196,1.794229253,52.18388212,3186.097362,7.84e-6,7.84,,2.601044682,,,,,2.382257056,-0.696977847,3.417981025
209,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.165016542,0.330938616,2.264369004,1.190812432,27.04285605,959.960619,6.84e-6,6.84,,1.69130014,,,,,1.701437451,-0.41317106,4.117997646
210,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.124644109,0.804640234,10.63492544,1.414132635,38.25271021,2436.220196,1.32e-5,13.2,,3.383015317,,,,,2.036363576,-0.60655599,3.357255738
211,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.197430442,0.07315709,0.031786973,1.21536913,24.8569144,1908.747013,4.35e-7,0.44,,2.069464367,,,,,2.122026262,-0.565312473,3.753722701
212,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.130115551,0.712524429,2.86571468,1.305449719,33.34307337,2524.60745,4.02e-6,4.02,,0.447803103,,,,,2.386380734,-0.749997381,3.18185209
217,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.140429105,0.218000851,6.871511866,1.416935267,41.75820192,1999.125612,3.15e-5,31.5,,2.828013628,,,,,2.285300692,-0.590705935,3.868762028
218,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.182066527,0.528557975,6.766537022,1.428919948,42.3262664,2478.80901,1.28e-5,12.8,,1.309742742,,,,,2.168639746,-0.578515849,3.748626337
219,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.224884612,0.669980164,0.739877235,1.051282548,19.59363118,1218.901294,1.1e-6,1.1,,1.250536189,,,,,1.385691054,-0.243874169,5.681991911
220,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.210912344,0.745412623,3.655140467,1.027,18.43531978,2999.526,4.9e-6,4.9,,2.381935486,,,,,1.889462972,-0.501755953,3.765701159
221,Montipora capitata,Bleach,2019-10-02,Heatwave,0,0.166812372,0.150855294,1.900018765,1.809210846,53.04873038,2981.159267,1.26e-5,12.6,,1.599204416,,,,,3.318174391,-0.696576417,4.763546843
222,Montipora capitata,Non-bleach,2019-10-02,Heatwave,0,0.131409802,1.426199526,12.30480683,1.311915127,39.10568735,1810.387364,8.63e-6,8.63,,2.17234648,,,,,3.232010906,-0.756459837,4.272547924
229,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.286451444,1.285814671,23.16353227,1.258155262,25.89446589,6125.713759,1.8e-5,18,,2.744551508,,,,,5.196341702,-1.098750452,4.729319286
230,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.211153938,1.347262243,16.0314504,1.599231593,42.25971184,9950.724625,1.19e-5,11.9,,2.270261654,,,,,4.247365461,-1.054276555,4.028701425
237,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.24733189,1.686130104,30.39894969,1.271743705,27.72767893,9226.643648,1.8e-5,18,,3.146935496,,,,,1.876574233,-0.800896612,2.343091736
238,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.404272513,1.445493747,17.81275746,1.498368233,38.94104498,8228.473107,1.23e-5,12.3,,4.247446109,,,,,3.871910525,-1.022285761,3.787503135
239,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.384736749,1.293152308,20.69947272,1.346285424,30.8023997,8729.082563,1.6e-5,16,,8.055447648,,,,,1.773643603,-0.415248179,4.271285682
240,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.244732906,0.964132548,26.86316985,1.460496751,37.25160371,4648.174254,2.79e-5,27.9,,3.161637579,,,,,5.093829282,-1.758373504,2.896898338
243,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.206661757,0.542730363,12.38252214,1.059870133,12.24051099,9148.810661,2.28e-5,22.8,,1.322198604,,,,,2.40549668,-0.460523121,5.223400461
244,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.294987824,1.111002723,14.20341193,1.425649233,35.17612209,17536.69538,1.28e-5,12.8,,2.735113267,,,,,5.235608833,-1.691870769,3.094567817
247,Porites compressa,Bleach,2019-10-02,Heatwave,0,0.291292092,0.072277959,17.41455578,1.50359672,37.20860592,11484.65358,,,,4.250382662,,,,,2.412944709,-0.503631622,4.79109056
248,Porites compressa,Non-bleach,2019-10-02,Heatwave,0,0.229612517,1.182303002,11.7490769,1.328315309,34.73935123,8849.039903,9.94e-6,9.94,,2.350136762,,,,,,-0.725936,
3,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.871762046,-0.359070996,5.212790971
4,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.815177053,-0.769761609,3.657206361
11,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.116906334,-0.50859455,4.162267044
12,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.178934039,-0.583430392,3.734694094
19,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.129459254,-0.563791597,3.777032622
20,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.273994317,-0.502400669,4.526256546
26,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.597675272,-0.421183382,3.793300829
27,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,3.224164378,-0.947346986,3.403361625
41,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.165540655,-0.448545421,4.827918319
42,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,4.083848722,-0.599706563,6.809744922
43,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.559149407,-0.401569619,6.372866088
44,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.870121714,-0.338677891,5.521829927
45,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,4.019503335,-1.280804671,3.138264113
46,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,3.756613722,-1.229033877,3.05655832
201,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.330950269,-0.219356251,6.067528338
202,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,3.060363723,-1.141281401,2.681515462
203,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.145745813,-0.447190939,4.798276588
204,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.407116658,-0.647829148,3.715665875
209,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.438345211,-0.15700077,9.161389533
210,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.382257056,-0.696977847,3.417981025
211,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.701437451,-0.41317106,4.117997642
212,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.036363576,-0.60655599,3.357255735
213,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.122026262,-0.565312473,3.753722699
214,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.386380734,-0.749997381,3.18185209
219,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.285300692,-0.590705935,3.86876203
220,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.168639746,-0.578515849,3.748626334
221,Montipora capitata,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.385691054,-0.243874169,5.681991905
222,Montipora capitata,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.889462972,-0.501755953,3.765701156
225,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,3.318174391,-0.696576417,4.763546841
226,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,3.232010906,-0.756459837,4.272547924
235,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,5.196341702,-1.098750452,4.729319285
236,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,4.247365461,-1.054276555,4.028701426
237,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.876574233,-0.800896612,2.343091736
238,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,3.871910525,-1.022285761,3.787503135
239,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,1.773643603,-0.415248179,4.271285686
240,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,5.093829282,-1.758373504,2.896898338
243,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.40549668,-0.460523121,5.223400456
244,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,5.235608833,-1.691870769,3.094567817
247,Porites compressa,Bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,2.412944709,-0.503631622,4.791090558
248,Porites compressa,Non-bleach,2022-09-01,Recovery,35,,,,,,,,,,,,,,,,-0.725936,
