"","Colony_ID","Run.x","Interval","Light_Value","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Date","Project","Timepoint","Run.y","Chamber","Species","Phenotype","Chamber_Volume_mL","Notes","...11","...12","...13","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Chamber_Volume_L","Slope_norm"
"179","19",4,4,707,200,63.47164,72.78964,361.117,371.067,63.47164,72.90464,1.03267682480537,2025-10-02,"CAREER - Phys","October_2025",4,6,"Montipora capitata","Susceptible",245.86,NA,NA,NA,NA,284,4.4934,5.1,0.606599999999999,14.2545572479129,0.24586,1.06868527614419
"180","19",4,5,1013,220,74.8322,87.5562,372.117,383.067,74.8322,87.5562,1.17121261602561,2025-10-02,"CAREER - Phys","October_2025",4,6,"Montipora capitata","Susceptible",245.86,NA,NA,NA,NA,284,4.4934,5.1,0.606599999999999,14.2545572479129,0.24586,1.21205167765509
"181","19",4,6,1284,200,89.75958,101.81958,384.117,394.067,89.75958,102.27658,1.23127154672035,2025-10-02,"CAREER - Phys","October_2025",4,6,"Montipora capitata","Susceptible",245.86,NA,NA,NA,NA,284,4.4934,5.1,0.606599999999999,14.2545572479129,0.24586,1.27420480571288
"182","19",4,7,1570,320,104.5295,123.0595,395.117,411.067,104.4725,123.0595,1.17116478291777,2025-10-02,"CAREER - Phys","October_2025",4,6,"Montipora capitata","Susceptible",245.86,NA,NA,NA,NA,284,4.4934,5.1,0.606599999999999,14.2545572479129,0.24586,1.21200217665262
"183","206",5,1,0,300,132.192910299003,123.958910299003,521.117,536.067,123.958910299003,134.076910299003,-0.88132378152159,2025-10-02,"CAREER - Phys","October_2025",5,6,"Montipora capitata","Resistant",237.178,NA,NA,NA,NA,299,2.8401,3.3,0.4599,10.8072385069488,0.237178,-1.16050337032532
"184","206",5,2,220,284,41.2651936619718,44.5101936619718,443.91,458.067,40.6001936619718,44.6131936619718,0.361936181223596,2025-10-02,"CAREER - Phys","October_2025",5,6,"Montipora capitata","Resistant",237.178,NA,NA,NA,NA,299,2.8401,3.3,0.4599,10.8072385069488,0.237178,0.476587795494963
"185","206",5,3,445,200,46.4706069651741,53.4516069651741,459.117,469.067,46.4706069651741,53.4516069651741,0.763340563506263,2025-10-02,"CAREER - Phys","October_2025",5,6,"Montipora capitata","Resistant",237.178,NA,NA,NA,NA,299,2.8401,3.3,0.4599,10.8072385069488,0.237178,1.00514625297598
"186","206",5,4,707,200,55.6375373134328,66.3345373134328,470.117,480.067,55.4455373134328,66.3345373134328,1.17918595967139,2025-10-02,"CAREER - Phys","October_2025",5,6,"Montipora capitata","Resistant",237.178,NA,NA,NA,NA,299,2.8401,3.3,0.4599,10.8072385069488,0.237178,1.55272024780307
"187","206",5,5,1013,220,69.1399230769231,84.1089230769231,481.117,492.067,69.0669230769231,84.1089230769231,1.39842941687052,2025-10-02,"CAREER - Phys","October_2025",5,6,"Montipora capitata","Resistant",237.178,NA,NA,NA,NA,299,2.8401,3.3,0.4599,10.8072385069488,0.237178,1.84141411529645
"188","206",5,6,1284,200,87.2436169154229,101.584616915423,493.117,503.067,87.2436169154229,101.670616915423,1.4797665082915,2025-10-02,"CAREER - Phys","October_2025",5,6,"Montipora capitata","Resistant",237.178,NA,NA,NA,NA,299,2.8401,3.3,0.4599,10.8072385069488,0.237178,1.9485166021527
"189","206",5,7,1570,320,104.944744548287,129.572744548287,504.117,520.067,104.894744548287,129.572744548287,1.58284609813099,2025-10-02,"CAREER - Phys","October_2025",5,6,"Montipora capitata","Resistant",237.178,NA,NA,NA,NA,299,2.8401,3.3,0.4599,10.8072385069488,0.237178,2.08424902413949
"190","20",1,1,0,315,78.4683782051282,60.8043782051282,81.1,96.8,60.5773782051282,79.0163782051282,-1.31935179728804,2025-10-02,"CAREER - Phys","October_2025",1,7,"Montipora capitata","Resistant",232.251,NA,NA,NA,NA,285,5.6296,6.7423,1.1127,26.1474544176602,0.232251,-0.70313714530846
"191","20",1,2,220,283,-34.3420950704225,-28.3560950704225,3.007,17.1,-34.4220950704225,-27.9770950704225,0.412156100516177,2025-10-02,"CAREER - Phys","October_2025",1,7,"Montipora capitata","Resistant",232.251,NA,NA,NA,NA,285,5.6296,6.7423,1.1127,26.1474544176602,0.232251,0.219655034035734
"192","20",1,3,445,201,-28.27999,-18.37599,19.1,29.101,-28.56899,-18.37599,1.02053788494788,2025-10-02,"CAREER - Phys","October_2025",1,7,"Montipora capitata","Resistant",232.251,NA,NA,NA,NA,285,5.6296,6.7423,1.1127,26.1474544176602,0.232251,0.543886851540573
"193","20",1,4,707,221,-16.65205,-0.56604999999999,30.1,41.1,-16.71205,-0.536049999999989,1.55261820504924,2025-10-02,"CAREER - Phys","October_2025",1,7,"Montipora capitata","Resistant",232.251,NA,NA,NA,NA,285,5.6296,6.7423,1.1127,26.1474544176602,0.232251,0.827454462635587
"194","20",1,5,1013,201,1.89454499999999,19.653545,42.1,52.1,1.842545,19.925545,1.84234518039998,2025-10-02,"CAREER - Phys","October_2025",1,7,"Montipora capitata","Resistant",232.251,NA,NA,NA,NA,285,5.6296,6.7423,1.1127,26.1474544176602,0.232251,0.981861951817561
"195","20",1,6,1284,201,22.53602,41.68002,53.1,63.101,22.53602,41.68002,1.89742651567491,2025-10-02,"CAREER - Phys","October_2025",1,7,"Montipora capitata","Resistant",232.251,NA,NA,NA,NA,285,5.6296,6.7423,1.1127,26.1474544176602,0.232251,1.01121707372257
"196","20",1,7,1570,321,44.3338625,75.8408625,64.1,80.1,44.2128625,76.0888625,1.97491830403706,2025-10-02,"CAREER - Phys","October_2025",1,7,"Montipora capitata","Resistant",232.251,NA,NA,NA,NA,285,5.6296,6.7423,1.1127,26.1474544176602,0.232251,1.05251565304449
"197","202",2,1,0,300,18.7162066666667,11.4172066666667,197.134,212.084,11.4132066666667,19.4382066666667,-0.66147257236985,2025-10-02,"CAREER - Phys","October_2025",2,7,"Montipora capitata","Resistant",247.915,NA,NA,NA,NA,295,2.7876,3.2882,0.5006,11.7636520908427,0.247915,-0.836418681100202
"198","202",2,2,220,313,-34.6830664556962,-33.1010664556962,120.483,136.084,-34.9930664556962,-32.8840664556962,0.139747806368132,2025-10-02,"CAREER - Phys","October_2025",2,7,"Montipora capitata","Resistant",247.915,NA,NA,NA,NA,295,2.7876,3.2882,0.5006,11.7636520908427,0.247915,0.176708272982971
"199","202",2,3,445,200,-31.820425,-26.864425,137.133,147.083,-31.820425,-26.840425,0.48875556770222,2025-10-02,"CAREER - Phys","October_2025",2,7,"Montipora capitata","Resistant",247.915,NA,NA,NA,NA,295,2.7876,3.2882,0.5006,11.7636520908427,0.247915,0.618021524087164
"200","202",2,4,707,200,-25.330535,-18.141535,148.134,158.083,-25.330535,-18.141535,0.736606893740877,2025-10-02,"CAREER - Phys","October_2025",2,7,"Montipora capitata","Resistant",247.915,NA,NA,NA,NA,295,2.7876,3.2882,0.5006,11.7636520908427,0.247915,0.93142450993051
"201","202",2,5,1013,200,-16.13104,-7.92004,159.134,169.083,-16.14404,-7.92004,0.82041134156492,2025-10-02,"CAREER - Phys","October_2025",2,7,"Montipora capitata","Resistant",247.915,NA,NA,NA,NA,295,2.7876,3.2882,0.5006,11.7636520908427,0.247915,1.03739353819753
"202","202",2,6,1284,200,-5.97870500000002,1.972295,170.133,180.084,-5.97870500000002,1.972295,0.797660828040353,2025-10-02,"CAREER - Phys","October_2025",2,7,"Montipora capitata","Resistant",247.915,NA,NA,NA,NA,295,2.7876,3.2882,0.5006,11.7636520908427,0.247915,1.00862597426302
"203","202",2,7,1570,300,4.41887000000003,15.72187,181.134,196.084,4.14087000000001,15.72187,0.73549643177149,2025-10-02,"CAREER - Phys","October_2025",2,7,"Montipora capitata","Resistant",247.915,NA,NA,NA,NA,295,2.7876,3.2882,0.5006,11.7636520908427,0.247915,0.930020353243379
"204","233",3,1,0,300,20.1364651162791,11.1304651162791,303.117,318.067,10.8984651162791,20.8214651162791,-0.686975177126621,2025-10-02,"CAREER - Phys","October_2025",3,7,"Porites compressa","Susceptible",238.782,NA,NA,NA,NA,308,2.8718,3.2154,0.3436,8.07429256574823,0.238782,-1.21895984379244
"205","233",3,2,220,322,-41.481492211838,-40.419492211838,225.018,241.067,-42.007492211838,-40.228492211838,0.101441564889217,2025-10-02,"CAREER - Phys","October_2025",3,7,"Porites compressa","Susceptible",238.782,NA,NA,NA,NA,308,2.8718,3.2154,0.3436,8.07429256574823,0.238782,0.179996596978394
"206","233",3,3,445,200,-39.8429402985075,-35.4059402985075,242.117,252.067,-39.8429402985075,-35.3169402985075,0.456103575157875,2025-10-02,"CAREER - Phys","October_2025",3,7,"Porites compressa","Susceptible",238.782,NA,NA,NA,NA,308,2.8718,3.2154,0.3436,8.07429256574823,0.238782,0.80930426780929
"207","233",3,4,707,220,-34.2060950226244,-24.8640950226244,253.117,264.067,-34.2060950226244,-24.8640950226244,0.891417121944497,2025-10-02,"CAREER - Phys","October_2025",3,7,"Porites compressa","Susceptible",238.782,NA,NA,NA,NA,308,2.8718,3.2154,0.3436,8.07429256574823,0.238782,1.5817189789364
"208","233",3,5,1013,200,-23.3110149253731,-13.1460149253731,265.117,275.067,-23.3110149253731,-13.0910149253731,0.97723324593709,2025-10-02,"CAREER - Phys","October_2025",3,7,"Porites compressa","Susceptible",238.782,NA,NA,NA,NA,308,2.8718,3.2154,0.3436,8.07429256574823,0.238782,1.73398999625964
"209","233",3,6,1284,200,-11.8696517412936,-1.09265174129354,276.117,286.067,-11.8696517412936,-0.808651741293545,1.07660410974102,2025-10-02,"CAREER - Phys","October_2025",3,7,"Porites compressa","Susceptible",238.782,NA,NA,NA,NA,308,2.8718,3.2154,0.3436,8.07429256574823,0.238782,1.91031236809059
"210","233",3,7,1570,300,0.776481727574748,17.7384817275748,287.117,302.067,0.776481727574748,17.8254817275748,1.13469168115848,2025-10-02,"CAREER - Phys","October_2025",3,7,"Porites compressa","Susceptible",238.782,NA,NA,NA,NA,308,2.8718,3.2154,0.3436,8.07429256574823,0.238782,2.01338220138133
"211","44",4,1,0,300,87.4157033333333,73.8957033333333,412.117,427.067,73.8957033333333,88.0837033333333,-0.977473490534922,2025-10-02,"CAREER - Phys","October_2025",4,7,"Porites compressa","Resistant",237.449,NA,NA,NA,NA,293,3.4543,3.8723,0.418,9.82262599674843,0.237449,-1.417747777005
"212","44",4,2,220,305,11.912572815534,10.778572815534,333.859,349.067,10.604572815534,11.912572815534,-0.0405508541130318,2025-10-02,"CAREER - Phys","October_2025",4,7,"Porites compressa","Resistant",237.449,NA,NA,NA,NA,293,3.4543,3.8723,0.418,9.82262599674843,0.237449,-0.0588157979025528
"213","44",4,3,445,200,11.762165,14.664165,350.117,360.067,11.585165,14.870165,0.313290622165791,2025-10-02,"CAREER - Phys","October_2025",4,7,"Porites compressa","Resistant",237.449,NA,NA,NA,NA,293,3.4543,3.8723,0.418,9.82262599674843,0.237449,0.454403201143586
"214","44",4,4,707,200,15.96764,24.33464,361.117,371.067,15.92264,24.33464,0.83860209284657,2025-10-02,"CAREER - Phys","October_2025",4,7,"Porites compressa","Resistant",237.449,NA,NA,NA,NA,293,3.4543,3.8723,0.418,9.82262599674843,0.237449,1.21632582820668
"215","44",4,5,1013,220,26.1802,38.8812,372.117,383.067,26.0172,39.0152,1.19884058334903,2025-10-02,"CAREER - Phys","October_2025",4,7,"Porites compressa","Resistant",237.449,NA,NA,NA,NA,293,3.4543,3.8723,0.418,9.82262599674843,0.237449,1.73882318905275
"216","44",4,6,1284,200,41.67658,56.08958,384.117,394.067,41.22658,56.10658,1.45827804101437,2025-10-02,"CAREER - Phys","October_2025",4,7,"Porites compressa","Resistant",237.449,NA,NA,NA,NA,293,3.4543,3.8723,0.418,9.82262599674843,0.237449,2.11511664605033
"217","44",4,7,1570,320,58.7975,85.6405,395.117,411.067,58.7975,85.6515,1.70706604236216,2025-10-02,"CAREER - Phys","October_2025",4,7,"Porites compressa","Resistant",237.449,NA,NA,NA,NA,293,3.4543,3.8723,0.418,9.82262599674843,0.237449,2.47596391124144
"218","226",1,1,0,316,131.515378205128,112.137378205128,81.1,96.85,112.137378205128,131.957378205128,-1.39536310705896,2025-10-02,"CAREER - Phys","October_2025",1,8,"Porites compressa","Resistant",239.897,NA,NA,NA,NA,307,3.5857,4.0994,0.5137,12.0714903696882,0.239897,-1.66380494724001
"219","226",1,2,220,282,-0.529095070422528,2.29590492957746,3.045,17.1,-0.674095070422538,2.36990492957747,0.218125007813376,2025-10-02,"CAREER - Phys","October_2025",1,8,"Porites compressa","Resistant",239.897,NA,NA,NA,NA,307,3.5857,4.0994,0.5137,12.0714903696882,0.239897,0.260088191583044
"220","226",1,3,445,201,1.93200999999999,10.99201,19.1,29.101,1.90600999999998,10.99201,0.971196316021568,2025-10-02,"CAREER - Phys","October_2025",1,8,"Porites compressa","Resistant",239.897,NA,NA,NA,NA,307,3.5857,4.0994,0.5137,12.0714903696882,0.239897,1.15803637573864
"221","226",1,4,707,221,12.49295,29.76595,30.1,41.1,12.49295,29.76595,1.6970498235725,2025-10-02,"CAREER - Phys","October_2025",1,8,"Porites compressa","Resistant",239.897,NA,NA,NA,NA,307,3.5857,4.0994,0.5137,12.0714903696882,0.239897,2.02353056196534
"222","226",1,5,1013,201,32.190545,53.497545,42.1,52.1,32.028545,53.644545,2.16976050678133,2025-10-02,"CAREER - Phys","October_2025",1,8,"Porites compressa","Resistant",239.897,NA,NA,NA,NA,307,3.5857,4.0994,0.5137,12.0714903696882,0.239897,2.58718196521461
"223","226",1,6,1284,201,56.56102,79.91902,53.1,63.101,56.56102,79.98602,2.48617289883427,2025-10-02,"CAREER - Phys","October_2025",1,8,"Porites compressa","Resistant",239.897,NA,NA,NA,NA,307,3.5857,4.0994,0.5137,12.0714903696882,0.239897,2.96446620083937
"224","226",1,7,1570,321,83.5418625,128.1648625,64.1,80.1,83.5418625,128.2238625,2.87709227361647,2025-10-02,"CAREER - Phys","October_2025",1,8,"Porites compressa","Resistant",239.897,NA,NA,NA,NA,307,3.5857,4.0994,0.5137,12.0714903696882,0.239897,3.43059117321699
"225","1",2,1,0,300,160.371206666667,139.266206666667,197.134,212.084,139.051206666667,162.727206666667,-1.87256739116529,2025-10-02,"CAREER - Phys","October_2025",2,8,"Montipora capitata","Susceptible",230.978,NA,NA,NA,NA,279,6.7896,7.2,0.4104,9.64403279680755,0.230978,-2.69091912059706
"226","1",2,2,220,312,-3.96006645569619,2.16793354430379,120.527,136.084,-4.6230664556962,2.16793354430379,0.5772453162096,2025-10-02,"CAREER - Phys","October_2025",2,8,"Montipora capitata","Susceptible",230.978,NA,NA,NA,NA,279,6.7896,7.2,0.4104,9.64403279680755,0.230978,0.829513781982973
"227","1",2,3,445,200,3.98757499999999,17.793575,137.133,147.084,3.87457499999999,17.796575,1.48023509672681,2025-10-02,"CAREER - Phys","October_2025",2,8,"Montipora capitata","Susceptible",230.978,NA,NA,NA,NA,279,6.7896,7.2,0.4104,9.64403279680755,0.230978,2.12712927906017
"228","1",2,4,707,200,20.521465,42.450465,148.134,158.083,20.521465,42.450465,2.29606609496539,2025-10-02,"CAREER - Phys","October_2025",2,8,"Montipora capitata","Susceptible",230.978,NA,NA,NA,NA,279,6.7896,7.2,0.4104,9.64403279680755,0.230978,3.29949575446367
"229","1",2,5,1013,200,46.02296,72.87496,159.134,169.083,45.97496,72.87496,2.72589840810559,2025-10-02,"CAREER - Phys","October_2025",2,8,"Montipora capitata","Susceptible",230.978,NA,NA,NA,NA,279,6.7896,7.2,0.4104,9.64403279680755,0.230978,3.91717391949871
"230","1",2,6,1284,200,77.250295,106.081295,170.133,180.084,77.250295,106.138295,2.9628531601714,2025-10-02,"CAREER - Phys","October_2025",2,8,"Montipora capitata","Susceptible",230.978,NA,NA,NA,NA,279,6.7896,7.2,0.4104,9.64403279680755,0.230978,4.25768293191586
"231","1",2,7,1570,300,111.29787,155.18487,181.134,196.084,111.29787,155.18487,2.98336071783573,2025-10-02,"CAREER - Phys","October_2025",2,8,"Montipora capitata","Susceptible",230.978,NA,NA,NA,NA,279,6.7896,7.2,0.4104,9.64403279680755,0.230978,4.28715272792749
"232","210",3,1,0,300,141.758465116279,123.046465116279,303.117,318.067,122.895465116279,142.599465116279,-1.53468896849008,2025-10-02,"CAREER - Phys","October_2025",3,8,"Montipora capitata","Resistant",240.91,NA,NA,NA,NA,301,5.8454,6.7144,0.869000000000001,20.4207224669244,0.24091,-1.08631392448858
"233","210",3,2,220,321,-0.142492211838004,8.363507788162,225.063,241.067,-0.735492211837993,8.363507788162,0.6381084982057,2025-10-02,"CAREER - Phys","October_2025",3,8,"Montipora capitata","Resistant",240.91,NA,NA,NA,NA,301,5.8454,6.7144,0.869000000000001,20.4207224669244,0.24091,0.451678588409575
"234","210",3,3,445,200,9.53205970149253,21.8930597014925,242.117,252.067,9.53205970149253,22.0390597014925,1.28439166422,2025-10-02,"CAREER - Phys","October_2025",3,8,"Montipora capitata","Resistant",240.91,NA,NA,NA,NA,301,5.8454,6.7144,0.869000000000001,20.4207224669244,0.24091,0.909143532003088
"235","210",3,4,707,220,24.0709049773756,44.9299049773756,253.117,264.067,24.0709049773756,44.9299049773756,1.9763345359425,2025-10-02,"CAREER - Phys","October_2025",3,8,"Montipora capitata","Resistant",240.91,NA,NA,NA,NA,301,5.8454,6.7144,0.869000000000001,20.4207224669244,0.24091,1.39892823231425
"236","210",3,5,1013,200,47.5259850746269,71.0859850746269,265.117,275.067,47.5259850746269,71.0859850746269,2.35146300940438,2025-10-02,"CAREER - Phys","October_2025",3,8,"Montipora capitata","Resistant",240.91,NA,NA,NA,NA,301,5.8454,6.7144,0.869000000000001,20.4207224669244,0.24091,1.66445909398111
"237","210",3,6,1284,200,74.0793482587065,97.3873482587065,276.117,286.067,73.9373482587065,97.4843482587065,2.3707949812899,2025-10-02,"CAREER - Phys","October_2025",3,8,"Montipora capitata","Resistant",240.91,NA,NA,NA,NA,301,5.8454,6.7144,0.869000000000001,20.4207224669244,0.24091,1.67814303299301
"238","210",3,7,1570,300,101.051481727575,138.042481727575,287.117,302.067,100.909481727575,138.042481727575,2.43597453747027,2025-10-02,"CAREER - Phys","October_2025",3,8,"Montipora capitata","Resistant",240.91,NA,NA,NA,NA,301,5.8454,6.7144,0.869000000000001,20.4207224669244,0.24091,1.72427971666279
"239","42",4,1,0,300,250.141703333333,223.578703333333,412.117,427.067,223.343703333333,250.982703333333,-2.09536111902798,2025-10-02,"CAREER - Phys","October_2025",4,8,"Porites compressa","Resistant",231.078,NA,NA,NA,NA,291,5.9902,6.7383,0.7481,17.579680641549,0.231078,-1.65256195445909
"240","42",4,2,220,304,49.972572815534,58.354572815534,333.918,349.067,49.684572815534,58.487572815534,0.707614467084262,2025-10-02,"CAREER - Phys","October_2025",4,8,"Porites compressa","Resistant",231.078,NA,NA,NA,NA,291,5.9902,6.7383,0.7481,17.579680641549,0.231078,0.558078861017885
"241","42",4,3,445,200,59.943165,74.626165,350.117,360.067,59.943165,74.626165,1.53881665847447,2025-10-02,"CAREER - Phys","October_2025",4,8,"Porites compressa","Resistant",231.078,NA,NA,NA,NA,291,5.9902,6.7383,0.7481,17.579680641549,0.231078,1.21362844885775
"242","42",4,4,707,200,77.41664,100.09264,361.117,371.067,77.29264,100.23564,2.34957185166187,2025-10-02,"CAREER - Phys","October_2025",4,8,"Porites compressa","Resistant",231.078,NA,NA,NA,NA,291,5.9902,6.7383,0.7481,17.579680641549,0.231078,1.85305197088204
"243","42",4,5,1013,220,103.9952,135.9672,372.117,383.067,103.9952,136.0982,2.86011123771542,2025-10-02,"CAREER - Phys","October_2025",4,8,"Porites compressa","Resistant",231.078,NA,NA,NA,NA,291,5.9902,6.7383,0.7481,17.579680641549,0.231078,2.25570235796013
"244","42",4,6,1284,200,140.49058,176.44958,384.117,394.067,140.49058,176.44958,3.62766054535055,2025-10-02,"CAREER - Phys","October_2025",4,8,"Porites compressa","Resistant",231.078,NA,NA,NA,NA,291,5.9902,6.7383,0.7481,17.579680641549,0.231078,2.86105041584414
"245","42",4,7,1570,320,181.3065,246.1585,395.117,411.067,181.3065,246.1585,4.20175775385353,2025-10-02,"CAREER - Phys","October_2025",4,8,"Porites compressa","Resistant",231.078,NA,NA,NA,NA,291,5.9902,6.7383,0.7481,17.579680641549,0.231078,3.31382736026568
"246","239",5,1,0,301,134.845910299003,120.121910299003,521.1,536.1,119.687910299003,136.110910299003,-1.22440790241786,2025-10-02,"CAREER - Phys","October_2025",5,8,"Porites compressa","Susceptible",241.001,NA,NA,NA,NA,314,3.099,3.4298,0.3308,7.77350401847938,0.241001,-2.27761016027619
"247","239",5,2,220,283,40.2221936619718,40.1931936619718,443.992,458.1,39.4561936619718,40.2591936619718,0.0466555201087891,2025-10-02,"CAREER - Phys","October_2025",5,8,"Porites compressa","Susceptible",241.001,NA,NA,NA,NA,314,3.099,3.4298,0.3308,7.77350401847938,0.241001,0.0867873250596541
"248","239",5,3,445,201,41.8956069651741,46.6256069651741,459.1,469.1,41.6946069651741,46.7056069651741,0.551712621891353,2025-10-02,"CAREER - Phys","October_2025",5,8,"Porites compressa","Susceptible",241.001,NA,NA,NA,NA,314,3.099,3.4298,0.3308,7.77350401847938,0.241001,1.02628076043201
"249","239",5,4,707,201,48.7795373134328,58.9705373134328,470.1,480.1,48.7175373134328,59.1225373134328,1.11993210910958,2025-10-02,"CAREER - Phys","October_2025",5,8,"Porites compressa","Susceptible",241.001,NA,NA,NA,NA,314,3.099,3.4298,0.3308,7.77350401847938,0.241001,2.08326714119574
"250","239",5,5,1013,221,61.9659230769231,77.4759230769231,481.1,492.101,61.6509230769231,77.4759230769231,1.44309616779399,2025-10-02,"CAREER - Phys","October_2025",5,8,"Porites compressa","Susceptible",241.001,NA,NA,NA,NA,314,3.099,3.4298,0.3308,7.77350401847938,0.241001,2.68440810250628
"251","239",5,6,1284,201,80.4046169154229,97.3956169154229,493.1,503.1,80.4046169154229,97.4376169154229,1.69320564152652,2025-10-02,"CAREER - Phys","October_2025",5,8,"Porites compressa","Susceptible",241.001,NA,NA,NA,NA,314,3.099,3.4298,0.3308,7.77350401847938,0.241001,3.14965491888965
"252","239",5,7,1570,321,100.645744548287,131.788744548287,504.1,520.101,100.636744548287,131.788744548287,1.97809255205174,2025-10-02,"CAREER - Phys","October_2025",5,8,"Porites compressa","Susceptible",241.001,NA,NA,NA,NA,314,3.099,3.4298,0.3308,7.77350401847938,0.241001,3.67959377395633
"253","4",1,1,0,316,81.6473782051282,67.7513782051282,79.488,95.238,67.7513782051282,82.2063782051282,-1.16811222687722,2025-10-02,"CAREER - Phys","October_2025",1,9,"Montipora capitata","Resistant",235.078,NA,NA,NA,NA,282,7.1726,8.3196,1.147,26.9534737279197,0.235078,-0.611269973232583
"254","4",1,2,220,281,-3.62309507042252,0.330904929577457,1.441,15.438,-3.76509507042252,0.407904929577455,0.353199457891151,2025-10-02,"CAREER - Phys","October_2025",1,9,"Montipora capitata","Resistant",235.078,NA,NA,NA,NA,282,7.1726,8.3196,1.147,26.9534737279197,0.235078,0.184828322316311
"255","4",1,3,445,200,0.0860099999999875,8.65700999999999,17.488,27.438,0.0860099999999875,8.72501,0.962393549585228,2025-10-02,"CAREER - Phys","October_2025",1,9,"Montipora capitata","Resistant",235.078,NA,NA,NA,NA,282,7.1726,8.3196,1.147,26.9534737279197,0.235078,0.503617945055554
"256","4",1,4,707,220,10.36695,24.14395,28.488,39.438,10.28395,24.14395,1.37232635783799,2025-10-02,"CAREER - Phys","October_2025",1,9,"Montipora capitata","Resistant",235.078,NA,NA,NA,NA,282,7.1726,8.3196,1.147,26.9534737279197,0.235078,0.71813467637829
"257","4",1,5,1013,200,26.359545,40.646545,40.488,50.438,26.359545,40.704545,1.42987140117483,2025-10-02,"CAREER - Phys","October_2025",1,9,"Montipora capitata","Resistant",235.078,NA,NA,NA,NA,282,7.1726,8.3196,1.147,26.9534737279197,0.235078,0.748247842126256
"258","4",1,6,1284,200,42.73702,56.52602,51.489,61.438,42.68902,56.53402,1.39812441014665,2025-10-02,"CAREER - Phys","October_2025",1,9,"Montipora capitata","Resistant",235.078,NA,NA,NA,NA,282,7.1726,8.3196,1.147,26.9534737279197,0.235078,0.731634727470404
"259","4",1,7,1570,320,58.9868625,79.7798625,62.488,78.438,58.8918625,79.7798625,1.32125662274859,2025-10-02,"CAREER - Phys","October_2025",1,9,"Montipora capitata","Resistant",235.078,NA,NA,NA,NA,282,7.1726,8.3196,1.147,26.9534737279197,0.235078,0.691410021946286
"260","41",2,1,0,300,113.012206666667,95.0622066666667,195.488,210.439,95.0622066666667,113.828206666667,-1.44253844319178,2025-10-02,"CAREER - Phys","October_2025",2,9,"Porites compressa","Susceptible",236.251,NA,NA,NA,NA,290,4.4487,4.8812,0.4325,10.1633630229514,0.236251,-2.01193925065682
"261","41",2,2,220,311,-0.190066455696211,1.85593354430381,118.935,134.438,-0.658066455696201,1.8779335443038,0.191936058796653,2025-10-02,"CAREER - Phys","October_2025",2,9,"Porites compressa","Susceptible",236.251,NA,NA,NA,NA,290,4.4487,4.8812,0.4325,10.1633630229514,0.236251,0.267697330446827
"262","41",2,3,445,200,3.322575,11.834575,135.488,145.439,3.30857499999999,11.834575,0.903659152581494,2025-10-02,"CAREER - Phys","October_2025",2,9,"Porites compressa","Susceptible",236.251,NA,NA,NA,NA,290,4.4487,4.8812,0.4325,10.1633630229514,0.236251,1.26035276693994
"263","41",2,4,707,200,13.745465,28.441465,146.488,156.438,13.739465,28.441465,1.56869707042113,2025-10-02,"CAREER - Phys","October_2025",2,9,"Porites compressa","Susceptible",236.251,NA,NA,NA,NA,290,4.4487,4.8812,0.4325,10.1633630229514,0.236251,2.18789538903889
"264","41",2,5,1013,200,31.08596,49.21196,157.489,167.438,31.08596,49.21196,1.87302436348385,2025-10-02,"CAREER - Phys","October_2025",2,9,"Porites compressa","Susceptible",236.251,NA,NA,NA,NA,290,4.4487,4.8812,0.4325,10.1633630229514,0.236251,2.61234718014975
"265","41",2,6,1284,200,52.570295,72.893295,168.488,178.438,52.570295,72.893295,2.03951470426702,2025-10-02,"CAREER - Phys","October_2025",2,9,"Porites compressa","Susceptible",236.251,NA,NA,NA,NA,290,4.4487,4.8812,0.4325,10.1633630229514,0.236251,2.84455482290466
"266","41",2,7,1570,300,76.83687,108.52687,179.488,194.438,76.83687,108.55887,2.18223271241407,2025-10-02,"CAREER - Phys","October_2025",2,9,"Porites compressa","Susceptible",236.251,NA,NA,NA,NA,290,4.4487,4.8812,0.4325,10.1633630229514,0.236251,3.04360668437968
"267","221",4,1,0,300,132.914703333333,118.870703333333,410.471,425.421,118.870703333333,133.552703333333,-1.17464536352743,2025-10-02,"CAREER - Phys","October_2025",4,9,"Montipora capitata","Susceptible",237.387,NA,NA,NA,NA,305,6.3825,7.1347,0.752199999999999,17.6760269730961,0.237387,-0.946521090976284
"268","221",4,2,220,303,48.212572815534,47.625572815534,332.316,347.421,46.965572815534,48.212572815534,0.0489904799229534,2025-10-02,"CAREER - Phys","October_2025",4,9,"Montipora capitata","Susceptible",237.387,NA,NA,NA,NA,305,6.3825,7.1347,0.752199999999999,17.6760269730961,0.237387,0.0394761891068775
"269","221",4,3,445,200,48.827165,54.792165,348.472,358.421,48.756165,54.857165,0.698401903244021,2025-10-02,"CAREER - Phys","October_2025",4,9,"Montipora capitata","Susceptible",237.387,NA,NA,NA,NA,305,6.3825,7.1347,0.752199999999999,17.6760269730961,0.237387,0.562767412126263
