sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A2r	A1gd	A2q	A1bf	A1oa	A1fi	737032_A	B14a	C1	C42.2	C1b	C42a	C15	C1au	C1j	C3	C115k	C1hr	C1kz	C115x	C1fi	C3cg	C3.12	C41p	C42do	21705_C	C42ao	C3eq	C45e	C1ci	C15ci	C115l	C1ef	C45c	21933_C	90687_C	33774_C	C1h	C42aw	C1ro	43268_C	C15ch	C15cf	C15n	C15cj	C15ie	C15ce	C42dh	21719_C	C42bt	C15cl	C15l	C15ip	452754_C	19656_C	52544_C	C115d	C1az	C78b	C15cc	48996_C	C15cm	C15ck	C93a	C3dc	C15il	C15qa	C15ry	C15jl	70133_C	C15in	43280_C	C15i	C15io	14093_C	C23a	281_C	C15qg	C1fh	48819_C	C15hd	C93l	C15qd	70891_C	C15my	70886_C	70898_C	19017_C	43281_C	C15qf	453581_C	C15qc	270451_C	C15kk	C15qe	C93b	C15bp	3448131_C	C15dn	C116bt	354638_C	70940_C	70896_C	70894_C	411_C	46177_C	C15sd	C15sj	57694_C	43315_C	C1lu	C15ui	107772_C	21844_C	452760_C	26204_C	C1w	91839_C	453336_C	C1mb	43279_C	C1kf	C3u	C42av	C116bu	70895_C	22188_C	52535_C	28316_C	C116	C1t	C15aj	22184_C	452856_C	C42at	C15bo	70887_C	63457_C	23865_C	43306_C	C3mk	463723_C	90526_C	70533_C	454642_C	33742_C	18555_C	C15eo	650299_C	C1li	C3cx	C1kg	604_C	483821_C	70888_C	14618_C	61484_C	139_C	C42dz	755970_C	277715_C	14297_C	C15bc	206_C	91076_C	452851_C	93837_C	C116ak	1180449_C	28411_C	650183_C	8440_C	43299_C	650261_C	8728_C	C3.2	6177213_C	38366_C	6177214_C	102_C	54834_C	8196_C	58198_C	70960_C	C15yq	90777_C	92728_C	16044_C	70892_C	96008_C	452755_C	C15qi	C3zg	C3gk	C15gr	70900_C	773_C	650239_C	1098762_C	C42cz	5689_C	1180313_C	D1h	D6	69355_D	D1	D1ke	6177215_D	13914_D	476435_D	1204868_D	6177216_D	G3a	G3ac	G3ai	G3bi	G3fb	73495_G	481260_G	G3bg	G3dq	6177211_G	481262_G	484567_G	483646_G	484565_G	589688_G	481261_G	482926_G	481662_G	70451_G	482720_G	682711_G	G3x	671887_G	518643_G	589692_G	2177526_G	682709_G	589767_G	2177880_G	1236401_G	G3cm	6177212_G	482925_G	6177210_G	589699_G	589653_G	G3ax
256552	RC55	RC55_S265_L001_R1_001.fastq.gz	fdd0464e0559785b0ebc37b1bad1b8340f21d87440db5ded895f85ab4d4bf914	RC55_S265_L001_R2_001.fastq.gz	5be1931c76784970ca12d23590ecdf366cdd05a3600478d2252fff6dca436fe1	1340	20251021T032609_martyma1	144016	119560	2347	118935	2325	0	0	625	22	110046	34	0	0	6908	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9	0	0	0	0	0	0	0	0	0	0	29707	24148	10197	5713	0	4589	5991	3283	2671	1474	1201	1449	745	1985	1377	1293	885	1243	1033	861	601	1156	0	0	669	740	711	746	698	0	0	796	707	0	0	0	0	0	0	0	578	574	0	0	0	513	511	0	0	0	0	0	600	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256453	DL103	DL103_S266_L001_R1_001.fastq.gz	87e3f7207f7e8946b4b9219585c1a301c68d9ad61ef31b5be722e3213cf52cb8	DL103_S266_L001_R2_001.fastq.gz	a8825f1d11692ff08effa23c1332799c36b7ecea38cd91b9ca97e45078c0ae26	1340	20251021T032609_martyma1	171203	146422	2727	146064	2709	0	0	358	18	132027	28	0	0	4924	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	2.6	0	0	0	0	0	0	0	0	0	0	35631	30601	11049	6088	0	7227	5160	4127	3623	1973	1562	2141	2467	1600	2305	2172	1652	1347	1079	912	0	1218	0	0	995	0	935	1756	886	0	0	715	0	0	0	0	0	0	0	0	0	976	0	0	0	0	0	0	961	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256560	RF03	RF03_S139_L001_R1_001.fastq.gz	2f488488402c542becf58c3528448bec371ead60f03c015eb1cf524daaf21449	RF03_S139_L001_R2_001.fastq.gz	a1a5efb58dbbcce6d9413a16c7ee80f168e8e6f2b642351aec50b6ea4516b21c	1340	20251021T032609_martyma1	114847	98937	2052	98518	2025	0	0	419	27	90727	32	0	0	4519	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7	0	0	0	0	0	0	0	0	0	0	23934	19481	9032	5111	0	4241	5010	2120	2192	1378	1308	1188	727	1351	1075	1293	888	841	687	909	0	897	0	0	616	650	640	661	642	554	0	639	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	597	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256551	RC54	RC54_S185_L001_R1_001.fastq.gz	28cce126aa0644751effdcc2eca4d08fc760d68120b3bf3926ec9ecd8533a5fb	RC54_S185_L001_R2_001.fastq.gz	2859c35a89ea97a8734e7e87a3fa0474ba547613574508b7276aa0f854628b02	1340	20251021T032609_martyma1	101170	82357	1757	81918	1738	0	0	439	19	74305	30	0	0	3139	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9	0	0	0	0	0	0	0	0	0	0	19903	16558	7783	2423	0	3550	4528	1874	1626	1137	1260	1069	675	1507	935	693	1122	874	558	680	389	783	0	0	542	507	407	542	445	705	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256495	FP56	FP56_S152_L001_R1_001.fastq.gz	7cbe618bb8684b65c919433c5261d32b97f61aa036e6d94f3ee1ae5989668bb2	FP56_S152_L001_R2_001.fastq.gz	40555c494693831acaa509af5a9b39a01c7afc7a85fa661271e1056fcd05b65a	1340	20251021T032609_martyma1	217044	193670	2978	193531	2963	0	0	139	15	178112	26	0	0	4232	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	4.2	0	0	0	0	0	0	0	0	0	0	43132	42226	14924	8948	0	14812	1465	7965	6097	2128	3217	3603	2080	2697	2488	2481	1697	1810	2678	1005	3957	0	0	3003	1280	1010	1094	0	0	0	0	987	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256590	SL03	SL03_S141_L001_R1_001.fastq.gz	abf6438a70e2ac098f424bda401093041d485effad4b03c4550481d700f2ba20	SL03_S141_L001_R2_001.fastq.gz	6a55b0107e2bf16419b429718f7bccff3d3efa455b3d8774c48e35f4cdcf918a	1340	20251021T032609_martyma1	108279	91122	2072	90801	2047	0	0	321	25	80804	29	0	0	3394	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	1.3	0	0	0	0	0	0	0	0	0	0	21180	19775	6523	3028	0	4238	3545	2878	2099	1139	1282	1122	1584	850	1520	1105	980	847	645	543	0	819	0	0	584	0	0	1089	511	392	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	430	517	0	556	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256470	FP01	FP01_S109_L001_R1_001.fastq.gz	cb8431ce5c8081e331bf405b8a9d2d6b72952de921db7d5839c980e4a254451c	FP01_S109_L001_R2_001.fastq.gz	cb9325ae2643220e30af7ef63fbef4eb4909f8ea2af7259c56907f0848f36084	1340	20251021T032609_martyma1	105259	89940	1845	89648	1823	0	0	292	22	81294	32	0	0	2921	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	4.2	0	0	0	0	0	0	0	0	0	0	19199	15392	9579	3950	0	4669	5115	3426	2259	890	864	1171	651	961	759	1215	824	570	799	756	603	809	0	487	566	532	513	0	0	576	1780	541	552	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256565	RF08	RF08_S112_L001_R1_001.fastq.gz	86609d0ec38284acf574968db9d371808bb4cde142e84cde4e535726ff6c7028	RF08_S112_L001_R2_001.fastq.gz	30f9ba933fb7c6e8cd57f771bf1a17106c809e72ba9065fb16d1c029fe1fb94e	1340	20251021T032609_martyma1	130913	111427	2247	110931	2225	0	0	496	22	99772	34	0	0	5464	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7	0	0	0	0	0	0	0	0	0	0	25609	21793	7602	9574	0	3507	5090	2556	2249	1695	1382	1397	569	1677	979	903	1540	881	0	853	0	999	0	0	541	1238	0	503	802	991	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	559	542	0	0	0	0	0	0	0	0	0	547	0	0	0	0	554	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	573	0	509	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256458	DL108	DL108_S239_L001_R1_001.fastq.gz	904c832d53d20026388beb35d75d0e04b263585a5dd8edd05f0f616a4e979b5f	DL108_S239_L001_R2_001.fastq.gz	0248786366f46cd5e7487d2a77aec6dc3e2eb93eca2441a7ea6bdcbd7e800e0b	1340	20251021T032609_martyma1	161607	134786	2577	133486	2535	0	0	1300	42	118118	28	0	0	4373	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	2.6	0	0	0	0	0	0	0	0	0	0	31359	28718	8891	6339	0	5756	4151	3450	3521	1618	1536	1910	2828	1817	2542	1771	1720	962	1162	961	0	0	0	0	683	0	628	1279	724	0	0	672	0	0	0	0	0	0	0	0	0	717	0	0	0	0	780	0	712	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256529	RC01	RC01_S142_L001_R1_001.fastq.gz	2374fc8138d07fcd7a6fbe635a8791f854cebe799b9233231c22559690fcf0b2	RC01_S142_L001_R2_001.fastq.gz	2cb667a6046c659b3128bdccb16663cc9cb3594ce51df24b18ef58998754ea75	1340	20251021T032609_martyma1	124283	105872	2334	105427	2306	0	0	445	28	95210	29	0	0	1905	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.9	0	0	0	0	0	0	0	0	0	0	23422	15110	11327	5839	0	6116	5402	4823	2253	1049	749	1118	1167	808	886	1405	1133	802	1319	1655	907	996	0	1224	713	0	523	0	0	670	2249	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256587	RF60	RF60_S242_L001_R1_001.fastq.gz	5261fb968213a3680f8dca416c952573454a7a5eb0eac5a08e917470b6e2ab4f	RF60_S242_L001_R2_001.fastq.gz	f42d6c764ce36e7c9936034629a42e1c18efe622568d823d303bc322ab56c307	1340	20251021T032609_martyma1	164728	136880	2622	136244	2602	0	0	636	20	124811	32	0	0	7435	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7	0	0	0	0	0	0	0	0	0	0	30346	24696	14195	9124	1194	4329	8464	4108	2124	1736	1713	755	1178	1706	0	1366	1242	1234	890	1616	0	1445	0	0	1055	1455	774	1024	1140	1158	0	882	1087	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256485	FP105	FP105_S254_L001_R1_001.fastq.gz	e9ccd3baf18ef3461615a1e44251571fed3897ebfa5cbd7f628d1d9dda5d3924	FP105_S254_L001_R2_001.fastq.gz	b0321edda18d902897e3f3cc485c5044d202d3b5dc4252e501b783cb8001e946	1340	20251021T032609_martyma1	167800	145368	2538	145039	2519	0	0	329	19	133999	26	0	0	3944	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	4.2	0	0	0	0	0	0	0	0	0	0	31772	32878	10682	7162	0	10445	954	6125	4415	1530	2370	2633	1558	1856	1848	1853	1667	1441	1720	728	2736	0	0	2141	1313	735	1116	0	0	0	0	934	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256558	RF01	RF01_S200_L001_R1_001.fastq.gz	b5ce6f1438dd5a89d55ea3c94a10d8ba3aaacd08b4d989f5f1de2bb344156b81	RF01_S200_L001_R2_001.fastq.gz	11e15423eeb705a9f805bc072c2362b6138aa252b587e1da0daab2180d2d6260	1340	20251021T032609_martyma1	230251	202850	3636	202618	3615	0	0	232	21	186593	33	0	0	11427	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7	0	0	0	0	0	0	0	0	0	0	51276	35926	20741	7616	0	8433	10805	6261	4299	2891	2352	2830	1194	3634	2042	1878	995	2030	1879	2205	1356	1475	0	0	1435	1296	1282	1092	1441	1164	0	1183	1365	0	0	0	0	0	0	0	1158	0	0	0	0	903	0	0	0	0	0	0	1244	0	0	0	0	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256451	DL101	DL101_S193_L001_R1_001.fastq.gz	f494a2828e301860467e2db708212b46813e243575426c14f5a1e4790fcd259d	DL101_S193_L001_R2_001.fastq.gz	18eb477a2584e7a572cacbfe002d3457a118ba6eb0c7b91ec050c311fd05110e	1340	20251021T032609_martyma1	120433	103137	1990	102868	1967	0	0	269	23	93187	28	0	0	3461	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	2.6	0	0	0	0	0	0	0	0	0	0	26072	23517	6122	3148	0	4587	3020	2851	3273	1413	1151	1818	2599	1069	2173	1072	1486	1028	742	654	0	0	0	0	566	0	436	1004	458	0	0	0	0	0	0	0	0	0	0	0	0	698	0	0	0	0	535	0	529	573	0	0	0	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256606	SL108	SL108_S219_L001_R1_001.fastq.gz	e67864debfb48bdeb2d762f038026566865950bd97b2a94cbf5fb56936e181a9	SL108_S219_L001_R2_001.fastq.gz	43460ff96ec6232f029f4ebdc77853240e20aa1958a1382af25ff622c57166ec	1340	20251021T032609_martyma1	183555	153851	2868	153152	2841	0	0	699	27	140429	29	0	0	7037	7	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	1.3	0	0	0	0	0	0	0	0	0	0	37175	29591	13743	5926	0	8025	6819	5099	2912	2150	1800	2212	3329	1639	1641	2286	2043	1470	1124	1153	0	1374	0	0	1325	0	764	2081	1142	1085	0	934	765	0	0	0	0	0	0	0	0	0	0	0	0	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
