sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
256564	RF07	RF07_S127_L001_R1_001.fastq.gz	6b544602319a2d1cc7f46e4ecc47a05fed924d321fc99bebff960b4aac6f0f36	RF07_S127_L001_R2_001.fastq.gz	b3407794f7aa0a2d483515e8f4e081c3859e95661e6fce76e8bb52e85091c52d	1340	20251021T032609_martyma1	125577	107396	2153	107086	2135	0	0	310	18	96436	27	0	0	3827	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7
256541	RC102	RC102_S207_L001_R1_001.fastq.gz	6440afab9221db1614e97f95df719a6536f4bef6e1c48f31e5490a0f6865108c	RC102_S207_L001_R2_001.fastq.gz	8b629632045b4511b76ed423df464d75b9737f9534574bee340afa6107828d2f	1340	20251021T032609_martyma1	169597	146149	2433	145748	2414	0	0	401	19	133192	27	0	0	3933	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9
256443	DL04	DL04_S196_L001_R1_001.fastq.gz	1075d6f8ed556ea2b1e033081a43dd82154f50a81718ed1f43e0889e1e07db5f	DL04_S196_L001_R2_001.fastq.gz	dea8c03ad89173bd781d1d8e8d981f26a77f5a5baaa118dbe2f87ce3f8e1c787	1340	20251021T032609_martyma1	96333	81308	1625	80663	1596	0	0	645	29	72056	28	0	0	3306	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	2.6
256571	RF103	RF103_S204_L001_R1_001.fastq.gz	9eb7a291a0c53fb937cec9f48cc1e8cd6342795fabd960537594b24bc47b07c2	RF103_S204_L001_R2_001.fastq.gz	686c35e7c0325705629a3ae29526198dea9bf16f2d7075ac8f44e5c87449d973	1340	20251021T032609_martyma1	155649	130067	2463	129354	2436	0	0	713	27	116174	27	0	0	3837	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.7
256615	SL59	SL59_S250_L001_R1_001.fastq.gz	6ea4fa757b4b4e52a08fb36db806fdb4d9bb932f03dd040af3fcd5eb6c1e8e9c	SL59_S250_L001_R2_001.fastq.gz	c7a52f28ea100134ae43ea842d1cd95b38e0cdb37df92dadc26827a85c0e8d1f	1340	20251021T032609_martyma1	165549	138793	2607	138227	2578	0	0	566	29	124977	28	0	0	3346	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	1.3
256497	FP58	FP58_S186_L001_R1_001.fastq.gz	2b703b9727f919b4731f3c6bb8f346a37b762cf63d6b7ae5fd886c2e2b13f5c4	FP58_S186_L001_R2_001.fastq.gz	c650628a23212ce40bd18840d2f82c0d84672337b6b9ebf12b825a11cca3401a	1340	20251021T032609_martyma1	131304	113418	2322	113017	2297	0	0	401	25	103914	35	0	0	1910	0	0	0	124	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	4.2
256585	RF58	RF58_S169_L001_R1_001.fastq.gz	bda212f7f064830ae06993b5058a68b42733dcc14d0986bfb55c7badc88afe58	RF58_S169_L001_R2_001.fastq.gz	f16bd7b2b332dfd14b304b92d7269523386c050b8e6baf1bc1c5c75884846501	1340	20251021T032609_martyma1	131788	109839	2343	109401	2324	0	0	438	19	99076	29	0	0	3914	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7
256579	RF52	RF52_S168_L001_R1_001.fastq.gz	ea847ff6f133943552815adfdc3125359025721111cfffa4bd0580e8b7bf28d9	RF52_S168_L001_R2_001.fastq.gz	0c1e07bf8b1f8f63078ac4ca33dcf813745117e4fc6cff48847a9dd430e7f266	1340	20251021T032609_martyma1	201546	178499	3306	178418	3295	0	0	81	11	161105	27	0	0	4715	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7
256489	FP109	FP109_S275_L001_R1_001.fastq.gz	6a825eeb46adcb106062a44800975370523af0d7c9ab3e85d983b4f60351379b	FP109_S275_L001_R2_001.fastq.gz	d259ffaa36fb00a737b69994b1a02285826818090ce980a63a43d1b6fa0421e5	1340	20251021T032609_martyma1	136336	115461	2250	115122	2232	0	0	339	18	107052	29	0	0	2850	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	4.2
256580	RF53	RF53_S234_L001_R1_001.fastq.gz	db00a17f2d5cfc6a092eca95335a27cfe61622fb817a64bc88e143a5d25550d8	RF53_S234_L001_R2_001.fastq.gz	44d812fe0c38603705fccbea7b2803391308b27c032bc796e0a30588742be13d	1340	20251021T032609_martyma1	174164	145023	2747	144402	2723	4	1	617	23	132642	29	0	0	3708	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7
256448	DL09	DL09_S115_L001_R1_001.fastq.gz	0738b4d86d1fc14451653babca998903d67914253ce5e68ea7b8d817e529606f	DL09_S115_L001_R2_001.fastq.gz	359ea4b2ccedbe9b5b28fbbece25e82fd7e123fd25b51a12a11eae7a3adf1ad9	1340	20251021T032609_martyma1	110061	93233	2025	92887	1999	0	0	346	26	84220	26	0	0	1541	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	2.6
256598	SL100	SL100_S211_L001_R1_001.fastq.gz	ef504c5bd6e6614a06a4f9ae99334181c48026dd2fb502047291d596da0c1c0f	SL100_S211_L001_R2_001.fastq.gz	02ec2cacf2f4b37f7fec1f5456ae47bb69db302fd672f99e4c12cf69ed60bd77	1340	20251021T032609_martyma1	177767	146692	2873	145820	2846	0	0	872	27	129998	28	0	0	5371	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	1.3
256616	SL60	SL60_S236_L001_R1_001.fastq.gz	eee82be2c7732ab574f5546558fe6dac9b6730ffffe7e5ba402aac752cf14f1b	SL60_S236_L001_R2_001.fastq.gz	643ac51a7ea32bc708a8c628dac38e669e8ca1a606f63c9868d2d1f802d53e00	1340	20251021T032609_martyma1	215337	188833	3210	188588	3191	0	0	245	19	168264	27	0	0	6035	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	1.3
256474	FP05	FP05_S184_L001_R1_001.fastq.gz	d71dd80082b70d1e2ea8b1264d7f4cb9a3776ce0a47d840cddb0595f4e8f9f03	FP05_S184_L001_R2_001.fastq.gz	d738702bd42e9dbdccdba96c9896e9ab9b8a73974623f3dd3fa802be4c32e1ac	1340	20251021T032609_martyma1	119421	99516	2106	98836	2071	0	0	680	35	88145	28	0	0	4846	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	4.2
256582	RF55	RF55_S222_L001_R1_001.fastq.gz	6a805696aabbfa12388261a49912404587549017abdd64f70fdb4aa9939b440d	RF55_S222_L001_R2_001.fastq.gz	30782001aa12fedc708aaba10d0e2c7093d9da1f780f0d5b82d5ef54fe913943	1340	20251021T032609_martyma1	170477	144925	2743	144491	2724	0	0	434	19	130822	28	0	0	5650	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7
256589	SL02	SL02_S140_L001_R1_001.fastq.gz	fee334e4db3755179503df8510c81cbecb39b7d5c9ba0f73c3b186cc3a38fccc	SL02_S140_L001_R2_001.fastq.gz	ff76eda36261f83f30b030091e8551aa0bd48270ac5156ff31dfde3b7f3178e5	1340	20251021T032609_martyma1	110836	91835	1875	91232	1849	0	0	603	26	81615	30	0	0	4134	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	1.3
256514	HB105	HB105_S289_L001_R1_001.fastq.gz	ab86a1ebbaaaf38d311eeac9f03103d991fe44172ecfe9c944a864d843e70b2d	HB105_S289_L001_R2_001.fastq.gz	c5bfec4dadfbbedb7c8afdcc282e28b80d9860d5dced276b7f2a87641f28177b	1340	20251021T032609_martyma1	173257	141472	2819	140424	2791	0	0	1048	28	126461	29	0	0	1850	11	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	6.1
256527	HB59	HB59_S181_L001_R1_001.fastq.gz	58ae1ceeadd2591b4112a8403a22b349cd29b8377477870c668c2803c3de7e45	HB59_S181_L001_R2_001.fastq.gz	7a0434a960e6d2abe0b02c335adb31869a2630b66c40b9fa496689b9f284a551	1340	20251021T032609_martyma1	123826	102391	2225	101740	2197	0	0	651	28	90255	27	0	0	1936	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	6.1
256543	RC104	RC104_S279_L001_R1_001.fastq.gz	8399e6d42b77662dd79f747923cda2f0b155c3961b70fb9568b4873c2d062500	RC104_S279_L001_R2_001.fastq.gz	996cc770c451064a5dfd22090cc3d62c02e0ec6e080d55111842ee9538d83cfa	1340	20251021T032609_martyma1	170927	142502	2748	141672	2717	0	0	830	31	129422	31	0	0	6152	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9
256490	FP51	FP51_S171_L001_R1_001.fastq.gz	ee2a9292879d90597c10d648c535231ba174a211780d7334599487251864b2f8	FP51_S171_L001_R2_001.fastq.gz	f65d5186d0ea4efc00842eec776b1278fc4c3de141fb80fa377797c84f77f652	1340	20251021T032609_martyma1	114443	100104	1871	100021	1858	0	0	83	13	91989	24	0	0	1601	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	4.2
256444	DL05	DL05_S189_L001_R1_001.fastq.gz	02d10a5767bbb219638a8671672281a5399d8788ef9a0d407c2d28b021aacdbd	DL05_S189_L001_R2_001.fastq.gz	8a2f7cb9f6ec755bea17983b480d9da6dfdbfedfc0c888c8ff0cda72d96820ce	1340	20251021T032609_martyma1	140425	122007	2356	121758	2338	0	0	249	18	110703	26	0	0	5411	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	2.6
256563	RF06	RF06_S126_L001_R1_001.fastq.gz	a6a4681ed655b99c900760c7fc8a108e0d032263a86eeb34c2a750ef8ab4a9f3	RF06_S126_L001_R2_001.fastq.gz	14451f1e1a10a921d15ba1c229931cccebc402a413f78d0563ca16ccd0756433	1340	20251021T032609_martyma1	129681	110019	2184	109569	2160	0	0	450	24	100324	29	0	0	2591	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7
256567	RF10	RF10_S146_L001_R1_001.fastq.gz	39f0b64d4d5f596fade7fcd4b10b7cbb325767166af3bf070d8fa1647f6894c8	RF10_S146_L001_R2_001.fastq.gz	46a7097aa62bee51fbe2d7c2044850c8e32f4a7ab5bff709cde6c33ce209f3cf	1340	20251021T032609_martyma1	112535	94762	1988	94096	1954	0	0	666	34	86532	29	0	0	3927	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7
256488	FP108	FP108_S282_L001_R1_001.fastq.gz	c4ad3342c42887da33a2e805ab36468e00f9eba78ff39a62dd09f410c9daefcd	FP108_S282_L001_R2_001.fastq.gz	4659b8326bceb1479b87b1c45f9f8782d25bebb7a06e63602d980d9e5bde9371	1340	20251021T032609_martyma1	195753	165847	3064	165059	3032	0	0	788	32	150367	28	0	0	4779	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	4.2
256594	SL07	SL07_S121_L001_R1_001.fastq.gz	69cc2827425aac94497369773bea28af71892daa2e91846c3cab351d75ff2333	SL07_S121_L001_R2_001.fastq.gz	5519a077dcfd33637229bcb8981cbc9fb0bc78daf4e8b52c842195d203063d4e	1340	20251021T032609_martyma1	126055	105343	2170	104861	2148	0	0	482	22	94538	28	0	0	4114	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	1.3
256463	DL54	DL54_S164_L001_R1_001.fastq.gz	3f4961b3ef09bbf8a0ad72f1c4f961449635a95f098f18fcbe2302f83df2febd	DL54_S164_L001_R2_001.fastq.gz	f9469256e4e648908859441cb28825060eb6f44bc4b712455975c1e56710cba0	1340	20251021T032609_martyma1	156088	134023	2440	133571	2415	0	0	452	25	119903	30	0	0	3553	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	2.6
256586	RF59	RF59_S249_L001_R1_001.fastq.gz	0c39212a3fb8d133569d3b48dcd12eac6be6408c04e3a83042f14e8e328f4dc6	RF59_S249_L001_R2_001.fastq.gz	9aa6796a1ffc2e85929bc5b388dd2a5b9aaab3c0271cf32d231a9a9fd393b9bb	1340	20251021T032609_martyma1	153566	127930	2430	127302	2408	0	0	628	22	117251	32	0	0	5009	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7
256550	RC52	RC52_S230_L001_R1_001.fastq.gz	c6341bbb3f3c48f8f2136f0c41ee553ae12b99507bd6baddd568a77c770f84dd	RC52_S230_L001_R2_001.fastq.gz	79e2aacd4a26f0a79f896bbe7444abc168614219f21ede0e551220a630460b1f	1340	20251021T032609_martyma1	173126	150420	2872	150051	2850	0	0	369	22	134116	30	0	0	4284	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9
256581	RF54	RF54_S235_L001_R1_001.fastq.gz	253cb3e1cc657d1d1a26e232180f28eb75a11f45fa7bb77dd42ec8972478b85b	RF54_S235_L001_R2_001.fastq.gz	0b3caca85a7aee643314157aaed0356a812e517430357443d3cb7250d87fe3cf	1340	20251021T032609_martyma1	159557	137513	2539	137145	2521	0	0	368	18	122623	28	0	0	4029	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.7
256561	RF04	RF04_S132_L001_R1_001.fastq.gz	1e84a220b9864c4904ecfc017ec19f0e3e49f1bd1661b80582e6a12b922cd9ea	RF04_S132_L001_R2_001.fastq.gz	abbf79f47f031786f40327961ae534c404348930dc47b92ecd09530512cbd3aa	1340	20251021T032609_martyma1	127640	109877	2155	109581	2131	0	0	296	24	99752	28	0	0	4429	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7
256573	RF105	RF105_S284_L001_R1_001.fastq.gz	625ebfba4813fd3d04c628020b5b4f33d68c0d5ea13e87a724630084a45b6ee5	RF105_S284_L001_R2_001.fastq.gz	8df0321bde76048aab096d59ae4d82e1df62339146bedad431de93d5306b6925	1340	20251021T032609_martyma1	192248	162802	2924	162088	2899	0	0	714	25	147203	29	0	0	6066	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.7
256575	RF107	RF107_S278_L001_R1_001.fastq.gz	30fdf122cc31dc83682149cb6377ae007ad232d66d2cb0e7f46c3171470187c0	RF107_S278_L001_R2_001.fastq.gz	f366e7a49c25ad87cc74761361baf9c2691c0a94ee473ac7284880b9e0221cc1	1340	20251021T032609_martyma1	183243	152406	2973	151554	2944	0	0	852	29	136074	30	0	0	6079	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.7
256508	HB10	HB10_S199_L001_R1_001.fastq.gz	1ef58b8663395078188adbdcde63aba74f294bbcb68155b781d1b4fab82d1e68	HB10_S199_L001_R2_001.fastq.gz	444a84f8a488ff830c9d2e460d05f3ef1b27c96063d622a83b53132844f3afbd	1340	20251021T032609_martyma1	137946	121122	2326	120932	2311	0	0	190	15	110396	30	0	0	2662	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	6.1
256557	RC60	RC60_S238_L001_R1_001.fastq.gz	f0dc22a7a4a872ac1c3add2655caaccb6d124498390d528668cb31ca328b73c0	RC60_S238_L001_R2_001.fastq.gz	153031b3d0e2ea8cc27b6acd6a130bfa326f87070647f16707c8a34a39944e4a	1340	20251021T032609_martyma1	130361	108315	2193	107791	2174	0	0	524	19	97393	31	0	0	5376	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9
256559	RF02	RF02_S138_L001_R1_001.fastq.gz	c68f8cc2cd69c19082c692df8dc52475c8e03076ef0ab64d73d6e6f070cdb914	RF02_S138_L001_R2_001.fastq.gz	b43fceee0b7042ebc7bb71f2ed2e8592cb60af362e54d01f7a3ffdcf915e5e6e	1340	20251021T032609_martyma1	94131	78582	1654	77437	1612	0	0	1145	42	70142	26	0	0	4032	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7
256482	FP102	FP102_S267_L001_R1_001.fastq.gz	80b2fcf2cfbfc08a38455436d647589ecb67d01144ed512e57499b52123c5cb1	FP102_S267_L001_R2_001.fastq.gz	42191e7c23fce7fddd2996ea44dc69ee7effca8b9783c5b0047e1171e344437a	1340	20251021T032609_martyma1	148368	125103	2328	124690	2303	0	0	413	25	116184	26	0	0	3355	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	4.2
256602	SL104	SL104_S293_L001_R1_001.fastq.gz	faaad8839633c0576af8c8ebca7cdf28f26adac5727cf1e5979106d9c6f062bc	SL104_S293_L001_R2_001.fastq.gz	bc279464f721693adf1d14bfbba782225aeb609f3d2ba6d0b0eac94bf92e499a	1340	20251021T032609_martyma1	154415	131266	2420	130762	2397	0	0	504	23	117658	27	0	0	6313	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	1.3
256574	RF106	RF106_S285_L001_R1_001.fastq.gz	1847bcc8c3d4c7013dff2e6dd07f6adfa43646292912cbfe899e28e45223c65d	RF106_S285_L001_R2_001.fastq.gz	10a3885beb6c9e7e41128d3f63350a351d86ae482546504d528de2a3ec09b422	1340	20251021T032609_martyma1	193196	162593	2829	161775	2795	0	0	818	34	148159	34	0	0	7455	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.7
256547	RC108	RC108_S221_L001_R1_001.fastq.gz	abb383f771719ef2c441ab40a376feaf494cadd35c0f8df11c56d360b96a104d	RC108_S221_L001_R2_001.fastq.gz	ae37d7a0d40264a8c89ce38bfd08d7153f30398c40038b5537e106ab79671162	1340	20251021T032609_martyma1	165013	140644	2598	139987	2575	0	0	657	23	128055	32	0	0	6059	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9
256544	RC105	RC105_S241_L001_R1_001.fastq.gz	c14354c19be5e6ea5078771a9779b3c28c38518fd448a61656e50338b5b015c0	RC105_S241_L001_R2_001.fastq.gz	352a49e0bbeba45682f2b6af000a75f1474be6e6feb32c754a72b8a176c61dc5	1340	20251021T032609_martyma1	193365	167246	3235	166793	3216	0	0	453	19	152727	32	0	0	7434	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9
256613	SL57	SL57_S177_L001_R1_001.fastq.gz	ebd12ffb8081b36c6dc92d5ac24231d000dda961c953ff7256168abe0f5b8814	SL57_S177_L001_R2_001.fastq.gz	3406fb31ad596539b936b2022c7210b3783b226901de56e3b4ca8f010a00f4bc	1340	20251021T032609_martyma1	123059	104362	2181	104039	2160	0	0	323	21	94920	29	0	0	4952	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	1.3
256545	RC106	RC106_S226_L001_R1_001.fastq.gz	1e6c385076750196d723e0b01875e933d42c637aea4ae96b713f4efe09d49cf0	RC106_S226_L001_R2_001.fastq.gz	e646793aeb4888204b0cc6dc60d726a46c90ed1dd5cbe117729b730dec97bd98	1340	20251021T032609_martyma1	164940	140016	2644	139573	2621	0	0	443	23	128700	31	0	0	7020	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9
256612	SL56	SL56_S216_L001_R1_001.fastq.gz	10a75e867c516afc0098e8429e74854d640724459f3f0e0b6677440869aa2d12	SL56_S216_L001_R2_001.fastq.gz	1b5699cce8a8a1ca17baf8c2d239f428e25adb21fd44a7bba257244d3df46400	1340	20251021T032609_martyma1	149042	122977	2434	122118	2407	0	0	859	27	109022	30	0	0	4752	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	1.3
256540	RC101	RC101_S206_L001_R1_001.fastq.gz	5cdb7eb29022de57f8008ff81c7f79ee4afe9dd8bcdd0b7c2a8ab80a6a993694	RC101_S206_L001_R2_001.fastq.gz	07c2f17e4cccbeb804ebd16313e2dc41eca57a754c744338a3409276a3ff6081	1340	20251021T032609_martyma1	141163	118355	2308	117749	2283	0	0	606	25	106887	32	0	0	5982	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9
256549	RC51	RC51_S237_L001_R1_001.fastq.gz	b0251d5dabad4d490c117dfb08a484409bcda7900ffb48dbf9ac0271e2679b85	RC51_S237_L001_R2_001.fastq.gz	10726b1e7660ca8262441d46cc42f086ab818c1d9dc7695fdab1139bd0902f06	1340	20251021T032609_martyma1	212690	185921	3168	185616	3150	0	0	305	18	171170	32	0	0	9097	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9
256552	RC55	RC55_S265_L001_R1_001.fastq.gz	fdd0464e0559785b0ebc37b1bad1b8340f21d87440db5ded895f85ab4d4bf914	RC55_S265_L001_R2_001.fastq.gz	5be1931c76784970ca12d23590ecdf366cdd05a3600478d2252fff6dca436fe1	1340	20251021T032609_martyma1	144016	119560	2347	118935	2325	0	0	625	22	110046	34	0	0	6908	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9
256453	DL103	DL103_S266_L001_R1_001.fastq.gz	87e3f7207f7e8946b4b9219585c1a301c68d9ad61ef31b5be722e3213cf52cb8	DL103_S266_L001_R2_001.fastq.gz	a8825f1d11692ff08effa23c1332799c36b7ecea38cd91b9ca97e45078c0ae26	1340	20251021T032609_martyma1	171203	146422	2727	146064	2709	0	0	358	18	132027	28	0	0	4924	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	2.6
256560	RF03	RF03_S139_L001_R1_001.fastq.gz	2f488488402c542becf58c3528448bec371ead60f03c015eb1cf524daaf21449	RF03_S139_L001_R2_001.fastq.gz	a1a5efb58dbbcce6d9413a16c7ee80f168e8e6f2b642351aec50b6ea4516b21c	1340	20251021T032609_martyma1	114847	98937	2052	98518	2025	0	0	419	27	90727	32	0	0	4519	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7
256551	RC54	RC54_S185_L001_R1_001.fastq.gz	28cce126aa0644751effdcc2eca4d08fc760d68120b3bf3926ec9ecd8533a5fb	RC54_S185_L001_R2_001.fastq.gz	2859c35a89ea97a8734e7e87a3fa0474ba547613574508b7276aa0f854628b02	1340	20251021T032609_martyma1	101170	82357	1757	81918	1738	0	0	439	19	74305	30	0	0	3139	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9
256495	FP56	FP56_S152_L001_R1_001.fastq.gz	7cbe618bb8684b65c919433c5261d32b97f61aa036e6d94f3ee1ae5989668bb2	FP56_S152_L001_R2_001.fastq.gz	40555c494693831acaa509af5a9b39a01c7afc7a85fa661271e1056fcd05b65a	1340	20251021T032609_martyma1	217044	193670	2978	193531	2963	0	0	139	15	178112	26	0	0	4232	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	4.2
256590	SL03	SL03_S141_L001_R1_001.fastq.gz	abf6438a70e2ac098f424bda401093041d485effad4b03c4550481d700f2ba20	SL03_S141_L001_R2_001.fastq.gz	6a55b0107e2bf16419b429718f7bccff3d3efa455b3d8774c48e35f4cdcf918a	1340	20251021T032609_martyma1	108279	91122	2072	90801	2047	0	0	321	25	80804	29	0	0	3394	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	1.3
256470	FP01	FP01_S109_L001_R1_001.fastq.gz	cb8431ce5c8081e331bf405b8a9d2d6b72952de921db7d5839c980e4a254451c	FP01_S109_L001_R2_001.fastq.gz	cb9325ae2643220e30af7ef63fbef4eb4909f8ea2af7259c56907f0848f36084	1340	20251021T032609_martyma1	105259	89940	1845	89648	1823	0	0	292	22	81294	32	0	0	2921	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	4.2
