sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A2r	A1gd	A2q	A1bf	A1oa	A1fi	737032_A	B14a	C1	C42.2	C1b	C42a	C15	C1au	C1j	C3	C115k	C1hr	C1kz	C115x	C1fi	C3cg	C3.12	C41p	C42do	21705_C	C42ao	C3eq	C45e	C1ci	C15ci	C115l	C1ef	C45c	21933_C	90687_C	33774_C	C1h	C42aw	C1ro	43268_C	C15ch	C15cf	C15n	C15cj	C15ie	C15ce	C42dh	21719_C	C42bt	C15cl	C15l	C15ip	452754_C	19656_C	52544_C	C115d	C1az	C78b	C15cc	48996_C	C15cm	C15ck	C93a	C3dc	C15il	C15qa	C15ry	C15jl	70133_C	C15in	43280_C	C15i	C15io	14093_C	C23a	281_C	C15qg	C1fh	48819_C	C15hd	C93l	C15qd	70891_C	C15my	70886_C	70898_C	19017_C	43281_C	C15qf	453581_C	C15qc	270451_C	C15kk	C15qe	C93b	C15bp	3448131_C	C15dn	C116bt	354638_C	70940_C	70896_C	70894_C	411_C	46177_C	C15sd	C15sj	57694_C	43315_C	C1lu	C15ui	107772_C	21844_C	452760_C	26204_C	C1w	91839_C	453336_C	C1mb	43279_C	C1kf	C3u	C42av	C116bu	70895_C	22188_C	52535_C	28316_C	C116	C1t	C15aj	22184_C	452856_C	C42at	C15bo	70887_C	63457_C	23865_C	43306_C	C3mk	463723_C	90526_C	70533_C	454642_C	33742_C	18555_C	C15eo	650299_C	C1li	C3cx	C1kg	604_C	483821_C	70888_C	14618_C	61484_C	139_C	C42dz	755970_C	277715_C	14297_C	C15bc	206_C	91076_C	452851_C	93837_C	C116ak	1180449_C	28411_C	650183_C	8440_C	43299_C	650261_C	8728_C	C3.2	6177213_C	38366_C	6177214_C	102_C	54834_C	8196_C	58198_C	70960_C	C15yq	90777_C	92728_C	16044_C	70892_C	96008_C	452755_C	C15qi	C3zg	C3gk	C15gr	70900_C	773_C	650239_C	1098762_C	C42cz	5689_C	1180313_C	D1h	D6	69355_D	D1	D1ke	6177215_D	13914_D	476435_D	1204868_D	6177216_D	G3a	G3ac	G3ai	G3bi	G3fb	73495_G	481260_G	G3bg	G3dq	6177211_G	481262_G	484567_G	483646_G	484565_G	589688_G	481261_G	482926_G	481662_G	70451_G	482720_G	682711_G	G3x	671887_G	518643_G	589692_G	2177526_G	682709_G	589767_G	2177880_G	1236401_G	G3cm	6177212_G	482925_G	6177210_G	589699_G	589653_G	G3ax
256544	RC105	RC105_S241_L001_R1_001.fastq.gz	c14354c19be5e6ea5078771a9779b3c28c38518fd448a61656e50338b5b015c0	RC105_S241_L001_R2_001.fastq.gz	352a49e0bbeba45682f2b6af000a75f1474be6e6feb32c754a72b8a176c61dc5	1340	20251021T032609_martyma1	1.266082618004675	1.0950650507114001	0.021181585443307338	1.092098973986263	0.02105718045925082	0.0	0.0	0.0029660767251370092	0.00012440498405651916	1.0	0.00020952418367413753	0	0	0.04867508691979808	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9	0	0	0	0	0	0	0	0	0	0	0.2723225100997204	0.21063728089990638	0.10294185049139969	0.0351607770728162	0	0.04976199362260766	0.05446319249379612	0.037458995462491894	0.02403635244586746	0.017095863861661658	0.014306573166499702	0.013782762707314359	0.007837513995560706	0.014155977659483916	0.011497639579118295	0.008793468083573959	0.011340496441362693	0.009533350357173257	0.009160135405003699	0.0091994211894426	0.00619405867986669	0.01022085158485402	0	0	0.006397035232801011	0.006292273140963942	0.007176203290839209	0.006076201326549988	0.008066681071454295	0.007005964891603973	0	0.0060827489572898045	0.006822631230889103	0	0	0	0	0	0	0	0	0.005179175915195087	0	0	0	0.005080961454097835	0	0	0	0	0	0	0.005919058188794385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256613	SL57	SL57_S177_L001_R1_001.fastq.gz	ebd12ffb8081b36c6dc92d5ac24231d000dda961c953ff7256168abe0f5b8814	SL57_S177_L001_R2_001.fastq.gz	3406fb31ad596539b936b2022c7210b3783b226901de56e3b4ca8f010a00f4bc	1340	20251021T032609_martyma1	1.2964496418036242	1.0994732406236831	0.02297724399494311	1.096070375052676	0.022756005056890013	0.0	0.0	0.003402865571007164	0.00022123893805309734	1.0	0.0003055204382638011	0	0	0.052170248630425624	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	1.3	0	0	0	0	0	0	0	0	0	0	0.2650969237252423	0.22628529287821322	0.09939949431099873	0.05842815002107037	0	0.03978086809945217	0.04048672566371681	0.033617783396544455	0.023514538558786345	0.020806995364517487	0.01249473240623683	0.014085545722713864	0.011641382216603456	0.01607669616519174	0.01027180783817952	0.015307627475769069	0.01229456384323641	0.010261272650653182	0.009513274336283186	0.01047197640117994	0	0.008986514959966288	0	0	0.00752212389380531	0.00612094395280236	0.006710914454277286	0.00612094395280236	0.008059418457648546	0	0	0.0056257901390644755	0.00835440370838601	0	0	0	0	0	0	0	0	0	0	0	0	0.005836493889591235	0	0	0	0	0	0	0.006826801517067004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256545	RC106	RC106_S226_L001_R1_001.fastq.gz	1e6c385076750196d723e0b01875e933d42c637aea4ae96b713f4efe09d49cf0	RC106_S226_L001_R2_001.fastq.gz	e646793aeb4888204b0cc6dc60d726a46c90ed1dd5cbe117729b730dec97bd98	1340	20251021T032609_martyma1	1.2815850815850816	1.087925407925408	0.020543900543900543	1.0844832944832945	0.020365190365190366	0.0	0.0	0.0034421134421134423	0.0001787101787101787	1.0	0.00024087024087024087	0	0	0.05454545454545454	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9	0	0	0	0	0	0	0	0	0	0	0.2773970473970474	0.19283605283605285	0.10704739704739705	0.060147630147630145	0	0.04158508158508158	0.05788655788655789	0.025920745920745922	0.02271950271950272	0.017676767676767676	0.013721833721833722	0.010652680652680652	0.007871017871017872	0.013737373737373737	0.008733488733488734	0.011577311577311577	0.010916860916860918	0.009285159285159285	0.008127428127428128	0.008896658896658896	0	0.01202020202020202	0	0	0.009207459207459207	0.013861693861693862	0.006231546231546232	0.00728049728049728	0.007606837606837607	0.0068220668220668225	0	0.006091686091686092	0.006915306915306916	0	0	0	0	0	0	0	0	0	0	0	0	0.0054467754467754466	0	0	0	0	0	0	0.0068065268065268065	0	0	0	0	0	0	0	0	0.004972804972804973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256612	SL56	SL56_S216_L001_R1_001.fastq.gz	10a75e867c516afc0098e8429e74854d640724459f3f0e0b6677440869aa2d12	SL56_S216_L001_R2_001.fastq.gz	1b5699cce8a8a1ca17baf8c2d239f428e25adb21fd44a7bba257244d3df46400	1340	20251021T032609_martyma1	1.3670818733833539	1.1280016877327512	0.02232576911082167	1.1201225440736733	0.022078112674506063	0.0	0.0	0.007879143659077985	0.000247656436315606	1.0	0.00027517381812845114	0	0	0.04358753279154666	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	1.3	0	0	0	0	0	0	0	0	0	0	0.2685879914145769	0.23234759956705986	0.0752508667975271	0.05612628643759975	0	0.05102639834161912	0.04245014767661573	0.03260809744822146	0.02690282695235824	0.01710663902698538	0.01420814147603236	0.014272348700262333	0.023224670250041275	0.008493698519564859	0.020509621911173892	0.009887912531415678	0.013657793839775459	0.00709948450771404	0.007769074131826603	0	0	0.010291500798004073	0	0	0.004925611344499275	0	0.007081139586505476	0.010722606446405313	0.005741960338280347	0	0	0.0047605070536222045	0	0	0	0	0	0	0	0	0	0.005375061914109079	0	0	0	0.00645741226541432	0.0064849296472271655	0	0.005659408192841811	0.006328997816954376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004641265065766543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256540	RC101	RC101_S206_L001_R1_001.fastq.gz	5cdb7eb29022de57f8008ff81c7f79ee4afe9dd8bcdd0b7c2a8ab80a6a993694	RC101_S206_L001_R2_001.fastq.gz	07c2f17e4cccbeb804ebd16313e2dc41eca57a754c744338a3409276a3ff6081	1340	20251021T032609_martyma1	1.3206751054852321	1.1072908772816152	0.021592897171779542	1.1016213384228204	0.021359005304667545	0.0	0.0	0.005669538858794802	0.00023389186711199678	1.0	0.00029938158990335586	0	0	0.05596564596255859	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	0.9	0	0	0	0	0	0	0	0	0	0	0.2553537848381936	0.2176971942331621	0.0932854322789488	0.06235557177205834	0	0.04412136181200707	0.05606855838408787	0.033820763984394736	0.022341351146537933	0.013575083967180292	0.014604208182473079	0.014164491472302525	0.0060905442195963964	0.014884878423007475	0.012592738125309907	0.014014800677350846	0.009860881117441784	0.012658227848101266	0.00867271043251284	0.010132195683291701	0	0.008214282372973327	0	0	0.007100957085520223	0.006642529025980708	0.005669538858794802	0.00584729667779992	0.006025054496805037	0.0067735084715634265	0	0.00656768362850487	0.007924256457754452	0	0	0	0	0	0	0	0	0.00509884270304153	0	0	0	0	0.006417992833553192	0	0	0	0	0	0.006361858785446313	0	0	0	0	0	0	0	0	0.00506142000430361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256549	RC51	RC51_S237_L001_R1_001.fastq.gz	b0251d5dabad4d490c117dfb08a484409bcda7900ffb48dbf9ac0271e2679b85	RC51_S237_L001_R2_001.fastq.gz	10726b1e7660ca8262441d46cc42f086ab818c1d9dc7695fdab1139bd0902f06	1340	20251021T032609_martyma1	1.2425658701875328	1.0861774843722616	0.018507916106794416	1.0843956300753637	0.018402757492551266	0.0	0.0	0.0017818542968978208	0.00010515861424315009	1.0	0.00018694864754337793	0	0	0.05314599520944091	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9	0	0	0	0	0	0	0	0	0	0	0.26854004790559094	0.21576210784600106	0.09554244318513758	0.05163872173862242	0	0.04332534906817784	0.05187824969328737	0.03394870596483029	0.023812583980837763	0.014669626686919436	0.013203248232751066	0.014558625927440557	0.0068236256353332945	0.01698895834550447	0.01219839925220541	0.0127125080329497	0.010574282876672314	0.009715487527019923	0.009586960331833849	0.009598644622305311	0.006216042530817316	0.010182859145878367	0	0	0.006402991178360694	0.006414675468832155	0.006192673949874394	0.0059940410118595544	0.008143950458608402	0.005614301571537068	0	0.0066600455687328385	0.006940468540047906	0	0	0	0	0	0	0	0.005830460945259099	0	0	0	0	0	0	0	0	0	0	0	0.005608459426301338	0	0	0	0	0	0	0	0	0.004720453350470293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256552	RC55	RC55_S265_L001_R1_001.fastq.gz	fdd0464e0559785b0ebc37b1bad1b8340f21d87440db5ded895f85ab4d4bf914	RC55_S265_L001_R2_001.fastq.gz	5be1931c76784970ca12d23590ecdf366cdd05a3600478d2252fff6dca436fe1	1340	20251021T032609_martyma1	1.3086890936517457	1.086454755284154	0.02132744488668375	1.080775312142195	0.0211275284880868	0.0	0.0	0.005679443141958817	0.00019991639859695036	1.0	0.0003089617069225597	0	0	0.06277374915944242	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9	0	0	0	0	0	0	0	0	0	0	0.2699507478690729	0.21943550878723442	0.0926612507496865	0.05191465387201716	0	0.041700743325518416	0.054440870181560436	0.029832978936081275	0.0242716682114752	0.013394398705995675	0.010913617941588063	0.013167220980317322	0.00676989622521491	0.018037911418861203	0.012512949130363667	0.0117496319720844	0.008042091489013685	0.011295276520727695	0.009386983625029533	0.007824000872362466	0.005461352525307599	0.010504698035367029	0	0	0.006079275939152718	0.006724460680079239	0.006460934518292351	0.006778983334242044	0.006342802100939607	0	0	0.00723333878559875	0.006424586082183814	0	0	0	0	0	0	0	0.005252349017683514	0.0052160005815749776	0	0	0	0.004661686930919797	0.004643512712865529	0	0	0	0	0	0.0054522654162804645	0	0	0	0	0	0	0	0	0.005461352525307599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256453	DL103	DL103_S266_L001_R1_001.fastq.gz	87e3f7207f7e8946b4b9219585c1a301c68d9ad61ef31b5be722e3213cf52cb8	DL103_S266_L001_R2_001.fastq.gz	a8825f1d11692ff08effa23c1332799c36b7ecea38cd91b9ca97e45078c0ae26	1340	20251021T032609_martyma1	1.2967271845910306	1.109030728563097	0.02065486605012611	1.1063191619895931	0.020518530300620327	0.0	0.0	0.0027115665735039044	0.00013633574950578292	1.0	0.00021207783256455118	0	0	0.037295401698137505	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	2.6	0	0	0	0	0	0	0	0	0	0	0.2698766161466973	0.23177834836813682	0.08368742757163307	0.04611178016617813	0	0.054738803426571836	0.039082914858324436	0.03125875767835367	0.02744135669219175	0.014943912987494982	0.011830913373779606	0.01621637998288229	0.018685571890598135	0.012118733289402925	0.01745855014504609	0.01645118044036447	0.01251259212130852	0.010202458588016088	0.008172570762041097	0.006907677974959668	0	0.009225385716557977	0	0	0.007536337264347444	0	0.0070818847659948345	0.01330030978511971	0.00671074855900687	0	0	0.005415558938701932	0	0	0	0	0	0	0	0	0	0.007392427306535785	0	0	0	0	0	0	0.007278814181947632	0.0065819870178069634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256560	RF03	RF03_S139_L001_R1_001.fastq.gz	2f488488402c542becf58c3528448bec371ead60f03c015eb1cf524daaf21449	RF03_S139_L001_R2_001.fastq.gz	a1a5efb58dbbcce6d9413a16c7ee80f168e8e6f2b642351aec50b6ea4516b21c	1340	20251021T032609_martyma1	1.265852502562633	1.0904912539817253	0.022617302456821014	1.0858730036262634	0.02231970637186284	0.0	0.0	0.0046182503554619905	0.0002975960849581712	1.0	0.00035270647106153623	0	0	0.04980876696022132	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.7	0	0	0	0	0	0	0	0	0	0	0.2638023961995878	0.21472108633593087	0.0995514014571186	0.05633383667485974	0	0.04674462949287423	0.05522060687557177	0.02336680370782678	0.024160393267715234	0.015188422410087405	0.014416877004640295	0.013094227738159533	0.008013050139429276	0.014890826325129234	0.011848733012223483	0.0142515458463302	0.00978760457195763	0.009269566942586	0.007572167050602357	0.010019068193591765	0	0.009886803266943689	0	0	0.006789599567934573	0.007164350193437455	0.007054129421230725	0.007285593042864858	0.0070761735756720715	0.0061062307802528465	0	0.007043107344010052	0.006833687876817265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052024204481576596	0	0	0	0.006580180100741786	0	0	0	0.0050150451354062184	0	0	0	0	0	0	0	0	0	0	0	0.005709436000308618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256551	RC54	RC54_S185_L001_R1_001.fastq.gz	28cce126aa0644751effdcc2eca4d08fc760d68120b3bf3926ec9ecd8533a5fb	RC54_S185_L001_R2_001.fastq.gz	2859c35a89ea97a8734e7e87a3fa0474ba547613574508b7276aa0f854628b02	1340	20251021T032609_martyma1	1.361550366731714	1.1083641746854183	0.023645784267545926	1.1024560931296683	0.023390081421169506	0.0	0.0	0.0059080815557499495	0.0002557028463764215	1.0	0.0004037413363838234	0	0	0.042244801830294054	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9	0	0	0	0	0	0	0	0	0	0	0.2678554606015746	0.22283830159477827	0.10474396070250992	0.03260884193526681	0	0.047776058138752436	0.06093802570486508	0.025220375479442836	0.02188278043200323	0.015301796648946908	0.016957136128120585	0.014386649619810241	0.009084180068636026	0.020281273131014063	0.012583271650629163	0.00932642487046632	0.015099925980754996	0.01176233093331539	0.007509588856739116	0.009151470291366665	0.005235179328443577	0.010537648879617792	0	0	0.007294260144001077	0.006823228584886616	0.005477424130273871	0.007294260144001077	0.005988829823026714	0.00948792140501985	0	0	0	0	0	0	0	0	0	0	0.005719668932104165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004831437992059754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006002287867572842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256495	FP56	FP56_S152_L001_R1_001.fastq.gz	7cbe618bb8684b65c919433c5261d32b97f61aa036e6d94f3ee1ae5989668bb2	FP56_S152_L001_R2_001.fastq.gz	40555c494693831acaa509af5a9b39a01c7afc7a85fa661271e1056fcd05b65a	1340	20251021T032609_martyma1	1.218581566654689	1.087349532878189	0.0167198167445203	1.0865691250449157	0.016635600071864893	0.0	0.0	0.0007804078332734459	8.421667265540784e-05	1.0	0.00014597556593604026	0	0	0.023760330578512397	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	4.2	0	0	0	0	0	0	0	0	0	0	0.24216223499820339	0.23707554796981675	0.0837899748472871	0.05023805246137262	0	0.08316115702479339	0.008225161696011498	0.04471905318002156	0.03423127021200144	0.011947538627380525	0.018061669062163135	0.02022884477182896	0.01167804527488322	0.015142157743442328	0.013968738771110312	0.013929437657204455	0.009527712899748473	0.010162145167085879	0.015035483291412145	0.005642517067912325	0.022216358246496586	0	0	0.016860177865612648	0.007186489399928135	0.005670589292130794	0.006142202659001078	0	0	0	0	0.0055414570607258355	0.00745598275242544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
