"","ColonyID","Run.x","Interval","Temperature","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Avg_Blank_Slope","Blank_Corrected_Slope","X","weight1.g","weight2.g","delta.mass.g","surface.area.cm2","Date","Project","Run.y","Chamber","Measured_Temperature","Chamber_Volume_mL","Surface_Area_cm2","Notes","Species","Phenotype","Chamber_Volume_L","Slope_norm"
"93","211",11,1,28,125,213.452,235.996,257.469,319.477,213.452,235.996,0.37033784568222,-0.0915444887292023,0.461882334411422,16,1.2066,1.4296,0.223,7.72379053966764,2025-10-08,"CAREER",11,9,28.4,340.14,7.723791,NA,"Montipora capitata","Susceptible",0.34014,1.22042142199362
"94","226",11,1,28,125,210.741,243.571,257.301,319.309,210.741,243.571,0.524412900331061,-0.0915444887292023,0.615957389060263,29,2.0865,2.4038,0.3173,10.9899494988186,2025-10-08,"CAREER",11,4,28.4,342.375,10.989949,NA,"Porites compressa","Resistant",0.342375,1.15135239394236
"95","233",11,1,28,125,213.86,234.644,257.311,319.313,213.86,234.644,0.341709040201221,-0.0915444887292023,0.433253528930423,30,1.3446,1.4923,0.1477,5.11571238882919,2025-10-08,"CAREER",11,2,28.4,339.568,5.115712,NA,"Porites compressa","Susceptible",0.339568,1.72549615533233
"96","236",11,1,28,125,212.238,286.021,257.35,319.353,212.238,286.021,1.23730883623349,-0.0915444887292023,1.3288533249627,33,2.8227,3.3671,0.5444,18.8557469497536,2025-10-08,"CAREER",11,8,28.4,338.902,18.855747,NA,"Porites compressa","Resistant",0.338902,1.43304123905543
"97","237",11,1,28,125,212.241,260.698,257.373,319.366,212.241,260.698,0.851855625822602,-0.0915444887292023,0.943400114551805,34,1.4809,1.7255,0.2446,8.47192451122288,2025-10-08,"CAREER",11,6,28.4,330.525,8.471925,NA,"Porites compressa","Susceptible",0.330525,2.20835765792648
"98","4",11,1,28,125,155.848,211.308,257.303,319.299,155.848,211.308,0.956675971971037,-0.0915444887292023,1.04822046070024,4,4.6893,5.6307,0.9414,32.606172260283,2025-10-08,"CAREER",11,3,28.4,329.602,32.606172,NA,"Montipora capitata","Resistant",0.329602,0.635761028672284
"99","42",11,1,28,125,210.703,329.067,257.432,319.434,210.703,329.067,1.97865791654633,-0.0915444887292023,2.07020240527553,25,5.8857,6.5585,0.672800000000001,23.3029877806654,2025-10-08,"CAREER",11,10,28.4,334.494,23.302988,NA,"Porites compressa","Resistant",0.334494,1.78295664882452
"100","201",12,1,31,125,159.716,181.021,347.775,409.775,159.716,181.021,0.354302826852273,-0.105501456810205,0.459804283662478,8,2.5343,2.8677,0.3334,11.5475863942834,2025-10-08,"CAREER",12,7,31.9,340.152,11.547586,NA,"Montipora capitata","Susceptible",0.340152,0.812654738519832
"101","204",12,1,31,124,197.955,263.619,347.918,409.418,197.955,263.619,1.10756652829807,-0.105501456810205,1.21306798510827,11,3.2807,3.7081,0.4274,14.8033546038294,2025-10-08,"CAREER",12,5,31.9,328.614,14.803355,NA,"Montipora capitata","Resistant",0.328614,1.61570589988535
"102","211",12,1,31,124,200.892,221.232,347.728,409.228,200.892,221.232,0.348484554312818,-0.105501456810205,0.453986011123023,16,1.2066,1.4296,0.223,7.72379053966764,2025-10-08,"CAREER",12,9,31.9,333.223,7.723791,NA,"Montipora capitata","Susceptible",0.333223,1.17516325545739
"103","226",12,1,31,125,200.672,233.674,347.925,409.925,200.672,233.674,0.557057998157907,-0.105501456810205,0.662559454968112,29,2.0865,2.4038,0.3173,10.9899494988186,2025-10-08,"CAREER",12,4,31.9,343.097,10.989949,NA,"Porites compressa","Resistant",0.343097,1.24107300772746
"104","233",12,1,31,125,203.859,222.173,348.013,410.013,203.637,222.173,0.313843393962524,-0.105501456810205,0.419344850772729,30,1.3446,1.4923,0.1477,5.11571238882919,2025-10-08,"CAREER",12,2,31.9,335.835,5.115712,NA,"Porites compressa","Susceptible",0.335835,1.65174271642145
"105","236",12,1,31,125,203.949,268.452,347.737,409.737,203.949,268.452,1.04553824301284,-0.105501456810205,1.15103969982304,33,2.8227,3.3671,0.5444,18.8557469497536,2025-10-08,"CAREER",12,8,31.9,339.264,18.855747,NA,"Porites compressa","Resistant",0.339264,1.24261213441624
"106","237",12,1,31,124,202.111,242.376,347.866,409.367,202.111,242.376,0.617187481574667,-0.105501456810205,0.722688938384872,34,1.4809,1.7255,0.2446,8.47192451122288,2025-10-08,"CAREER",12,6,31.9,328.747,8.471925,NA,"Porites compressa","Susceptible",0.328747,1.68260578889118
"107","4",12,1,31,125,146.348,199.19,347.965,409.965,146.348,199.19,0.89353322978001,-0.105501456810205,0.999034686590216,4,4.6893,5.6307,0.9414,32.606172260283,2025-10-08,"CAREER",12,3,31.9,334.16,32.606172,NA,"Montipora capitata","Resistant",0.33416,0.6143084104557
"108","42",12,1,31,124,203.905,291.813,347.634,409.135,203.905,291.813,1.45407086539009,-0.105501456810205,1.55957232220029,25,5.8857,6.5585,0.672800000000001,23.3029877806654,2025-10-08,"CAREER",12,10,31.9,332.78,23.302988,NA,"Porites compressa","Resistant",0.33278,1.33629511099626
"109","201",13,1,34,121,142.843,149.789,433.774,493.775,142.6,150.252,0.118617305686917,-0.0844905825401803,0.203107888227097,8,2.5343,2.8677,0.3334,11.5475863942834,2025-10-08,"CAREER",13,7,34.5,342.222,11.547586,NA,"Montipora capitata","Susceptible",0.342222,0.361155926536805
"110","204",13,1,34,121,179.229,220.673,433.885,493.885,179.229,220.673,0.80422128027586,-0.0844905825401803,0.888711862816041,11,3.2807,3.7081,0.4274,14.8033546038294,2025-10-08,"CAREER",13,5,34.5,318.296,14.803355,NA,"Montipora capitata","Resistant",0.318296,1.14652430610716
"111","211",13,1,34,120,181.047,195.937,433.727,493.228,181.047,195.974,0.291362397894379,-0.0844905825401803,0.37585298043456,16,1.2066,1.4296,0.223,7.72379053966764,2025-10-08,"CAREER",13,9,34.5,338.492,7.723791,NA,"Montipora capitata","Susceptible",0.338492,0.988296301406921
"112","226",13,1,34,121,181.575,201.349,433.925,493.925,181.575,201.446,0.38038003768504,-0.0844905825401803,0.46487062022522,29,2.0865,2.4038,0.3173,10.9899494988186,2025-10-08,"CAREER",13,4,34.5,342.955,10.989949,NA,"Porites compressa","Resistant",0.342955,0.870411844439205
"113","233",13,1,34,120,185.351,197.538,434.03,493.53,185.058,197.627,0.232609143362766,-0.0844905825401803,0.317099725902946,30,1.3446,1.4923,0.1477,5.11571238882919,2025-10-08,"CAREER",13,2,34.5,339.558,5.115712,NA,"Porites compressa","Susceptible",0.339558,1.26285929165923
"114","236",13,1,34,121,182.431,223.86,433.736,493.737,182.431,223.86,0.762839164351723,-0.0844905825401803,0.847329746891903,33,2.8227,3.3671,0.5444,18.8557469497536,2025-10-08,"CAREER",13,8,34.5,337.255,18.855747,NA,"Porites compressa","Resistant",0.337255,0.909323384163563
"115","237",13,1,34,121,185.945,212.513,433.85,493.85,185.945,212.513,0.466932256609277,-0.0844905825401803,0.551422839149457,34,1.4809,1.7255,0.2446,8.47192451122288,2025-10-08,"CAREER",13,6,34.5,333.488,8.471925,NA,"Porites compressa","Susceptible",0.333488,1.30236925179398
"116","4",13,1,34,121,125.731,160.872,433.965,493.965,125.454,160.872,0.692541033434652,-0.0844905825401803,0.777031615974833,4,4.6893,5.6307,0.9414,32.606172260283,2025-10-08,"CAREER",13,3,34.5,335.354,32.606172,NA,"Montipora capitata","Resistant",0.335354,0.479505521464166
"117","42",13,1,34,120,181.081,244.055,433.64,493.135,180.754,244.055,1.12496348983858,-0.0844905825401803,1.20945407237877,25,5.8857,6.5585,0.672800000000001,23.3029877806654,2025-10-08,"CAREER",13,10,34.5,335.052,23.302988,NA,"Porites compressa","Resistant",0.335052,1.04337695150372
"118","201",14,1,38,41,116.208,111.096,558.741,578.741,111.096,116.208,-0.256828778757759,-0.228527229276337,-0.0283015494814225,8,2.5343,2.8677,0.3334,11.5475863942834,2025-10-08,"CAREER",14,7,37.6,333.948,11.547586,NA,"Montipora capitata","Susceptible",0.333948,-0.0491076430529288
"119","204",14,1,38,41,162.097,154.753,558.868,578.868,154.753,162.097,-0.379476307007784,-0.228527229276337,-0.150949077731448,11,3.2807,3.7081,0.4274,14.8033546038294,2025-10-08,"CAREER",14,5,37.6,326.495,14.803355,NA,"Montipora capitata","Resistant",0.326495,-0.199755205976813
"120","211",14,1,38,41,164.003,159.94,558.678,578.678,159.94,164.003,-0.19577146225987,-0.228527229276337,0.0327557670164667,16,1.2066,1.4296,0.223,7.72379053966764,2025-10-08,"CAREER",14,9,37.6,333.848,7.723791,NA,"Montipora capitata","Susceptible",0.333848,0.084948813027112
"121","226",14,1,38,41,164.381,161.518,558.925,578.925,160.75,165.11,-0.179260161520905,-0.228527229276337,0.0492670677554319,29,2.0865,2.4038,0.3173,10.9899494988186,2025-10-08,"CAREER",14,4,37.6,348.161,10.989949,NA,"Porites compressa","Resistant",0.348161,0.0936466809714248
"122","233",14,1,38,41,168.177,165.844,558.996,578.996,165.836,168.177,-0.103394079794078,-0.228527229276337,0.125133149482259,30,1.3446,1.4923,0.1477,5.11571238882919,2025-10-08,"CAREER",14,2,37.6,340.352,5.115712,NA,"Porites compressa","Susceptible",0.340352,0.499511869966557
"123","236",14,1,38,41,171.894,170.607,558.736,578.736,170.605,171.923,-0.0424148172264271,-0.228527229276337,0.18611241204991,33,2.8227,3.3671,0.5444,18.8557469497536,2025-10-08,"CAREER",14,8,37.6,338.27,18.855747,NA,"Porites compressa","Resistant",0.33827,0.200330156504181
"124","237",14,1,38,41,171.049,168.708,558.816,578.816,168.643,171.049,-0.11500785667476,-0.228527229276337,0.113519372601576,34,1.4809,1.7255,0.2446,8.47192451122288,2025-10-08,"CAREER",14,6,37.6,336.366,8.471925,NA,"Porites compressa","Susceptible",0.336366,0.270427744491247
"125","4",14,1,38,41,106.062,98.351,558.932,578.932,98.351,106.062,-0.41607202222046,-0.228527229276337,-0.187544792944123,4,4.6893,5.6307,0.9414,32.606172260283,2025-10-08,"CAREER",14,3,37.6,331.32,32.606172,NA,"Montipora capitata","Resistant",0.33132,-0.114341555277745
"126","42",14,1,38,41,169.847,166.662,558.602,578.602,166.662,169.903,-0.152788502857423,-0.228527229276337,0.0757387264189137,25,5.8857,6.5585,0.672800000000001,23.3029877806654,2025-10-08,"CAREER",14,10,37.6,335.104,23.302988,NA,"Porites compressa","Resistant",0.335104,0.0653487451912287
"127","19",15,1,18,120,264.973,305.131,0.447,59.947,264.973,305.131,0.73059163272862,-0.0675444015977468,0.798136034326366,6,4.3032,4.9166,0.6134,21.2456193588884,2025-10-09,"CAREER",15,4,18.3,339.456,21.245619,NA,"Montipora capitata","Susceptible",0.339456,0.76514238843767
"128","206",15,1,18,121,265.436,312.082,0.247,60.247,265.436,312.082,0.82661063222775,-0.0675444015977468,0.894155033825497,13,3.0603,3.7422,0.6819,23.6181738520151,2025-10-09,"CAREER",15,9,18.3,336.141,23.618174,NA,"Montipora capitata","Resistant",0.336141,0.763553107302135
"129","209",15,1,18,121,270.918,294.557,0.358,60.359,270.918,294.557,0.26167323739036,-0.0675444015977468,0.329217638988107,14,1.2837,1.5193,0.2356,8.16020202307487,2025-10-09,"CAREER",15,6,18.3,333.664,8.160202,NA,"Montipora capitata","Susceptible",0.333664,0.807686432159694
"130","210",15,1,18,121,247.147,287.831,0.55,60.551,247.147,287.831,0.648724040751196,-0.0675444015977468,0.716268442348943,15,4.0902,4.696,0.605799999999999,20.9823870355635,2025-10-09,"CAREER",15,1,18.3,342.981,20.982387,NA,"Montipora capitata","Resistant",0.342981,0.702493380402041
"131","241",15,1,18,121,257.359,299.301,0.395,60.396,257.359,299.317,0.783857281076241,-0.0675444015977468,0.851401682673988,38,4.4669,4.9416,0.4747,16.4416294582073,2025-10-09,"CAREER",15,5,18.3,334.416,16.441629,NA,"Porites compressa","Susceptible",0.334416,1.0390296624924
"132","242",15,1,18,120,266.027,299.643,0.297,59.798,266.027,299.643,0.595750639490304,-0.0675444015977468,0.663295041088051,39,2.7957,3.0818,0.2861,9.90931153990542,2025-10-09,"CAREER",15,8,18.3,340.274,9.909312,NA,"Porites compressa","Resistant",0.340274,1.36660587914072
"133","247",15,1,18,120,197.124,225.335,0.498,59.999,196.789,225.335,0.521404989522226,-0.0675444015977468,0.588949391119972,42,3.5516,4.0232,0.4716,16.3342583789563,2025-10-09,"CAREER",15,3,18.3,337.587,16.334258,NA,"Porites compressa","Susceptible",0.337587,0.730323912432401
"134","26",15,1,18,121,264.799,291.14,0.502,60.503,264.683,291.14,0.477709393282447,-0.0675444015977468,0.545253794880194,20,2.1564,2.4602,0.3038,10.5223657665965,2025-10-09,"CAREER",15,2,18.3,339.783,10.522366,NA,"Porites compressa","Resistant",0.339783,1.05642385540663
"135","41",15,1,18,121,265.791,293.704,0.204,60.204,265.791,293.704,0.48060752361597,-0.0675444015977468,0.548151925213717,24,2.4033,2.728,0.3247,11.2462546557403,2025-10-09,"CAREER",15,10,18.3,341.944,11.246255,NA,"Porites compressa","Susceptible",0.341944,0.999998315810541
"136","19",16,1,22,122,246.961,301.666,81.816,142.314,246.913,301.666,0.92420083158349,-0.0664344953195769,0.990635326903066,6,4.3032,4.9166,0.6134,21.2456193588884,2025-10-09,"CAREER",16,4,22,339.086,21.245619,NA,"Montipora capitata","Susceptible",0.339086,0.948648937319082
"137","206",16,1,22,121,248.985,308.875,81.856,141.863,248.985,308.875,1.00107488279809,-0.0664344953195769,1.06750937811767,13,3.0603,3.7422,0.6819,23.6181738520151,2025-10-09,"CAREER",16,9,22,336.473,23.618174,NA,"Montipora capitata","Resistant",0.336473,0.912487354612491
"138","209",16,1,22,122,258.365,278.88,81.816,142.308,258.365,278.88,0.300933626589838,-0.0664344953195769,0.367368121909415,14,1.2837,1.5193,0.2356,8.16020202307487,2025-10-09,"CAREER",16,6,22,333.036,8.160202,NA,"Montipora capitata","Susceptible",0.333036,0.899586624220281
"139","210",16,1,22,122,231.823,279.691,81.829,142.334,231.823,279.691,0.786739277787044,-0.0664344953195769,0.853173773106621,15,4.0902,4.696,0.605799999999999,20.9823870355635,2025-10-09,"CAREER",16,1,22,339.73,20.982387,NA,"Montipora capitata","Resistant",0.33973,0.82883437078796
"140","241",16,1,22,122,240.35,302.539,81.816,142.312,240.35,302.539,1.09081022034693,-0.0664344953195769,1.15724471566651,38,4.4669,4.9416,0.4747,16.4416294582073,2025-10-09,"CAREER",16,5,22,333.921,16.441629,NA,"Porites compressa","Susceptible",0.333921,1.41018253822955
"141","242",16,1,22,121,249.468,291.74,81.821,141.815,249.468,291.74,0.733602021787506,-0.0664344953195769,0.800036517107083,39,2.7957,3.0818,0.2861,9.90931153990542,2025-10-09,"CAREER",16,8,22,340.567,9.909312,NA,"Porites compressa","Resistant",0.340567,1.64975761691034
"142","247",16,1,22,122,185.518,230.986,81.812,142.315,185.518,230.986,0.748572778379223,-0.0664344953195769,0.8150072736988,42,3.5516,4.0232,0.4716,16.3342583789563,2025-10-09,"CAREER",16,3,22,336.226,16.334258,NA,"Porites compressa","Susceptible",0.336226,1.00657144970727
"143","26",16,1,22,122,248.091,285.995,81.812,142.319,248.091,285.995,0.644714911080713,-0.0664344953195769,0.71114940640029,20,2.1564,2.4602,0.3038,10.5223657665965,2025-10-09,"CAREER",16,2,22,338.133,10.522366,NA,"Porites compressa","Resistant",0.338133,1.37115409729077
"144","41",16,1,22,121,249.999,285.728,81.853,141.854,249.999,285.728,0.596214572151309,-0.0664344953195769,0.662649067470886,24,2.4033,2.728,0.3247,11.2462546557403,2025-10-09,"CAREER",16,10,22,341.887,11.246255,NA,"Porites compressa","Susceptible",0.341887,1.20867493400454
"145","19",17,1,25,125,231.768,304.484,166.43,228.43,231.768,304.484,1.21471957785302,-0.0755905146726627,1.29031009252568,6,4.3032,4.9166,0.6134,21.2456193588884,2025-10-09,"CAREER",17,4,25.2,338.732,21.245619,NA,"Montipora capitata","Susceptible",0.338732,1.23433253004758
"146","206",17,1,25,124,232.754,306.519,166.28,227.78,232.754,306.519,1.19267633477633,-0.0755905146726627,1.268266849449,13,3.0603,3.7422,0.6819,23.6181738520151,2025-10-09,"CAREER",17,9,25.2,335.32,23.618174,NA,"Montipora capitata","Resistant",0.33532,1.0803762626744
"147","209",17,1,25,125,242.506,265.642,166.359,228.359,242.506,265.642,0.373477373320204,-0.0755905146726627,0.449067887992867,14,1.2837,1.5193,0.2356,8.16020202307487,2025-10-09,"CAREER",17,6,25.2,334.305,8.160202,NA,"Montipora capitata","Susceptible",0.334305,1.10383767365764
"148","210",17,1,25,124,219.193,289.037,166.584,228.084,219.193,289.037,1.15264277252743,-0.0755905146726627,1.22823328720009,15,4.0902,4.696,0.605799999999999,20.9823870355635,2025-10-09,"CAREER",17,1,25.2,338.512,20.982387,NA,"Montipora capitata","Resistant",0.338512,1.18891632056537
"149","241",17,1,25,124,226.222,302.574,166.429,227.928,226.222,302.574,1.26640908236008,-0.0755905146726627,1.34199959703274,38,4.4669,4.9416,0.4747,16.4416294582073,2025-10-09,"CAREER",17,5,25.2,333.311,16.441629,NA,"Porites compressa","Susceptible",0.333311,1.63233174238687
"150","242",17,1,25,124,233.836,287.744,166.314,227.814,233.836,287.744,0.89173251000185,-0.0755905146726627,0.967323024674513,39,2.7957,3.0818,0.2861,9.90931153990542,2025-10-09,"CAREER",17,8,25.2,341.032,9.909312,NA,"Porites compressa","Resistant",0.341032,1.9974431387427
"151","247",17,1,25,125,174.131,230.997,166.465,228.465,174.131,230.997,0.912971969201644,-0.0755905146726627,0.988562483874307,42,3.5516,4.0232,0.4716,16.3342583789563,2025-10-09,"CAREER",17,3,25.2,336.362,16.334258,NA,"Porites compressa","Susceptible",0.336362,1.22141396255608
"152","26",17,1,25,124,233.126,283.193,166.519,228.019,233.126,283.193,0.833502093476145,-0.0755905146726627,0.909092608148808,20,2.1564,2.4602,0.3038,10.5223657665965,2025-10-09,"CAREER",17,2,25.2,333.075,10.522366,NA,"Porites compressa","Resistant",0.333075,1.72658522147404
"153","41",17,1,25,124,234.322,277.03,166.221,227.721,234.322,277.03,0.724586991383072,-0.0755905146726627,0.800177506055735,24,2.4033,2.728,0.3247,11.2462546557403,2025-10-09,"CAREER",17,10,25.2,337.2176667,11.246255,"No chamber vol for this frag at 25C; averaged the other volumes from other temps","Porites compressa","Susceptible",0.3372176667,1.43959389039912
"154","19",18,1,28,125,213.012,294.824,251.436,313.43,212.663,294.824,1.35018715418564,-0.0915444887292023,1.44173164291485,6,4.3032,4.9166,0.6134,21.2456193588884,2025-10-09,"CAREER",18,4,28,331.223,21.245619,NA,"Montipora capitata","Susceptible",0.331223,1.34861122726855
"155","206",18,1,28,124,215.94,298.531,251.493,312.996,215.94,298.531,1.35392699419938,-0.0915444887292023,1.44547148292858,13,3.0603,3.7422,0.6819,23.6181738520151,2025-10-09,"CAREER",18,9,28,336.118,23.618174,NA,"Montipora capitata","Resistant",0.336118,1.23425880496058
"156","209",18,1,28,124,224.051,248.028,251.451,312.959,224.025,248.028,0.401114216027459,-0.0915444887292023,0.492658704756661,14,1.2837,1.5193,0.2356,8.16020202307487,2025-10-09,"CAREER",18,6,28,333.995,8.160202,NA,"Montipora capitata","Susceptible",0.333995,1.20986375310251
"157","210",18,1,28,124,202.418,270.12,251.584,313.084,202.418,270.12,1.07329952712926,-0.0915444887292023,1.16484401585846,15,4.0902,4.696,0.605799999999999,20.9823870355635,2025-10-09,"CAREER",18,1,28,339.117,20.982387,NA,"Montipora capitata","Resistant",0.339117,1.1295714089813
"158","241",18,1,28,124,209.922,283.857,251.45,312.945,209.922,283.857,1.19609606208945,-0.0915444887292023,1.28764055081865,38,4.4669,4.9416,0.4747,16.4416294582073,2025-10-09,"CAREER",18,5,28,330.511,16.441629,NA,"Porites compressa","Susceptible",0.330511,1.55305543348995
"159","242",18,1,28,124,216.675,275.679,251.48,312.981,216.675,275.679,0.973116258967306,-0.0915444887292023,1.06466074769651,39,2.7957,3.0818,0.2861,9.90931153990542,2025-10-09,"CAREER",18,8,28,341.539,9.909312,NA,"Porites compressa","Resistant",0.341539,2.20170593472524
"160","247",18,1,28,124,159.708,219.164,251.482,312.982,159.674,219.164,0.97910042375521,-0.0915444887292023,1.07064491248441,42,3.5516,4.0232,0.4716,16.3342583789563,2025-10-09,"CAREER",18,3,28,337.586,16.334258,NA,"Porites compressa","Susceptible",0.337586,1.32764423718779
"161","26",18,1,28,124,216.168,266.605,251.519,313.019,216.168,266.605,0.848314220241243,-0.0915444887292023,0.939858708970445,20,2.1564,2.4602,0.3038,10.5223657665965,2025-10-09,"CAREER",18,2,28,336.661,10.522366,NA,"Porites compressa","Resistant",0.336661,1.80423554838872
"162","41",18,1,28,124,216.036,266.154,251.494,312.987,216.036,266.154,0.839412377465486,-0.0915444887292023,0.930956866194688,24,2.4033,2.728,0.3247,11.2462546557403,2025-10-09,"CAREER",18,10,28,339.952,11.246255,NA,"Porites compressa","Susceptible",0.339952,1.6884589132885
"163","19",19,1,31,128,198.113,278.271,335.447,398.947,198.113,278.271,1.38468024009604,-0.105501456810205,1.49018169690624,6,4.3032,4.9166,0.6134,21.2456193588884,2025-10-09,"CAREER",19,4,31.3,330.858,21.245619,NA,"Montipora capitata","Susceptible",0.330858,1.39239584654067
"164","206",19,1,31,128,200.264,291.128,335.461,398.964,200.264,291.128,1.51424662082727,-0.105501456810205,1.61974807763748,13,3.0603,3.7422,0.6819,23.6181738520151,2025-10-09,"CAREER",19,9,31.3,335.857,23.618174,NA,"Montipora capitata","Resistant",0.335857,1.38199608535275
"165","209",19,1,31,128,204.644,228.799,335.396,398.892,204.644,228.799,0.424056778934974,-0.105501456810205,0.529558235745179,14,1.2837,1.5193,0.2356,8.16020202307487,2025-10-09,"CAREER",19,6,31.3,327.319,8.160202,NA,"Montipora capitata","Susceptible",0.327319,1.27448662429484
"166","210",19,1,31,128,182.628,262.763,335.551,399.051,182.628,262.763,1.33044077361039,-0.105501456810205,1.4359422304206,15,4.0902,4.696,0.605799999999999,20.9823870355635,2025-10-09,"CAREER",19,1,31.3,337.39,20.982387,NA,"Montipora capitata","Resistant",0.33739,1.38536920980572
"167","241",19,1,31,128,195.506,271.586,335.445,398.945,195.506,271.586,1.27362391120964,-0.105501456810205,1.37912536801985,38,4.4669,4.9416,0.4747,16.4416294582073,2025-10-09,"CAREER",19,5,31.3,331.236,16.441629,NA,"Porites compressa","Susceptible",0.331236,1.66704634073866
"168","242",19,1,31,128,197.922,252.396,335.454,398.948,197.922,252.396,0.915413957419058,-0.105501456810205,1.02091541422926,39,2.7957,3.0818,0.2861,9.90931153990542,2025-10-09,"CAREER",19,8,31.3,336.651,9.909312,NA,"Porites compressa","Resistant",0.336651,2.08102567205578
"169","247",19,1,31,128,144.658,197.554,335.482,398.982,144.658,197.554,0.925709588139715,-0.105501456810205,1.03121104494992,42,3.5516,4.0232,0.4716,16.3342583789563,2025-10-09,"CAREER",19,3,31.3,329.737,16.334258,NA,"Porites compressa","Susceptible",0.329737,1.24901331339309
"170","26",19,1,31,128,201.348,248.827,335.536,399.036,201.348,248.827,0.889527251642134,-0.105501456810205,0.99502870845234,20,2.1564,2.4602,0.3038,10.5223657665965,2025-10-09,"CAREER",19,2,31.3,331.717,10.522366,NA,"Porites compressa","Resistant",0.331717,1.88209350674442
"171","41",19,1,31,128,195.383,244.305,335.474,398.971,195.383,244.307,0.798321017418615,-0.105501456810205,0.90382247422882,24,2.4033,2.728,0.3247,11.2462546557403,2025-10-09,"CAREER",19,10,31.3,335.155,11.246255,NA,"Porites compressa","Susceptible",0.335155,1.61611468327659
"172","19",20,1,34,122,181.68,233.083,420.487,480.98,181.531,233.083,0.844754780766415,-0.0844905825401803,0.929245363306596,6,4.3032,4.9166,0.6134,21.2456193588884,2025-10-09,"CAREER",20,4,34.1,338.353,21.245619,NA,"Montipora capitata","Susceptible",0.338353,0.88793727619714
"173","206",20,1,34,122,180.716,237.1,420.529,481.03,176.217,240.55,-0.184984664198839,-0.0844905825401803,-0.100494081658659,13,3.0603,3.7422,0.6819,23.6181738520151,2025-10-09,"CAREER",20,9,34.1,334.686,23.618174,"Probe too close to coral for first 40 mins of run","Montipora capitata","Resistant",0.334686,-0.0854442746287268
"174","209",20,1,34,122,190.629,200.553,420.517,481.025,190.629,200.553,0.171672578979031,-0.0844905825401803,0.256163161519211,14,1.2837,1.5193,0.2356,8.16020202307487,2025-10-09,"CAREER",20,6,34.1,330.232,8.160202,NA,"Montipora capitata","Susceptible",0.330232,0.621993962274009
"175","210",20,1,34,122,170.388,211.42,420.584,481.084,170.296,211.42,0.643174849226369,-0.0844905825401803,0.727665431766549,15,4.0902,4.696,0.605799999999999,20.9823870355635,2025-10-09,"CAREER",20,1,34.1,339.471,20.982387,NA,"Montipora capitata","Resistant",0.339471,0.706367615949149
"176","241",20,1,34,122,181.861,228.711,420.495,480.995,181.82,228.711,0.7679010041998,-0.0844905825401803,0.852391586739981,38,4.4669,4.9416,0.4747,16.4416294582073,2025-10-09,"CAREER",20,5,34.1,331.791,16.441629,NA,"Porites compressa","Susceptible",0.331791,1.03207236609338
"177","242",20,1,34,122,185.708,227.1,420.523,481.031,185.708,227.1,0.67794658548433,-0.0844905825401803,0.76243716802451,39,2.7957,3.0818,0.2861,9.90931153990542,2025-10-09,"CAREER",20,8,34.1,338.041,9.909312,NA,"Porites compressa","Resistant",0.338041,1.5605626385542
"178","247",20,1,34,123,131.462,166.145,420.466,481.465,131.462,166.145,0.610622454135507,-0.0844905825401803,0.695113036675687,42,3.5516,4.0232,0.4716,16.3342583789563,2025-10-09,"CAREER",20,3,34.1,330.962,16.334258,NA,"Porites compressa","Susceptible",0.330962,0.84505581645743
"179","26",20,1,34,122,186.205,212.132,420.519,481.019,186.016,212.132,0.373278265468004,-0.0844905825401803,0.457768848008184,20,2.1564,2.4602,0.3038,10.5223657665965,2025-10-09,"CAREER",20,2,34.1,332.967,10.522366,NA,"Porites compressa","Resistant",0.332967,0.869131087413487
"180","41",20,1,34,122,186.812,217.134,420.542,481.037,186.629,217.134,0.490698206773874,-0.0844905825401803,0.575188789314054,24,2.4033,2.728,0.3247,11.2462546557403,2025-10-09,"CAREER",20,10,34.1,332.668,11.246255,NA,"Porites compressa","Susceptible",0.332668,1.02085668529226
"181","19",21,1,38,41,175.377,168.742,553.414,573.414,168.742,175.377,-0.329743772126945,-0.228527229276337,-0.101216542850608,6,4.3032,4.9166,0.6134,21.2456193588884,2025-10-09,"CAREER",21,4,37.7,339.687,21.245619,NA,"Montipora capitata","Susceptible",0.339687,-0.097098446161073
"182","206",21,1,38,41,182.704,176.77,553.247,573.246,176.77,182.791,-0.30587879273364,-0.228527229276337,-0.0773515634573032,13,3.0603,3.7422,0.6819,23.6181738520151,2025-10-09,"CAREER",21,9,37.7,328.893,23.618174,NA,"Montipora capitata","Resistant",0.328893,-0.0646291823903876
"183","209",21,1,38,41,165.477,156.442,553.326,573.325,156.442,165.477,-0.522575079263612,-0.228527229276337,-0.294047849987276,14,1.2837,1.5193,0.2356,8.16020202307487,2025-10-09,"CAREER",21,6,37.7,384.734,8.160202,NA,"Montipora capitata","Susceptible",0.384734,-0.831819152494773
"184","210",21,1,38,41,155.513,143.606,553.534,573.534,143.606,155.513,-0.581416935483876,-0.228527229276337,-0.352889706207539,15,4.0902,4.696,0.605799999999999,20.9823870355635,2025-10-09,"CAREER",21,1,37.7,342.731,20.982387,NA,"Montipora capitata","Resistant",0.342731,-0.34585076052564
"185","241",21,1,38,41,179.897,175.674,553.379,573.379,175.674,179.897,-0.204444482919977,-0.228527229276337,0.0240827463563595,38,4.4669,4.9416,0.4747,16.4416294582073,2025-10-09,"CAREER",21,5,37.7,331.658,16.441629,NA,"Porites compressa","Susceptible",0.331658,0.0291476055145024
