"","Colony_ID","Run.x","Interval","Light_Value","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Avg_Blank_Slope","Blank_Corrected_Slope","Date","Project","Timepoint","Run.y","Chamber","Species","Phenotype","Chamber_Volume_mL","Notes","...11","...12","...13","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Chamber_Volume_L","Slope_norm"
"171","237",2,3,275,180,183.132,192.632,142.846,151.795,183.132,192.831,0.631870732058081,0.0272478428480824,0.604622889209998,2023-09-14,"CAREER - Phys","September_2023",2,6,"Porites compressa","Susceptible",244,NA,NA,NA,NA,89,2.53,2.815,0.285,6.69724499778302,0.244,1.32168960534735
"172","237",2,4,530,180,193.468,200.694,152.846,161.795,193.441,200.782,0.862198066166707,0.0136029466426858,0.848595119524021,2023-09-14,"CAREER - Phys","September_2023",2,6,"Porites compressa","Susceptible",244,NA,NA,NA,NA,89,2.53,2.815,0.285,6.69724499778302,0.244,1.8550064323381
"173","237",2,5,730,180,201.71,210.584,162.845,171.795,201.686,210.584,1.11235163059965,0.000918049300417384,1.11143358129923,2023-09-14,"CAREER - Phys","September_2023",2,6,"Porites compressa","Susceptible",244,NA,NA,NA,NA,89,2.53,2.815,0.285,6.69724499778302,0.244,2.42956434109951
"174","237",2,6,945,180,211.782,221.561,172.846,181.796,211.622,221.561,1.16748640092391,-0.0116762761276081,1.17916267705152,2023-09-14,"CAREER - Phys","September_2023",2,6,"Porites compressa","Susceptible",244,NA,NA,NA,NA,89,2.53,2.815,0.285,6.69724499778302,0.244,2.57761834870142
"175","237",2,7,1190,386,222.537,245.967,182.845,202.096,222.537,245.967,1.1973002987167,-0.0238375213938983,1.2211378201106,2023-09-14,"CAREER - Phys","September_2023",2,6,"Porites compressa","Susceptible",244,NA,NA,NA,NA,89,2.53,2.815,0.285,6.69724499778302,0.244,2.66937489853471
"176","239",4,1,0,591,174.237,163.276,246.541,276.046,163.238,174.237,-0.368752639354809,0.0157809834320848,-0.384533622786894,2023-09-15,"CAREER - Phys","September_2023",4,10,"Porites compressa","Susceptible",244,NA,NA,NA,NA,91,2.223,2.492,0.269,6.32125931369696,0.244,-0.890577645723522
"177","239",4,2,150,184,173.915,174.481,146.89,156.046,172.862,174.575,0.0769573837486394,0.0409882290702117,0.0359691546784277,2023-09-15,"CAREER - Phys","September_2023",4,10,"Porites compressa","Susceptible",244,NA,NA,NA,NA,91,2.223,2.492,0.269,6.32125931369696,0.244,0.0833043541420877
"178","239",4,3,275,200,174.747,178.778,157.096,167.045,174.713,178.778,0.430282840412455,0.0272478428480824,0.403034997564373,2023-09-15,"CAREER - Phys","September_2023",4,10,"Porites compressa","Susceptible",244,NA,NA,NA,NA,91,2.223,2.492,0.269,6.32125931369696,0.244,0.933426722671749
"179","239",4,4,530,220,179.263,186.071,168.095,179.046,179.212,186.071,0.634923574490137,0.0136029466426858,0.621320627847451,2023-09-15,"CAREER - Phys","September_2023",4,10,"Porites compressa","Susceptible",244,NA,NA,NA,NA,91,2.223,2.492,0.269,6.32125931369696,0.244,1.43897497955464
"180","239",4,5,730,180,186.803,192.605,180.095,189.046,186.723,192.634,0.681732047709355,0.000918049300417384,0.680813998408937,2023-09-15,"CAREER - Phys","September_2023",4,10,"Porites compressa","Susceptible",244,NA,NA,NA,NA,91,2.223,2.492,0.269,6.32125931369696,0.244,1.57676128158673
"181","239",4,6,945,180,193.387,199.797,190.096,199.046,193.377,199.797,0.716815834602778,-0.0116762761276081,0.728492110730386,2023-09-15,"CAREER - Phys","September_2023",4,10,"Porites compressa","Susceptible",244,NA,NA,NA,NA,91,2.223,2.492,0.269,6.32125931369696,0.244,1.68718351388996
"182","239",4,7,1190,287,200.527,210.887,200.096,214.396,200.517,210.946,0.727174732467078,-0.0238375213938983,0.751012253860976,2023-09-15,"CAREER - Phys","September_2023",4,10,"Porites compressa","Susceptible",244,NA,NA,NA,NA,91,2.223,2.492,0.269,6.32125931369696,0.244,1.73934003509412
"183","240",4,1,0,597,197.439,168.303,245.228,275.035,168.189,197.439,-0.586068303316,0.0157809834320848,-0.601849286748085,2023-09-15,"CAREER - Phys","September_2023",4,4,"Porites compressa","Resistant",243,NA,NA,NA,NA,92,2.681,3.035,0.354,8.31868326040417,0.243,-1.05484994753373
"184","240",4,2,150,191,177.126,176.799,145.543,155.035,176.036,177.126,0.0985488808498992,0.0409882290702117,0.0575606517796875,2023-09-15,"CAREER - Phys","September_2023",4,4,"Porites compressa","Resistant",243,NA,NA,NA,NA,92,2.681,3.035,0.354,8.31868326040417,0.243,0.100885473899756
"185","240",4,3,275,200,176.858,182.194,156.085,166.036,176.85,182.194,0.580873530689451,0.0272478428480824,0.553625687841369,2023-09-15,"CAREER - Phys","September_2023",4,4,"Porites compressa","Resistant",243,NA,NA,NA,NA,92,2.681,3.035,0.354,8.31868326040417,0.243,0.970329350938045
"186","240",4,4,530,220,182.74,193.645,167.085,178.035,182.74,193.703,1.09361480336037,0.0136029466426858,1.08001185671768,2023-09-15,"CAREER - Phys","September_2023",4,4,"Porites compressa","Resistant",243,NA,NA,NA,NA,92,2.681,3.035,0.354,8.31868326040417,0.243,1.89291650830071
"187","240",4,5,730,180,194.946,206.342,179.085,188.035,194.946,206.348,1.29858982809227,0.000918049300417384,1.29767177879186,2023-09-15,"CAREER - Phys","September_2023",4,4,"Porites compressa","Resistant",243,NA,NA,NA,NA,92,2.681,3.035,0.354,8.31868326040417,0.243,2.27440496801245
"188","240",4,6,945,180,207.843,221.645,189.085,198.035,207.843,221.684,1.60365394775826,-0.0116762761276081,1.61533022388587,2023-09-15,"CAREER - Phys","September_2023",4,4,"Porites compressa","Resistant",243,NA,NA,NA,NA,92,2.681,3.035,0.354,8.31868326040417,0.243,2.8311589619427
"189","240",4,7,1190,291,223.389,247.021,199.086,213.586,223.389,247.021,1.64650419900818,-0.0238375213938983,1.67034172040208,2023-09-15,"CAREER - Phys","September_2023",4,4,"Porites compressa","Resistant",243,NA,NA,NA,NA,92,2.681,3.035,0.354,8.31868326040417,0.243,2.9275765792625
"190","241",4,1,0,601,221.98,188.3,244.678,274.678,188.3,221.98,-0.471293634058016,0.0157809834320848,-0.487074617490101,2023-09-15,"CAREER - Phys","September_2023",4,1,"Porites compressa","Susceptible",245,NA,NA,NA,NA,93,2.502,2.722,0.22,5.16980315618339,0.245,-1.38496508683134
"191","241",4,2,150,195,198.466,197.801,144.971,154.678,197.352,198.466,0.047058528856612,0.0409882290702117,0.00607029978640034,2023-09-15,"CAREER - Phys","September_2023",4,1,"Porites compressa","Susceptible",245,NA,NA,NA,NA,93,2.502,2.722,0.22,5.16980315618339,0.245,0.0172605037685732
"192","241",4,3,275,201,197.887,201.4,155.678,165.678,197.828,201.407,0.400684884880737,0.0272478428480824,0.373437042032654,2023-09-15,"CAREER - Phys","September_2023",4,1,"Porites compressa","Susceptible",245,NA,NA,NA,NA,93,2.502,2.722,0.22,5.16980315618339,0.245,1.06184401069782
"193","241",4,4,530,221,201.766,208.728,166.678,177.679,201.76,208.75,0.677184997192174,0.0136029466426858,0.663582050549489,2023-09-15,"CAREER - Phys","September_2023",4,1,"Porites compressa","Susceptible",245,NA,NA,NA,NA,93,2.502,2.722,0.22,5.16980315618339,0.245,1.88685252578918
"194","241",4,5,730,181,209.485,216.958,178.678,187.678,209.468,216.958,0.859831536638273,0.000918049300417384,0.858913487337855,2023-09-15,"CAREER - Phys","September_2023",4,1,"Porites compressa","Susceptible",245,NA,NA,NA,NA,93,2.502,2.722,0.22,5.16980315618339,0.245,2.44226479856685
"195","241",4,6,945,181,217.634,226.805,188.678,197.679,217.634,226.805,1.03335053634249,-0.0116762761276081,1.04502681247009,2023-09-15,"CAREER - Phys","September_2023",4,1,"Porites compressa","Susceptible",245,NA,NA,NA,NA,93,2.502,2.722,0.22,5.16980315618339,0.245,2.97146596866781
"196","241",4,7,1190,288,227.803,244.023,198.679,213.028,227.743,244.141,1.14956028458575,-0.0238375213938983,1.17339780597965,2023-09-15,"CAREER - Phys","September_2023",4,1,"Porites compressa","Susceptible",245,NA,NA,NA,NA,93,2.502,2.722,0.22,5.16980315618339,0.245,3.33648056353365
"197","242",4,1,0,595,185.473,165.193,245.22,274.924,165.036,185.473,-0.371644663899693,0.0157809834320848,-0.387425647331778,2023-09-15,"CAREER - Phys","September_2023",4,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,94,2.287,2.499,0.212,4.98181031414036,0.245,-1.14319025748773
"198","242",4,2,150,188,186.081,174.984,145.572,154.924,174.71,186.081,0.069469949401457,0.0409882290702117,0.0284817203312453,2023-09-15,"CAREER - Phys","September_2023",4,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,94,2.287,2.499,0.212,4.98181031414036,0.245,0.0840419972797685
"199","242",4,3,275,200,175.099,178.596,155.974,165.924,175.037,178.596,0.356610079575598,0.0272478428480824,0.329362236727516,2023-09-15,"CAREER - Phys","September_2023",4,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,94,2.287,2.499,0.212,4.98181031414036,0.245,0.971860543576302
"200","242",4,4,530,220,178.939,186.018,166.974,177.924,178.884,186.02,0.660297869786975,0.0136029466426858,0.646694923144289,2023-09-15,"CAREER - Phys","September_2023",4,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,94,2.287,2.499,0.212,4.98181031414036,0.245,1.90822507698417
"201","242",4,5,730,180,186.751,194.094,178.974,187.924,186.751,194.094,0.806691119691125,0.000918049300417384,0.805773070390708,2023-09-15,"CAREER - Phys","September_2023",4,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,94,2.287,2.499,0.212,4.98181031414036,0.245,2.37762246810622
"202","242",4,6,945,180,194.808,203.15,188.974,197.924,194.808,203.209,0.9463216363957,-0.0116762761276081,0.957997912523309,2023-09-15,"CAREER - Phys","September_2023",4,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,94,2.287,2.499,0.212,4.98181031414036,0.245,2.82679757479338
"203","242",4,7,1190,294,204.17,219.371,198.974,213.624,204.17,219.458,1.05039310516597,-0.0238375213938983,1.07423062655987,2023-09-15,"CAREER - Phys","September_2023",4,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,94,2.287,2.499,0.212,4.98181031414036,0.245,3.16976946424643
"204","244",2,1,0,474,188.649,176.735,224.144,247.8,176.735,188.717,-0.513316042238397,0.0157809834320848,-0.529097025670482,2023-09-14,"CAREER - Phys","September_2023",2,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,96,2.645,2.882,0.237,5.56928794552483,0.245,-1.39653872334
"205","244",2,2,150,201,188.118,188.989,133.841,143.834,187.957,189.103,0.0733577758251214,0.0409882290702117,0.0323695467549097,2023-09-14,"CAREER - Phys","September_2023",2,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,96,2.645,2.882,0.237,5.56928794552483,0.245,0.0854386309257946
"206","244",2,3,275,181,189.025,193.567,144.833,153.833,188.922,193.659,0.569403009294005,0.0272478428480824,0.542155166445923,2023-09-14,"CAREER - Phys","September_2023",2,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,96,2.645,2.882,0.237,5.56928794552483,0.245,1.4310053681385
"207","244",2,4,530,181,194.135,202.652,154.833,163.834,194.135,202.652,0.985691099622491,0.0136029466426858,0.972088152979806,2023-09-14,"CAREER - Phys","September_2023",2,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,96,2.645,2.882,0.237,5.56928794552483,0.245,2.56580302339827
"208","244",2,5,730,181,203.672,215.621,164.833,173.833,203.672,215.621,1.31085104688569,0.000918049300417384,1.30993299758527,2023-09-14,"CAREER - Phys","September_2023",2,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,96,2.645,2.882,0.237,5.56928794552483,0.245,3.45753626906228
"209","244",2,6,945,181,216.94,230.547,174.833,183.833,216.94,230.547,1.53762620792852,-0.0116762761276081,1.54930248405613,2023-09-14,"CAREER - Phys","September_2023",2,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,96,2.645,2.882,0.237,5.56928794552483,0.245,4.08934620339133
"210","244",2,7,1190,383,232.074,264.114,184.833,203.934,232.074,264.114,1.69309156165625,-0.0238375213938983,1.71692908305015,2023-09-14,"CAREER - Phys","September_2023",2,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,96,2.645,2.882,0.237,5.56928794552483,0.245,4.53179253213469
"211","247",1,1,0,537,189.526,217.351,79.087,105.892,179.923,217.537,-0.369888746477421,0.0157809834320848,-0.385669729909506,2023-09-14,"CAREER - Phys","September_2023",1,4,"Porites compressa","Susceptible",245,NA,NA,NA,NA,97,2.169,2.431,0.262,6.1567655769093,0.245,-0.920831719000701
"212","247",1,2,150,99,193.185,193.703,0,4.909,193.011,193.713,0.123241575561161,0.0409882290702117,0.0822533464909489,2023-09-14,"CAREER - Phys","September_2023",1,4,"Porites compressa","Susceptible",245,NA,NA,NA,NA,97,2.169,2.431,0.262,6.1567655769093,0.245,0.196389513018284
"213","247",1,3,275,180,193.759,197.471,5.958,14.908,193.759,197.471,0.417935777489648,0.0272478428480824,0.390687934641566,2023-09-14,"CAREER - Phys","September_2023",1,4,"Porites compressa","Susceptible",245,NA,NA,NA,NA,97,2.169,2.431,0.262,6.1567655769093,0.245,0.932813271431079
"214","247",1,4,530,180,197.896,203.447,15.959,24.908,197.894,203.485,0.645899675047104,0.0136029466426858,0.632296728404418,2023-09-14,"CAREER - Phys","September_2023",1,4,"Porites compressa","Susceptible",245,NA,NA,NA,NA,97,2.169,2.431,0.262,6.1567655769093,0.245,1.5096826071151
"215","247",1,5,730,180,204.225,210.466,25.959,34.908,204.051,210.604,0.730361567223859,0.000918049300417384,0.729443517923442,2023-09-14,"CAREER - Phys","September_2023",1,4,"Porites compressa","Susceptible",245,NA,NA,NA,NA,97,2.169,2.431,0.262,6.1567655769093,0.245,1.74163196235538
"216","247",1,6,945,180,211.276,218.172,35.958,44.909,211.276,218.172,0.769590895436587,-0.0116762761276081,0.781267171564195,2023-09-14,"CAREER - Phys","September_2023",1,4,"Porites compressa","Susceptible",245,NA,NA,NA,NA,97,2.169,2.431,0.262,6.1567655769093,0.245,1.86536701430802
"217","247",1,7,1190,212,218.998,227.477,45.958,56.508,218.998,227.477,0.79377673180817,-0.0238375213938983,0.817614253202068,2023-09-14,"CAREER - Phys","September_2023",1,4,"Porites compressa","Susceptible",245,NA,NA,NA,NA,97,2.169,2.431,0.262,6.1567655769093,0.245,1.95214993521061
"218","248",1,1,0,540,189.04,211.388,80.884,107.834,176.432,211.581,-0.426121259875081,0.0157809834320848,-0.441902243307166,2023-09-14,"CAREER - Phys","September_2023",1,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,98,2.076,2.283,0.207,4.86431478786345,0.245,-1.33543227770186
"219","248",1,2,150,116,191.348,192.131,1.083,6.833,191.255,192.252,0.138861273911989,0.0409882290702117,0.0978730448417778,2023-09-14,"CAREER - Phys","September_2023",1,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,98,2.076,2.283,0.207,4.86431478786345,0.245,0.295773160644085
"220","248",1,3,275,181,192.405,196.308,7.833,16.834,192.225,196.427,0.467159820863793,0.0272478428480824,0.439911978015711,2023-09-14,"CAREER - Phys","September_2023",1,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,98,2.076,2.283,0.207,4.86431478786345,0.245,1.32941767933389
"221","248",1,4,530,181,196.904,203.424,17.833,26.834,196.836,203.532,0.764834535530787,0.0136029466426858,0.751231588888101,2023-09-14,"CAREER - Phys","September_2023",1,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,98,2.076,2.283,0.207,4.86431478786345,0.245,2.27022814892815
"222","248",1,5,730,181,204.228,212.827,27.833,36.834,204.228,212.827,0.950716510946772,0.000918049300417384,0.949798461646355,2023-09-14,"CAREER - Phys","September_2023",1,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,98,2.076,2.283,0.207,4.86431478786345,0.245,2.87029890027614
"223","248",1,6,945,181,213.874,223.469,37.833,46.833,213.786,223.469,1.09732324904915,-0.0116762761276081,1.10899952517676,2023-09-14,"CAREER - Phys","September_2023",1,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,98,2.076,2.283,0.207,4.86431478786345,0.245,3.35140584667195
"224","248",1,7,1190,206,224.386,236.869,47.834,58.083,224.386,236.877,1.20425162705305,-0.0238375213938983,1.22808914844695,2023-09-14,"CAREER - Phys","September_2023",1,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,98,2.076,2.283,0.207,4.86431478786345,0.245,3.71129568489533
"225","3",3,1,0,414,125.597,120.258,93.229,113.88,120.258,125.597,-0.247993647352812,0.0157809834320848,-0.263774630784896,2023-09-15,"CAREER - Phys","September_2023",3,7,"Montipora capitata","Susceptible",245,NA,NA,NA,NA,55,2.226,2.609,0.383,9.00015731281016,0.245,-0.430824366482911
"226","3",3,2,150,179,130.373,131.456,0,8.897,129.443,131.536,0.264240531339574,0.0409882290702117,0.223252302269363,2023-09-15,"CAREER - Phys","September_2023",3,7,"Montipora capitata","Susceptible",245,NA,NA,NA,NA,55,2.226,2.609,0.383,9.00015731281016,0.245,0.364639053440605
"227","3",3,3,275,201,131.816,136.055,9.896,19.897,131.816,136.055,0.446459695044383,0.0272478428480824,0.419211852196301,2023-09-15,"CAREER - Phys","September_2023",3,7,"Montipora capitata","Susceptible",245,NA,NA,NA,NA,55,2.226,2.609,0.383,9.00015731281016,0.245,0.684700723898958
"228","3",3,4,530,201,136.553,142.482,20.897,30.897,136.517,142.482,0.590726177538143,0.0136029466426858,0.577123230895457,2023-09-15,"CAREER - Phys","September_2023",3,7,"Montipora capitata","Susceptible",245,NA,NA,NA,NA,55,2.226,2.609,0.383,9.00015731281016,0.245,0.942618134250624
"229","3",3,5,730,161,143.12,148.155,31.896,39.896,143.075,148.155,0.632387543835818,0.000918049300417384,0.631469494535401,2023-09-15,"CAREER - Phys","September_2023",3,7,"Montipora capitata","Susceptible",245,NA,NA,NA,NA,55,2.226,2.609,0.383,9.00015731281016,0.245,1.03138214667184
"230","3",3,6,945,181,148.766,154.87,40.897,49.897,148.726,154.87,0.673113134678928,-0.0116762761276081,0.684789410806536,2023-09-15,"CAREER - Phys","September_2023",3,7,"Montipora capitata","Susceptible",245,NA,NA,NA,NA,55,2.226,2.609,0.383,9.00015731281016,0.245,1.11846982102505
"231","3",3,7,1190,248,155.489,163.936,50.897,63.863,155.489,164.055,0.642481290324907,-0.0238375213938983,0.666318811718805,2023-09-15,"CAREER - Phys","September_2023",3,7,"Montipora capitata","Susceptible",245,NA,NA,NA,NA,55,2.226,2.609,0.383,9.00015731281016,0.245,1.08830170316302
"232","4",3,1,0,417,187.93,163.922,93.231,114.035,163.922,187.93,-0.363765493975498,0.0157809834320848,-0.379546477407583,2023-09-15,"CAREER - Phys","September_2023",3,4,"Montipora capitata","Resistant",245,NA,NA,NA,NA,56,3.976,4.366,0.39,9.16465104959781,0.245,-0.608788396600907
"233","4",3,2,150,180,170.7,170.357,0.102,9.052,168.927,173.961,0.222924691500406,0.0409882290702117,0.181936462430194,2023-09-15,"CAREER - Phys","September_2023",3,4,"Montipora capitata","Resistant",245,NA,NA,NA,NA,56,3.976,4.366,0.39,9.16465104959781,0.245,0.291824094910982
"234","4",3,3,275,200,170.661,174.155,10.102,20.052,170.572,174.217,0.365293818493045,0.0272478428480824,0.338045975644963,2023-09-15,"CAREER - Phys","September_2023",3,4,"Montipora capitata","Resistant",245,NA,NA,NA,NA,56,3.976,4.366,0.39,9.16465104959781,0.245,0.54222204589001
"235","4",3,4,530,200,174.658,179.323,21.102,31.052,174.617,179.374,0.486338691539467,0.0136029466426858,0.472735744896782,2023-09-15,"CAREER - Phys","September_2023",3,4,"Montipora capitata","Resistant",245,NA,NA,NA,NA,56,3.976,4.366,0.39,9.16465104959781,0.245,0.758262961936522
"236","4",3,5,730,160,179.859,184.11,32.102,40.052,179.859,184.11,0.52779202706339,0.000918049300417384,0.526873977762973,2023-09-15,"CAREER - Phys","September_2023",3,4,"Montipora capitata","Resistant",245,NA,NA,NA,NA,56,3.976,4.366,0.39,9.16465104959781,0.245,0.845100095050055
"237","4",3,6,945,180,184.507,189.244,41.102,50.052,184.507,189.257,0.527262761789169,-0.0116762761276081,0.538939037916777,2023-09-15,"CAREER - Phys","September_2023",3,4,"Montipora capitata","Resistant",245,NA,NA,NA,NA,56,3.976,4.366,0.39,9.16465104959781,0.245,0.864452319515678
"238","4",3,7,1190,253,189.832,196.463,51.102,64.168,189.819,196.463,0.499844006424816,-0.0238375213938983,0.523681527818714,2023-09-15,"CAREER - Phys","September_2023",3,4,"Montipora capitata","Resistant",245,NA,NA,NA,NA,56,3.976,4.366,0.39,9.16465104959781,0.245,0.839979440272626
"239","41",5,1,0,602,193.661,174.67,403.466,433.519,174.662,193.661,-0.504190866300159,0.0157809834320848,-0.519971849732244,2023-09-15,"CAREER - Phys","September_2023",5,4,"Porites compressa","Susceptible",243,NA,NA,NA,NA,63,2.807,3.106,0.299,7.02623247135833,0.243,-1.07898359469317
"240","41",5,2,150,172,184.511,184.24,310.508,319.052,183.691,184.511,0.0701448544854457,0.0409882290702117,0.0291566254152341,2023-09-15,"CAREER - Phys","September_2023",5,4,"Porites compressa","Susceptible",243,NA,NA,NA,NA,63,2.807,3.106,0.299,7.02623247135833,0.243,0.0605023531867186
"241","41",5,3,275,180,184.325,187.269,320.102,329.052,184.28,187.269,0.371320329754431,0.0272478428480824,0.344072486906349,2023-09-15,"CAREER - Phys","September_2023",5,4,"Porites compressa","Susceptible",243,NA,NA,NA,NA,63,2.807,3.106,0.299,7.02623247135833,0.243,0.713978206605617
"242","41",5,4,530,240,187.706,194.58,330.102,342.052,187.639,194.709,0.622234499862224,0.0136029466426858,0.608631553219538,2023-09-15,"CAREER - Phys","September_2023",5,4,"Porites compressa","Susceptible",243,NA,NA,NA,NA,63,2.807,3.106,0.299,7.02623247135833,0.243,1.26295964190114
"243","41",5,5,730,180,195.301,200.99,343.102,352.052,195.301,200.99,0.619577084906679,0.000918049300417384,0.618659035606261,2023-09-15,"CAREER - Phys","September_2023",5,4,"Porites compressa","Susceptible",243,NA,NA,NA,NA,63,2.807,3.106,0.299,7.02623247135833,0.243,1.2837674779348
"244","41",5,6,945,180,201.616,206.703,353.102,362.052,201.587,206.785,0.591989906547143,-0.0116762761276081,0.603666182674751,2023-09-15,"CAREER - Phys","September_2023",5,4,"Porites compressa","Susceptible",243,NA,NA,NA,NA,63,2.807,3.106,0.299,7.02623247135833,0.243,1.25265609688777
"245","41",5,7,1190,275,207.407,215.073,363.102,376.802,207.313,215.174,0.567178589971874,-0.0238375213938983,0.591016111365772,2023-09-15,"CAREER - Phys","September_2023",5,4,"Porites compressa","Susceptible",243,NA,NA,NA,NA,63,2.807,3.106,0.299,7.02623247135833,0.243,1.2264061769717
"246","42",4,1,0,599,194.266,164.113,245.255,275.163,164.043,194.266,-0.435668553613158,0.0157809834320848,-0.451449537045243,2023-09-15,"CAREER - Phys","September_2023",4,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,64,1.548,1.707,0.159,3.73635773560526,0.245,-1.77614368434934
"247","42",4,2,150,194,172.699,172.282,145.53,155.18,171.793,172.699,0.0249510803777329,0.0409882290702117,-0.0160371486924787,2023-09-15,"CAREER - Phys","September_2023",4,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,64,1.548,1.707,0.159,3.73635773560526,0.245,-0.0630951590991724
"248","42",4,3,275,200,172.238,174.792,156.23,166.18,172.187,174.792,0.275028842384302,0.0272478428480824,0.24778099953622,2023-09-15,"CAREER - Phys","September_2023",4,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,64,1.548,1.707,0.159,3.73635773560526,0.245,0.974847953790054
"249","42",4,4,530,220,174.985,180.421,167.23,178.18,174.985,180.574,0.551389562787306,0.0136029466426858,0.537786616144621,2023-09-15,"CAREER - Phys","September_2023",4,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,64,1.548,1.707,0.159,3.73635773560526,0.245,2.11582075827258
"250","42",4,5,730,180,181.187,186.79,179.23,188.18,181.118,186.848,0.653901802422926,0.000918049300417384,0.652983753122508,2023-09-15,"CAREER - Phys","September_2023",4,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,64,1.548,1.707,0.159,3.73635773560526,0.245,2.56904232681722
"251","42",4,6,945,180,187.551,194.476,189.23,198.18,187.551,194.476,0.800144704956723,-0.0116762761276081,0.811820981084331,2023-09-15,"CAREER - Phys","September_2023",4,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,64,1.548,1.707,0.159,3.73635773560526,0.245,3.19395766315896
"252","42",4,7,1190,289,195.19,207.951,199.23,213.63,195.19,207.951,0.893155207805066,-0.0238375213938983,0.916992729198964,2023-09-15,"CAREER - Phys","September_2023",4,2,"Porites compressa","Resistant",245,NA,NA,NA,NA,64,1.548,1.707,0.159,3.73635773560526,0.245,3.60773621614718
"253","43",5,1,0,603,187.743,170.421,403.457,433.563,170.421,187.743,-0.542790032968634,0.0157809834320848,-0.558571016400719,2023-09-15,"CAREER - Phys","September_2023",5,2,"Porites compressa","Susceptible",243,NA,NA,NA,NA,65,3.499,3.871,0.372,8.74166715500099,0.243,-0.931626116016489
"254","43",5,2,150,175,182.114,180.774,310.478,319.18,179.399,182.114,0.19261796564634,0.0409882290702117,0.151629736576129,2023-09-15,"CAREER - Phys","September_2023",5,2,"Porites compressa","Susceptible",243,NA,NA,NA,NA,65,3.499,3.871,0.372,8.74166715500099,0.243,0.252899306285667
"255","43",5,3,275,180,181.111,185.842,320.23,329.18,180.895,185.91,0.635536337209301,0.0272478428480824,0.608288494361219,2023-09-15,"CAREER - Phys","September_2023",5,2,"Porites compressa","Susceptible",243,NA,NA,NA,NA,65,3.499,3.871,0.372,8.74166715500099,0.243,1.01454860846684
"256","43",5,4,530,240,186.58,198.657,330.23,342.18,186.57,198.657,1.11817500636904,0.0136029466426858,1.10457205972635,2023-09-15,"CAREER - Phys","September_2023",5,2,"Porites compressa","Susceptible",243,NA,NA,NA,NA,65,3.499,3.871,0.372,8.74166715500099,0.243,1.8422870998465
"257","43",5,5,730,180,199.868,212.466,343.23,352.18,199.868,212.581,1.41525650823979,0.000918049300417384,1.41433845893937,2023-09-15,"CAREER - Phys","September_2023",5,2,"Porites compressa","Susceptible",243,NA,NA,NA,NA,65,3.499,3.871,0.372,8.74166715500099,0.243,2.35893844568756
"258","43",5,6,945,180,214.215,228.338,353.23,362.18,214.195,228.405,1.61687323075187,-0.0116762761276081,1.62854950687948,2023-09-15,"CAREER - Phys","September_2023",5,2,"Porites compressa","Susceptible",243,NA,NA,NA,NA,65,3.499,3.871,0.372,8.74166715500099,0.243,2.71621549863279
"259","43",5,7,1190,273,230.11,254.418,363.23,376.83,230.11,254.418,1.79434569779517,-0.0238375213938983,1.81818321918906,2023-09-15,"CAREER - Phys","September_2023",5,2,"Porites compressa","Susceptible",243,NA,NA,NA,NA,65,3.499,3.871,0.372,8.74166715500099,0.243,3.0325006507038
"260","44",5,1,0,601,191.075,174.197,403.476,433.474,174.131,191.075,-0.353949609683879,0.0157809834320848,-0.369730593115964,2023-09-15,"CAREER - Phys","September_2023",5,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,66,1.858,2.077,0.219,5.146304050928,0.245,-1.05610544286139
"261","44",5,2,150,170,184.55,181.424,310.499,318.958,180.647,184.55,0.164206160123783,0.0409882290702117,0.123217931053571,2023-09-15,"CAREER - Phys","September_2023",5,6,"Porites compressa","Resistant",245,NA,NA,NA,NA,66,1.858,2.077,0.219,5.146304050928,0.245,0.351962023340007
